郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),
103,大同區,18綜合＆電力小計,**,"108,874","28,764,530",
103,大同區,19電燈＆綜合＆電力小計,**,"118,803","53,178,296",
103,大同區,20臨時電燈,13,0,"16,168",
103,大同區,21臨時電力,15,982,"97,448",
103,大同區,22臨時用電小計,**,982,"113,616",
103,大同區,23總計（含臨時用電）,**,"118,803","53,291,912",
103,大同區,24表燈合計,**,"9,929","24,429,934",
103,大同區,25綜合＆電力合計,**,"108,874","28,861,978",
104,中山區,1表燈非營業用,"111,669","1,920","38,516,030",
104,中山區,2表燈營業用,"21,062","44,149","28,558,154",
104,中山區,3表燈小計,**,"46,069","67,074,184",
104,中山區,4低壓綜合裝置非營業用,*,130,"7,670",
104,中山區,5低壓綜合需量非營業用,"1,241","47,191","6,535,366",
104,中山區,6低壓綜合非營業用電小計,**,"47,321","6,543,036",
104,中山區,7低壓綜合裝置營業用,40,"1,622","141,231",
104,中山區,8低壓綜合需量營業用,"1,577","72,206","12,958,449",
104,中山區,9低壓綜合營業用電小計,**,"73,828","13,099,680",
104,中山區,10低壓綜合用電小計,**,"121,149","19,642,716",
104,中山區,11低壓裝置電力,216,"2,512","119,671",
104,中山區,12低壓需量電力,8,642,"83,123",
104,中山區,13低壓電力小計,**,"3,154","202,794",
104,中山區,14高壓電力,316,"207,062","51,153,747",
104,中山區,15特高壓電力,*,"18,692","6,966,000",
104,中山區,16高＆特高壓電力小計,**,"225,754","58,119,747",
104,中山區,17電力小計,**,"228,908","58,322,541",
104,中山區,18綜合＆電力小計,**,"350,057","77,965,257",
104,中山區,19電燈＆綜合＆電力小計,**,"396,126","145,039,441",
104,中山區,20臨時電燈,34,0,"42,948",
104,中山區,21臨時電力,33,"2,008","230,546",
104,中山區,22臨時用電小計,**,"2,008","273,494",
104,中山區,23總計（含臨時用電）,**,"396,126","145,312,935",
104,中山區,24表燈合計,**,"46,069","67,117,132",
104,中山區,25綜合＆電力合計,**,"350,057","78,195,803",
105,松山區,1表燈非營業用,"72,446",771,"17,767,068",
105,松山區,2表燈營業用,"12,004","21,361","14,447,202",
105,松山區,3表燈小計,**,"22,132","32,214,270",
105,松山區,4低壓綜合裝置非營業用,*,137,"5,729",
105,松山區,5低壓綜合需量非營業用,554,"21,002","3,272,709",
105,松山區,6低壓綜合非營業用電小計,**,"21,139","3,278,438",
105,松山區,7低壓綜合裝置營業用,*,154,"15,696",
105,松山區,8低壓綜合需量營業用,818,"39,184","7,400,461",
105,松山區,9低壓綜合營業用電小計,**,"39,338","7,416,157",
105,松山區,10低壓綜合用電小計,**,"60,477","10,694,595",
105,松山區,11低壓裝置電力,62,561,"24,709",
105,松山區,12低壓需量電力,12,652,"97,396",
105,松山區,13低壓電力小計,**,"1,213","122,105",
105,松山區,14高壓電力,160,"130,060","32,653,642",
105,松山區,15特高壓電力,*,"8,144","3,782,400",
105,松山區,16高＆特高壓電力小計,**,"138,204","36,436,042",
105,松山區,17電力小計,**,"139,417","36,558,147",
105,松山區,18綜合＆電力小計,**,"199,894","47,252,742",
105,松山區,19電燈＆綜合＆電力小計,**,"222,026","79,467,012",
105,松山區,20臨時電燈,7,0,88,
105,松山區,21臨時電力,13,938,"175,080",
105,松山區,22臨時用電小計,**,938,"175,168",
105,松山區,23總計（含臨時用電）,**,"222,026","79,642,180",
105,松山區,24表燈合計,**,"22,132","32,214,358",
105,松山區,25綜合＆電力合計,**,"199,894","47,427,822",
106,大安區,1表燈非營業用,"111,156","1,771","46,893,390",
106,大安區,2表燈營業用,"17,483","44,629","28,807,693",
106,大安區,3表燈小計,**,"46,400","75,701,083",
106,大安區,4低壓綜合裝置非營業用,6,235,"12,234",
106,大安區,5低壓綜合需量非營業用,"1,086","41,037","5,980,104",
106,大安區,6低壓綜合非營業用電小計,**,"41,272","5,992,338",
106,大安區,7低壓綜合裝置營業用,11,398,"78,843",
106,大安區,8低壓綜合需量營業用,"1,463","63,555","11,100,618",
106,大安區,9低壓綜合營業用電小計,**,"63,953","11,179,461",
106,大安區,10低壓綜合用電小計,**,"105,225","17,171,799",
106,大安區,11低壓裝置電力,126,"1,467","101,489",
106,大安區,12低壓需量電力,*,296,"49,914",
106,大安區,13低壓電力小計,**,"1,763","151,403",
106,大安區,14高壓電力,278,"208,425","54,259,697",
106,大安區,15特高壓電力,*,"20,146","8,465,045",
106,大安區,16高＆特高壓電力小計,**,"228,571","62,724,742",
106,大安區,17電力小計,**,"230,334","62,876,145",
106,大安區,18綜合＆電力小計,**,"335,559","80,047,944",
106,大安區,19電燈＆綜合＆電力小計,**,"381,959","155,749,027",
106,大安區,20臨時電燈,23,0,"190,828",
106,大安區,21臨時電力,30,"2,918","435,978",
106,大安區,22臨時用電小計,**,"2,918","626,806",
106,大安區,23總計（含臨時用電）,**,"381,959","156,375,833",
106,大安區,24表燈合計,**,"46,400","75,891,911",
106,大安區,25綜合＆電力合計,**,"335,559","80,483,922",
108,萬華區,1表燈非營業用,"77,905","1,066","20,012,456",
108,萬華區,2表燈營業用,"9,192","16,910","10,295,047",
108,萬華區,3表燈小計,**,"17,976","30,307,503",
108,萬華區,4低壓綜合裝置非營業用,*,0,0,
108,萬華區,5低壓綜合需量非營業用,354,"12,036","1,635,553",
108,萬華區,6低壓綜合非營業用電小計,**,"12,036","1,635,553",
108,萬華區,7低壓綜合裝置營業用,35,"1,584","154,334",
108,萬華區,8低壓綜合需量營業用,705,"23,900","4,512,080",
108,萬華區,9低壓綜合營業用電小計,**,"25,484","4,666,414",
108,萬華區,10低壓綜合用電小計,**,"37,520","6,301,967",
108,萬華區,11低壓裝置電力,288,"3,043","178,468",
108,萬華區,12低壓需量電力,39,"1,277","173,414",
108,萬華區,13低壓電力小計,**,"4,320","351,882",
108,萬華區,14高壓電力,111,"46,734","12,159,587",
108,萬華區,15特高壓電力,*,0,0,
108,萬華區,16高＆特高壓電力小計,**,"46,734","12,159,587",
108,萬華區,17電力小計,**,"51,054","12,511,469",
108,萬華區,18綜合＆電力小計,**,"88,574","18,813,436",
108,萬華區,19電燈＆綜合＆電力小計,**,"106,550","49,120,939",
108,萬華區,20臨時電燈,14,0,"11,557",
108,萬華區,21臨時電力,15,"1,233","164,953",
108,萬華區,22臨時用電小計,**,"1,233","176,510",
108,萬華區,23總計（含臨時用電）,**,"106,550","49,297,449",
108,萬華區,24表燈合計,**,"17,976","30,319,060",
108,萬華區,25綜合＆電力合計,**,"88,574","18,978,389",
110,信義區,1表燈非營業用,"84,576",876,"35,420,757",
110,信義區,2表燈營業用,"10,312","15,121","15,906,599",
110,信義區,3表燈小計,**,"15,997","51,327,356",
110,信義區,4低壓綜合裝置非營業用,*,0,0,
110,信義區,5低壓綜合需量非營業用,562,"25,571","3,941,697",
110,信義區,6低壓綜合非營業用電小計,**,"25,571","3,941,697",
110,信義區,7低壓綜合裝置營業用,*,28,"6,325",
110,信義區,8低壓綜合需量營業用,553,"24,384","4,864,814",
110,信義區,9低壓綜合營業用電小計,**,"24,412","4,871,139",
110,信義區,10低壓綜合用電小計,**,"49,983","8,812,836",
110,信義區,11低壓裝置電力,22,234,"24,697",
110,信義區,12低壓需量電力,6,705,"116,827",
110,信義區,13低壓電力小計,**,939,"141,524",
110,信義區,14高壓電力,143,"196,092","54,899,664",
110,信義區,15特高壓電力,*,"6,434","3,056,000",
110,信義區,16高＆特高壓電力小計,**,"202,526","57,955,664",
110,信義區,17電力小計,**,"203,465","58,097,188",
110,信義區,18綜合＆電力小計,**,"253,448","66,910,024",
110,信義區,19電燈＆綜合＆電力小計,**,"269,445","118,237,380",
110,信義區,20臨時電燈,8,0,"7,999",
110,信義區,21臨時電力,26,"3,243","658,746",
110,信義區,22臨時用電小計,**,"3,243","666,745",
110,信義區,23總計（含臨時用電）,**,"269,445","118,904,125",
110,信義區,24表燈合計,**,"15,997","51,335,355",
110,信義區,25綜合＆電力合計,**,"253,448","67,568,770",
111,士林區,1表燈非營業用,"107,497","2,070","38,149,237",
111,士林區,2表燈營業用,"9,739","20,171","15,982,105",
111,士林區,3表燈小計,**,"22,241","54,131,342",
111,士林區,4低壓綜合裝置非營業用,*,0,0,
111,士林區,5低壓綜合需量非營業用,652,"23,144","3,334,952",
111,士林區,6低壓綜合非營業用電小計,**,"23,144","3,334,952",
111,士林區,7低壓綜合裝置營業用,*,47,"6,639",
111,士林區,8低壓綜合需量營業用,804,"29,165","5,125,202",
111,士林區,9低壓綜合營業用電小計,**,"29,212","5,131,841",
111,士林區,10低壓綜合用電小計,**,"52,356","8,466,793",
111,士林區,11低壓裝置電力,108,"1,380","109,275",
111,士林區,12低壓需量電力,119,"6,281","858,710",
111,士林區,13低壓電力小計,**,"7,661","967,985",
111,士林區,14高壓電力,137,"97,238","23,509,511",
111,士林區,15特高壓電力,*,0,0,
111,士林區,16高＆特高壓電力小計,**,"97,238","23,509,511",
111,士林區,17電力小計,**,"104,899","24,477,496",
111,士林區,18綜合＆電力小計,**,"157,255","32,944,289",
111,士林區,19電燈＆綜合＆電力小計,**,"179,496","87,075,631",
111,士林區,20臨時電燈,57,0,"35,448",
111,士林區,21臨時電力,21,"1,396","155,250",
111,士林區,22臨時用電小計,**,"1,396","190,698",
111,士林區,23總計（含臨時用電）,**,"179,496","87,266,329",
111,士林區,24表燈合計,**,"22,241","54,166,790",
111,士林區,25綜合＆電力合計,**,"157,255","33,099,539",
112,北投區,1表燈非營業用,"94,470","1,068","14,174,207",
112,北投區,2表燈營業用,"5,917","10,214","4,707,241",
112,北投區,3表燈小計,**,"11,282","18,881,448",
112,北投區,4低壓綜合裝置非營業用,*,0,0,
112,北投區,5低壓綜合需量非營業用,649,"20,793","2,831,201",
112,北投區,6低壓綜合非營業用電小計,**,"20,793","2,831,201",
112,北投區,7低壓綜合裝置營業用,*,70,"6,180",
112,北投區,8低壓綜合需量營業用,425,"20,085","4,146,247",
112,北投區,9低壓綜合營業用電小計,**,"20,155","4,152,427",
112,北投區,10低壓綜合用電小計,**,"40,948","6,983,628",
112,北投區,11低壓裝置電力,62,750,"85,116",
112,北投區,12低壓需量電力,95,"5,298","706,278",
112,北投區,13低壓電力小計,**,"6,048","791,394",
112,北投區,14高壓電力,126,"104,772","29,948,413",
112,北投區,15特高壓電力,*,"9,536","4,163,846",
112,北投區,16高＆特高壓電力小計,**,"114,308","34,112,259",
112,北投區,17電力小計,**,"120,356","34,903,653",
112,北投區,18綜合＆電力小計,**,"161,304","41,887,281",
112,北投區,19電燈＆綜合＆電力小計,**,"172,586","60,768,729",
112,北投區,20臨時電燈,43,0,"50,224",
112,北投區,21臨時電力,36,"2,297","354,981",
112,北投區,22臨時用電小計,**,"2,297","405,205",
112,北投區,23總計（含臨時用電）,**,"172,586","61,173,934",
112,北投區,24表燈合計,**,"11,282","18,931,672",
112,北投區,25綜合＆電力合計,**,"161,304","42,242,262",
114,內湖區,1表燈非營業用,"103,843",739,"32,389,814",
114,內湖區,2表燈營業用,"13,301","22,492","39,285,835",
114,內湖區,3表燈小計,**,"23,231","71,675,649",
114,內湖區,4低壓綜合裝置非營業用,*,0,0,
114,內湖區,5低壓綜合需量非營業用,"1,159","49,283","7,558,333",
114,內湖區,6低壓綜合非營業用電小計,**,"49,283","7,558,333",
114,內湖區,7低壓綜合裝置營業用,*,0,0,
114,內湖區,8低壓綜合需量營業用,"1,819","112,622","21,603,825",
114,內湖區,9低壓綜合營業用電小計,**,"112,622","21,603,825",
114,內湖區,10低壓綜合用電小計,**,"161,905","29,162,158",
114,內湖區,11低壓裝置電力,21,175,"5,540",
114,內湖區,12低壓需量電力,351,"13,283","2,255,138",
114,內湖區,13低壓電力小計,**,"13,458","2,260,678",
114,內湖區,14高壓電力,164,"138,133","47,854,177",
114,內湖區,15特高壓電力,*,"10,900","4,755,200",
114,內湖區,16高＆特高壓電力小計,**,"149,033","52,609,377",
114,內湖區,17電力小計,**,"162,491","54,870,055",
114,內湖區,18綜合＆電力小計,**,"324,396","84,032,213",
114,內湖區,19電燈＆綜合＆電力小計,**,"347,627","155,707,862",
114,內湖區,20臨時電燈,26,0,"21,766",
114,內湖區,21臨時電力,43,"2,870","312,118",
114,內湖區,22臨時用電小計,**,"2,870","333,884",
114,內湖區,23總計（含臨時用電）,**,"347,627","156,041,746",
114,內湖區,24表燈合計,**,"23,231","71,697,415",
114,內湖區,25綜合＆電力合計,**,"324,396","84,344,331",
115,南港區,1表燈非營業用,"44,238",94,"18,532,435",
115,南港區,2表燈營業用,"4,349","6,682","8,942,843",
115,南港區,3表燈小計,**,"6,776","27,475,278",
115,南港區,4低壓綜合裝置非營業用,*,0,0,
115,南港區,5低壓綜合需量非營業用,365,"13,411","1,964,786",
115,南港區,6低壓綜合非營業用電小計,**,"13,411","1,964,786",
115,南港區,7低壓綜合裝置營業用,*,0,0,
115,南港區,8低壓綜合需量營業用,255,"13,200","2,333,424",
115,南港區,9低壓綜合營業用電小計,**,"13,200","2,333,424",
115,南港區,10低壓綜合用電小計,**,"26,611","4,298,210",
115,南港區,11低壓裝置電力,30,541,"36,964",
115,南港區,12低壓需量電力,148,"4,738","479,733",
115,南港區,13低壓電力小計,**,"5,279","516,697",
115,南港區,14高壓電力,88,"106,062","28,949,788",
115,南港區,15特高壓電力,*,"37,989","14,998,969",
115,南港區,16高＆特高壓電力小計,**,"144,051","43,948,757",
115,南港區,17電力小計,**,"149,330","44,465,454",
115,南港區,18綜合＆電力小計,**,"175,941","48,763,664",
115,南港區,19電燈＆綜合＆電力小計,**,"182,717","76,238,942",
115,南港區,20臨時電燈,7,0,"20,878",
115,南港區,21臨時電力,20,"3,631","613,060",
115,南港區,22臨時用電小計,**,"3,631","633,938",
115,南港區,23總計（含臨時用電）,**,"182,717","76,872,880",
115,南港區,24表燈合計,**,"6,776","27,496,156",
115,南港區,25綜合＆電力合計,**,"175,941","49,376,724",
116,文山區,1表燈非營業用,"101,072",451,"32,535,878",
116,文山區,2表燈營業用,"5,114","10,141","6,281,569",
116,文山區,3表燈小計,**,"10,592","38,817,447",
116,文山區,4低壓綜合裝置非營業用,*,0,0,
116,文山區,5低壓綜合需量非營業用,825,"25,973","3,319,775",
116,文山區,6低壓綜合非營業用電小計,**,"25,973","3,319,775",
116,文山區,7低壓綜合裝置營業用,*,74,"5,997",
116,文山區,8低壓綜合需量營業用,316,"10,755","2,353,823",
116,文山區,9低壓綜合營業用電小計,**,"10,829","2,359,820",
116,文山區,10低壓綜合用電小計,**,"36,802","5,679,595",
116,文山區,11低壓裝置電力,26,281,"55,650",
116,文山區,12低壓需量電力,27,"1,063","155,622",
116,文山區,13低壓電力小計,**,"1,344","211,272",
116,文山區,14高壓電力,99,"45,717","9,258,654",
116,文山區,15特高壓電力,*,"23,363","8,330,012",
116,文山區,16高＆特高壓電力小計,**,"69,080","17,588,666",
116,文山區,17電力小計,**,"70,424","17,799,938",
116,文山區,18綜合＆電力小計,**,"107,226","23,479,533",
116,文山區,19電燈＆綜合＆電力小計,**,"117,818","62,296,980",
116,文山區,20臨時電燈,16,0,"13,313",
116,文山區,21臨時電力,25,"2,079","235,240",
116,文山區,22臨時用電小計,**,"2,079","248,553",
116,文山區,23總計（含臨時用電）,**,"117,818","62,545,533",
116,文山區,24表燈合計,**,"10,592","38,830,760",
116,文山區,25綜合＆電力合計,**,"107,226","23,714,773",
200,仁愛區,1表燈非營業用,"22,685",444,"4,913,741",
200,仁愛區,2表燈營業用,"3,287","5,479","3,263,936",
200,仁愛區,3表燈小計,**,"5,923","8,177,677",
200,仁愛區,4低壓綜合裝置非營業用,*,0,0,
200,仁愛區,5低壓綜合需量非營業用,134,"3,680","394,077",
200,仁愛區,6低壓綜合非營業用電小計,**,"3,680","394,077",
200,仁愛區,7低壓綜合裝置營業用,*,106,"6,045",
200,仁愛區,8低壓綜合需量營業用,316,"9,488","1,636,980",
200,仁愛區,9低壓綜合營業用電小計,**,"9,594","1,643,025",
200,仁愛區,10低壓綜合用電小計,**,"13,274","2,037,102",
200,仁愛區,11低壓裝置電力,60,533,"37,739",
200,仁愛區,12低壓需量電力,13,412,"124,802",
200,仁愛區,13低壓電力小計,**,945,"162,541",
200,仁愛區,14高壓電力,25,"7,646","1,491,221",
200,仁愛區,15特高壓電力,*,0,0,
200,仁愛區,16高＆特高壓電力小計,**,"7,646","1,491,221",
200,仁愛區,17電力小計,**,"8,591","1,653,762",
200,仁愛區,18綜合＆電力小計,**,"21,865","3,690,864",
200,仁愛區,19電燈＆綜合＆電力小計,**,"27,788","11,868,541",
200,仁愛區,20臨時電燈,*,0,554,
200,仁愛區,21臨時電力,*,0,0,
200,仁愛區,22臨時用電小計,**,0,554,
200,仁愛區,23總計（含臨時用電）,**,"27,788","11,869,095",
200,仁愛區,24表燈合計,**,"5,923","8,178,231",
200,仁愛區,25綜合＆電力合計,**,"21,865","3,690,864",
201,信義區,1表燈非營業用,"26,209",235,"13,127,751",
201,信義區,2表燈營業用,"1,205","1,860","2,217,599",
201,信義區,3表燈小計,**,"2,095","15,345,350",
201,信義區,4低壓綜合裝置非營業用,*,0,0,
201,信義區,5低壓綜合需量非營業用,132,"5,204","650,494",
201,信義區,6低壓綜合非營業用電小計,**,"5,204","650,494",
201,信義區,7低壓綜合裝置營業用,*,68,"13,200",
201,信義區,8低壓綜合需量營業用,48,"2,970","545,519",
201,信義區,9低壓綜合營業用電小計,**,"3,038","558,719",
201,信義區,10低壓綜合用電小計,**,"8,242","1,209,213",
201,信義區,11低壓裝置電力,*,103,"47,635",
201,信義區,12低壓需量電力,22,921,"144,242",
201,信義區,13低壓電力小計,**,"1,024","191,877",
201,信義區,14高壓電力,33,"12,611","2,782,595",
201,信義區,15特高壓電力,*,0,0,
201,信義區,16高＆特高壓電力小計,**,"12,611","2,782,595",
201,信義區,17電力小計,**,"13,635","2,974,472",
201,信義區,18綜合＆電力小計,**,"21,877","4,183,685",
201,信義區,19電燈＆綜合＆電力小計,**,"23,972","19,529,035",
201,信義區,20臨時電燈,10,0,"13,355",
201,信義區,21臨時電力,*,208,"7,520",
201,信義區,22臨時用電小計,**,208,"20,875",
201,信義區,23總計（含臨時用電）,**,"23,972","19,549,910",
201,信義區,24表燈合計,**,"2,095","15,358,705",
201,信義區,25綜合＆電力合計,**,"21,877","4,191,205",
202,中正區,1表燈非營業用,"31,127",254,"14,830,274",
202,中正區,2表燈營業用,"2,118","3,137","3,457,599",
202,中正區,3表燈小計,**,"3,391","18,287,873",
202,中正區,4低壓綜合裝置非營業用,*,43,"6,400",
202,中正區,5低壓綜合需量非營業用,209,"8,567","1,036,745",
202,中正區,6低壓綜合非營業用電小計,**,"8,610","1,043,145",
202,中正區,7低壓綜合裝置營業用,*,0,0,
202,中正區,8低壓綜合需量營業用,116,"3,897","775,029",
202,中正區,9低壓綜合營業用電小計,**,"3,897","775,029",
202,中正區,10低壓綜合用電小計,**,"12,507","1,818,174",
202,中正區,11低壓裝置電力,35,377,"37,284",
202,中正區,12低壓需量電力,36,"1,191","301,967",
202,中正區,13低壓電力小計,**,"1,568","339,251",
202,中正區,14高壓電力,40,"21,746","5,351,415",
202,中正區,15特高壓電力,*,"7,000","972,074",
202,中正區,16高＆特高壓電力小計,**,"28,746","6,323,489",
202,中正區,17電力小計,**,"30,314","6,662,740",
202,中正區,18綜合＆電力小計,**,"42,821","8,480,914",
202,中正區,19電燈＆綜合＆電力小計,**,"46,212","26,768,787",
202,中正區,20臨時電燈,8,0,"9,143",
202,中正區,21臨時電力,8,507,"58,600",
202,中正區,22臨時用電小計,**,507,"67,743",
202,中正區,23總計（含臨時用電）,**,"46,212","26,836,530",
202,中正區,24表燈合計,**,"3,391","18,297,016",
202,中正區,25綜合＆電力合計,**,"42,821","8,539,514",
203,中山區,1表燈非營業用,"21,883",101,"101,499",
203,中山區,2表燈營業用,"1,091","1,279","422,703",
203,中山區,3表燈小計,**,"1,380","524,202",
203,中山區,4低壓綜合裝置非營業用,*,0,0,
203,中山區,5低壓綜合需量非營業用,73,"2,083","249,282",
203,中山區,6低壓綜合非營業用電小計,**,"2,083","249,282",
203,中山區,7低壓綜合裝置營業用,*,0,0,
203,中山區,8低壓綜合需量營業用,38,"1,272","267,075",
203,中山區,9低壓綜合營業用電小計,**,"1,272","267,075",
203,中山區,10低壓綜合用電小計,**,"3,355","516,357",
203,中山區,11低壓裝置電力,15,208,"51,085",
203,中山區,12低壓需量電力,14,403,"84,556",
203,中山區,13低壓電力小計,**,611,"135,641",
203,中山區,14高壓電力,30,"14,727","2,663,292",
203,中山區,15特高壓電力,*,0,0,
203,中山區,16高＆特高壓電力小計,**,"14,727","2,663,292",
203,中山區,17電力小計,**,"15,338","2,798,933",
203,中山區,18綜合＆電力小計,**,"18,693","3,315,290",
203,中山區,19電燈＆綜合＆電力小計,**,"20,073","3,839,492",
203,中山區,20臨時電燈,7,0,0,
203,中山區,21臨時電力,*,55,"3,040",
203,中山區,22臨時用電小計,**,55,"3,040",
203,中山區,23總計（含臨時用電）,**,"20,073","3,842,532",
203,中山區,24表燈合計,**,"1,380","524,202",
203,中山區,25綜合＆電力合計,**,"18,693","3,318,330",
204,安樂區,1表燈非營業用,"40,186",206,"259,625",
204,安樂區,2表燈營業用,"1,384","2,684","788,967",
204,安樂區,3表燈小計,**,"2,890","1,048,592",
204,安樂區,4低壓綜合裝置非營業用,*,0,0,
204,安樂區,5低壓綜合需量非營業用,275,"8,228","1,037,377",
204,安樂區,6低壓綜合非營業用電小計,**,"8,228","1,037,377",
204,安樂區,7低壓綜合裝置營業用,*,0,0,
204,安樂區,8低壓綜合需量營業用,82,"3,970","916,723",
204,安樂區,9低壓綜合營業用電小計,**,"3,970","916,723",
204,安樂區,10低壓綜合用電小計,**,"12,198","1,954,100",
204,安樂區,11低壓裝置電力,8,60,"14,358",
204,安樂區,12低壓需量電力,57,"3,211","454,791",
204,安樂區,13低壓電力小計,**,"3,271","469,149",
204,安樂區,14高壓電力,52,"25,526","8,201,750",
204,安樂區,15特高壓電力,*,0,0,
204,安樂區,16高＆特高壓電力小計,**,"25,526","8,201,750",
204,安樂區,17電力小計,**,"28,797","8,670,899",
204,安樂區,18綜合＆電力小計,**,"40,995","10,624,999",
204,安樂區,19電燈＆綜合＆電力小計,**,"43,885","11,673,591",
204,安樂區,20臨時電燈,17,0,0,
204,安樂區,21臨時電力,*,144,"23,091",
204,安樂區,22臨時用電小計,**,144,"23,091",
204,安樂區,23總計（含臨時用電）,**,"43,885","11,696,682",
204,安樂區,24表燈合計,**,"2,890","1,048,592",
204,安樂區,25綜合＆電力合計,**,"40,995","10,648,090",
205,暖暖區,1表燈非營業用,"18,906",72,"4,876,156",
205,暖暖區,2表燈營業用,745,"1,533","951,786",
205,暖暖區,3表燈小計,**,"1,605","5,827,942",
205,暖暖區,4低壓綜合裝置非營業用,*,0,0,
205,暖暖區,5低壓綜合需量非營業用,141,"3,450","474,760",
205,暖暖區,6低壓綜合非營業用電小計,**,"3,450","474,760",
205,暖暖區,7低壓綜合裝置營業用,*,0,0,
205,暖暖區,8低壓綜合需量營業用,28,858,"253,798",
205,暖暖區,9低壓綜合營業用電小計,**,858,"253,798",
205,暖暖區,10低壓綜合用電小計,**,"4,308","728,558",
205,暖暖區,11低壓裝置電力,*,54,"7,816",
205,暖暖區,12低壓需量電力,12,770,"195,343",
205,暖暖區,13低壓電力小計,**,824,"203,159",
205,暖暖區,14高壓電力,13,"3,770","884,940",
205,暖暖區,15特高壓電力,*,0,0,
205,暖暖區,16高＆特高壓電力小計,**,"3,770","884,940",
205,暖暖區,17電力小計,**,"4,594","1,088,099",
205,暖暖區,18綜合＆電力小計,**,"8,902","1,816,657",
205,暖暖區,19電燈＆綜合＆電力小計,**,"10,507","7,644,599",
205,暖暖區,20臨時電燈,6,0,"3,635",
205,暖暖區,21臨時電力,*,70,"17,860",
205,暖暖區,22臨時用電小計,**,70,"21,495",
205,暖暖區,23總計（含臨時用電）,**,"10,507","7,666,094",
205,暖暖區,24表燈合計,**,"1,605","5,831,577",
205,暖暖區,25綜合＆電力合計,**,"8,902","1,834,517",
206,七堵區,1表燈非營業用,"25,421",145,"6,132,131",
206,七堵區,2表燈營業用,"1,764","2,238","1,812,082",
206,七堵區,3表燈小計,**,"2,383","7,944,213",
206,七堵區,4低壓綜合裝置非營業用,*,0,0,
206,七堵區,5低壓綜合需量非營業用,138,"4,999","716,311",
206,七堵區,6低壓綜合非營業用電小計,**,"4,999","716,311",
206,七堵區,7低壓綜合裝置營業用,*,0,0,
206,七堵區,8低壓綜合需量營業用,61,"2,663","563,843",
206,七堵區,9低壓綜合營業用電小計,**,"2,663","563,843",
206,七堵區,10低壓綜合用電小計,**,"7,662","1,280,154",
206,七堵區,11低壓裝置電力,6,46,"4,749",
206,七堵區,12低壓需量電力,76,"6,031","1,364,381",
206,七堵區,13低壓電力小計,**,"6,077","1,369,130",
206,七堵區,14高壓電力,54,"27,385","8,498,876",
206,七堵區,15特高壓電力,*,"1,130","221,400",
206,七堵區,16高＆特高壓電力小計,**,"28,515","8,720,276",
206,七堵區,17電力小計,**,"34,592","10,089,406",
206,七堵區,18綜合＆電力小計,**,"42,254","11,369,560",
206,七堵區,19電燈＆綜合＆電力小計,**,"44,637","19,313,773",
