郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),
108,萬華區,19電燈＆綜合＆電力小計,**,"103,824 ","48,485,621 ",
108,萬華區,20臨時電燈,12 ,0 ,"25,731 ",
108,萬華區,21臨時電力,17 ,"1,185 ","139,040 ",
108,萬華區,22臨時用電小計,**,"1,185 ","164,771 ",
108,萬華區,23總計（含臨時用電）,**,"103,824 ","48,650,392 ",
108,萬華區,24表燈合計,**,"16,934 ","30,999,491 ",
108,萬華區,25綜合＆電力合計,**,"86,890 ","17,650,901 ",
110,信義區,1表燈非營業用,"84,387 ",839 ,"19,236,238 ",
110,信義區,2表燈營業用,"10,278 ","13,799 ","9,025,515 ",
110,信義區,3表燈小計,**,"14,638 ","28,261,753 ",
110,信義區,4低壓綜合裝置非營業用,*,138 ,"4,400 ",
110,信義區,5低壓綜合需量非營業用,555 ,"25,772 ","3,911,555 ",
110,信義區,6低壓綜合非營業用電小計,**,"25,910 ","3,915,955 ",
110,信義區,7低壓綜合裝置營業用,*,28 ,"5,900 ",
110,信義區,8低壓綜合需量營業用,555 ,"24,900 ","4,855,748 ",
110,信義區,9低壓綜合營業用電小計,**,"24,928 ","4,861,648 ",
110,信義區,10低壓綜合用電小計,**,"50,838 ","8,777,603 ",
110,信義區,11低壓裝置電力,22 ,234 ,"27,124 ",
110,信義區,12低壓需量電力,6 ,705 ,"121,629 ",
110,信義區,13低壓電力小計,**,939 ,"148,753 ",
110,信義區,14高壓電力,143 ,"198,585 ","48,598,139 ",
110,信義區,15特高壓電力,*,"7,825 ","2,718,400 ",
110,信義區,16高＆特高壓電力小計,**,"206,410 ","51,316,539 ",
110,信義區,17電力小計,**,"207,349 ","51,465,292 ",
110,信義區,18綜合＆電力小計,**,"258,187 ","60,242,895 ",
110,信義區,19電燈＆綜合＆電力小計,**,"272,825 ","88,504,648 ",
110,信義區,20臨時電燈,9 ,0 ,"17,704 ",
110,信義區,21臨時電力,29 ,"3,340 ","555,945 ",
110,信義區,22臨時用電小計,**,"3,340 ","573,649 ",
110,信義區,23總計（含臨時用電）,**,"272,825 ","89,078,297 ",
110,信義區,24表燈合計,**,"14,638 ","28,279,457 ",
110,信義區,25綜合＆電力合計,**,"258,187 ","60,798,840 ",
111,士林區,1表燈非營業用,"107,171 ","2,133 ","32,905,269 ",
111,士林區,2表燈營業用,"9,722 ","18,804 ","10,158,925 ",
111,士林區,3表燈小計,**,"20,937 ","43,064,194 ",
111,士林區,4低壓綜合裝置非營業用,*,0 ,0 ,
111,士林區,5低壓綜合需量非營業用,653 ,"24,210 ","3,380,361 ",
111,士林區,6低壓綜合非營業用電小計,**,"24,210 ","3,380,361 ",
111,士林區,7低壓綜合裝置營業用,*,47 ,"5,525 ",
111,士林區,8低壓綜合需量營業用,813 ,"30,019 ","5,488,268 ",
111,士林區,9低壓綜合營業用電小計,**,"30,066 ","5,493,793 ",
111,士林區,10低壓綜合用電小計,**,"54,276 ","8,874,154 ",
111,士林區,11低壓裝置電力,114 ,"1,489 ","121,676 ",
111,士林區,12低壓需量電力,119 ,"5,911 ","770,714 ",
111,士林區,13低壓電力小計,**,"7,400 ","892,390 ",
111,士林區,14高壓電力,140 ,"98,027 ","20,745,467 ",
111,士林區,15特高壓電力,*,0 ,0 ,
111,士林區,16高＆特高壓電力小計,**,"98,027 ","20,745,467 ",
111,士林區,17電力小計,**,"105,427 ","21,637,857 ",
111,士林區,18綜合＆電力小計,**,"159,703 ","30,512,011 ",
111,士林區,19電燈＆綜合＆電力小計,**,"180,640 ","73,576,205 ",
111,士林區,20臨時電燈,58 ,0 ,"51,468 ",
111,士林區,21臨時電力,21 ,"1,275 ","144,840 ",
111,士林區,22臨時用電小計,**,"1,275 ","196,308 ",
111,士林區,23總計（含臨時用電）,**,"180,640 ","73,772,513 ",
111,士林區,24表燈合計,**,"20,937 ","43,115,662 ",
111,士林區,25綜合＆電力合計,**,"159,703 ","30,656,851 ",
112,北投區,1表燈非營業用,"93,864 ","1,013 ","38,631,697 ",
112,北投區,2表燈營業用,"5,969 ","9,451 ","11,790,056 ",
112,北投區,3表燈小計,**,"10,464 ","50,421,753 ",
112,北投區,4低壓綜合裝置非營業用,*,0 ,0 ,
112,北投區,5低壓綜合需量非營業用,631 ,"20,376 ","2,880,537 ",
112,北投區,6低壓綜合非營業用電小計,**,"20,376 ","2,880,537 ",
112,北投區,7低壓綜合裝置營業用,*,70 ,"6,780 ",
112,北投區,8低壓綜合需量營業用,426 ,"21,101 ","4,200,290 ",
112,北投區,9低壓綜合營業用電小計,**,"21,171 ","4,207,070 ",
112,北投區,10低壓綜合用電小計,**,"41,547 ","7,087,607 ",
112,北投區,11低壓裝置電力,66 ,801 ,"114,619 ",
112,北投區,12低壓需量電力,96 ,"5,353 ","626,096 ",
112,北投區,13低壓電力小計,**,"6,154 ","740,715 ",
112,北投區,14高壓電力,125 ,"99,938 ","25,126,197 ",
112,北投區,15特高壓電力,*,"10,537 ","3,876,127 ",
112,北投區,16高＆特高壓電力小計,**,"110,475 ","29,002,324 ",
112,北投區,17電力小計,**,"116,629 ","29,743,039 ",
112,北投區,18綜合＆電力小計,**,"158,176 ","36,830,646 ",
112,北投區,19電燈＆綜合＆電力小計,**,"168,640 ","87,252,399 ",
112,北投區,20臨時電燈,40 ,0 ,"31,042 ",
112,北投區,21臨時電力,41 ,"2,003 ","242,772 ",
112,北投區,22臨時用電小計,**,"2,003 ","273,814 ",
112,北投區,23總計（含臨時用電）,**,"168,640 ","87,526,213 ",
112,北投區,24表燈合計,**,"10,464 ","50,452,795 ",
112,北投區,25綜合＆電力合計,**,"158,176 ","37,073,418 ",
114,內湖區,1表燈非營業用,"103,330 ",520 ,"32,656,974 ",
114,內湖區,2表燈營業用,"13,144 ","21,250 ","10,181,968 ",
114,內湖區,3表燈小計,**,"21,770 ","42,838,942 ",
114,內湖區,4低壓綜合裝置非營業用,*,0 ,0 ,
114,內湖區,5低壓綜合需量非營業用,"1,150 ","50,085 ","7,464,352 ",
114,內湖區,6低壓綜合非營業用電小計,**,"50,085 ","7,464,352 ",
114,內湖區,7低壓綜合裝置營業用,*,0 ,0 ,
114,內湖區,8低壓綜合需量營業用,"1,768 ","110,652 ","21,636,248 ",
114,內湖區,9低壓綜合營業用電小計,**,"110,652 ","21,636,248 ",
114,內湖區,10低壓綜合用電小計,**,"160,737 ","29,100,600 ",
114,內湖區,11低壓裝置電力,21 ,175 ,"5,819 ",
114,內湖區,12低壓需量電力,354 ,"13,094 ","2,183,207 ",
114,內湖區,13低壓電力小計,**,"13,269 ","2,189,026 ",
114,內湖區,14高壓電力,163 ,"134,452 ","41,656,276 ",
114,內湖區,15特高壓電力,*,"11,700 ","4,385,200 ",
114,內湖區,16高＆特高壓電力小計,**,"146,152 ","46,041,476 ",
114,內湖區,17電力小計,**,"159,421 ","48,230,502 ",
114,內湖區,18綜合＆電力小計,**,"320,158 ","77,331,102 ",
114,內湖區,19電燈＆綜合＆電力小計,**,"341,928 ","120,170,044 ",
114,內湖區,20臨時電燈,22 ,0 ,"13,976 ",
114,內湖區,21臨時電力,44 ,"3,877 ","644,606 ",
114,內湖區,22臨時用電小計,**,"3,877 ","658,582 ",
114,內湖區,23總計（含臨時用電）,**,"341,928 ","120,828,626 ",
114,內湖區,24表燈合計,**,"21,770 ","42,852,918 ",
114,內湖區,25綜合＆電力合計,**,"320,158 ","77,975,708 ",
115,南港區,1表燈非營業用,"44,105 ",63 ,"7,419,820 ",
115,南港區,2表燈營業用,"4,325 ","6,208 ","2,988,608 ",
115,南港區,3表燈小計,**,"6,271 ","10,408,428 ",
115,南港區,4低壓綜合裝置非營業用,*,0 ,0 ,
115,南港區,5低壓綜合需量非營業用,360 ,"13,401 ","1,977,497 ",
115,南港區,6低壓綜合非營業用電小計,**,"13,401 ","1,977,497 ",
115,南港區,7低壓綜合裝置營業用,*,0 ,0 ,
115,南港區,8低壓綜合需量營業用,247 ,"13,005 ","2,516,552 ",
115,南港區,9低壓綜合營業用電小計,**,"13,005 ","2,516,552 ",
115,南港區,10低壓綜合用電小計,**,"26,406 ","4,494,049 ",
115,南港區,11低壓裝置電力,30 ,541 ,"42,915 ",
115,南港區,12低壓需量電力,150 ,"4,779 ","482,263 ",
115,南港區,13低壓電力小計,**,"5,320 ","525,178 ",
115,南港區,14高壓電力,87 ,"102,893 ","24,391,893 ",
115,南港區,15特高壓電力,*,"39,685 ","12,765,537 ",
115,南港區,16高＆特高壓電力小計,**,"142,578 ","37,157,430 ",
115,南港區,17電力小計,**,"147,898 ","37,682,608 ",
115,南港區,18綜合＆電力小計,**,"174,304 ","42,176,657 ",
115,南港區,19電燈＆綜合＆電力小計,**,"180,575 ","52,585,085 ",
115,南港區,20臨時電燈,10 ,0 ,"2,373 ",
115,南港區,21臨時電力,15 ,"1,715 ","315,882 ",
115,南港區,22臨時用電小計,**,"1,715 ","318,255 ",
115,南港區,23總計（含臨時用電）,**,"180,575 ","52,903,340 ",
115,南港區,24表燈合計,**,"6,271 ","10,410,801 ",
115,南港區,25綜合＆電力合計,**,"174,304 ","42,492,539 ",
116,文山區,1表燈非營業用,"99,890 ",357 ,"25,796,820 ",
116,文山區,2表燈營業用,"5,064 ","9,532 ","6,393,646 ",
116,文山區,3表燈小計,**,"9,889 ","32,190,466 ",
116,文山區,4低壓綜合裝置非營業用,*,0 ,0 ,
116,文山區,5低壓綜合需量非營業用,797 ,"24,439 ","3,178,421 ",
116,文山區,6低壓綜合非營業用電小計,**,"24,439 ","3,178,421 ",
116,文山區,7低壓綜合裝置營業用,*,74 ,"5,838 ",
116,文山區,8低壓綜合需量營業用,315 ,"10,635 ","2,296,151 ",
116,文山區,9低壓綜合營業用電小計,**,"10,709 ","2,301,989 ",
116,文山區,10低壓綜合用電小計,**,"35,148 ","5,480,410 ",
116,文山區,11低壓裝置電力,28 ,297 ,"55,445 ",
116,文山區,12低壓需量電力,25 ,992 ,"138,880 ",
116,文山區,13低壓電力小計,**,"1,289 ","194,325 ",
116,文山區,14高壓電力,97 ,"46,297 ","8,047,113 ",
116,文山區,15特高壓電力,*,"24,796 ","7,412,878 ",
116,文山區,16高＆特高壓電力小計,**,"71,093 ","15,459,991 ",
116,文山區,17電力小計,**,"72,382 ","15,654,316 ",
116,文山區,18綜合＆電力小計,**,"107,530 ","21,134,726 ",
116,文山區,19電燈＆綜合＆電力小計,**,"117,419 ","53,325,192 ",
116,文山區,20臨時電燈,13 ,0 ,"12,120 ",
116,文山區,21臨時電力,27 ,"1,934 ","232,058 ",
116,文山區,22臨時用電小計,**,"1,934 ","244,178 ",
116,文山區,23總計（含臨時用電）,**,"117,419 ","53,569,370 ",
116,文山區,24表燈合計,**,"9,889 ","32,202,586 ",
116,文山區,25綜合＆電力合計,**,"107,530 ","21,366,784 ",
200,仁愛區,1表燈非營業用,"22,715 ",427 ,"5,744,589 ",
200,仁愛區,2表燈營業用,"3,219 ","5,402 ","3,172,173 ",
200,仁愛區,3表燈小計,**,"5,829 ","8,916,762 ",
200,仁愛區,4低壓綜合裝置非營業用,*,0 ,0 ,
200,仁愛區,5低壓綜合需量非營業用,136 ,"3,760 ","395,285 ",
200,仁愛區,6低壓綜合非營業用電小計,**,"3,760 ","395,285 ",
200,仁愛區,7低壓綜合裝置營業用,*,106 ,"6,449 ",
200,仁愛區,8低壓綜合需量營業用,322 ,"9,750 ","1,700,570 ",
200,仁愛區,9低壓綜合營業用電小計,**,"9,856 ","1,707,019 ",
200,仁愛區,10低壓綜合用電小計,**,"13,616 ","2,102,304 ",
200,仁愛區,11低壓裝置電力,60 ,533 ,"39,767 ",
200,仁愛區,12低壓需量電力,14 ,395 ,"109,605 ",
200,仁愛區,13低壓電力小計,**,928 ,"149,372 ",
200,仁愛區,14高壓電力,25 ,"7,760 ","1,329,824 ",
200,仁愛區,15特高壓電力,*,0 ,0 ,
200,仁愛區,16高＆特高壓電力小計,**,"7,760 ","1,329,824 ",
200,仁愛區,17電力小計,**,"8,688 ","1,479,196 ",
200,仁愛區,18綜合＆電力小計,**,"22,304 ","3,581,500 ",
200,仁愛區,19電燈＆綜合＆電力小計,**,"28,133 ","12,498,262 ",
200,仁愛區,20臨時電燈,6 ,0 ,420 ,
200,仁愛區,21臨時電力,*,0 ,0 ,
200,仁愛區,22臨時用電小計,**,0 ,420 ,
200,仁愛區,23總計（含臨時用電）,**,"28,133 ","12,498,682 ",
200,仁愛區,24表燈合計,**,"5,829 ","8,917,182 ",
200,仁愛區,25綜合＆電力合計,**,"22,304 ","3,581,500 ",
201,信義區,1表燈非營業用,"25,006 ",266 ,"685,156 ",
201,信義區,2表燈營業用,"1,170 ","1,811 ","603,316 ",
201,信義區,3表燈小計,**,"2,077 ","1,288,472 ",
201,信義區,4低壓綜合裝置非營業用,*,0 ,0 ,
201,信義區,5低壓綜合需量非營業用,123 ,"4,561 ","576,874 ",
201,信義區,6低壓綜合非營業用電小計,**,"4,561 ","576,874 ",
201,信義區,7低壓綜合裝置營業用,*,68 ,"14,160 ",
201,信義區,8低壓綜合需量營業用,48 ,"2,977 ","589,215 ",
201,信義區,9低壓綜合營業用電小計,**,"3,045 ","603,375 ",
201,信義區,10低壓綜合用電小計,**,"7,606 ","1,180,249 ",
201,信義區,11低壓裝置電力,*,103 ,"43,219 ",
201,信義區,12低壓需量電力,21 ,867 ,"137,973 ",
201,信義區,13低壓電力小計,**,970 ,"181,192 ",
201,信義區,14高壓電力,33 ,"12,630 ","2,651,057 ",
201,信義區,15特高壓電力,*,0 ,"5,600 ",
201,信義區,16高＆特高壓電力小計,**,"12,630 ","2,656,657 ",
201,信義區,17電力小計,**,"13,600 ","2,837,849 ",
201,信義區,18綜合＆電力小計,**,"21,206 ","4,018,098 ",
201,信義區,19電燈＆綜合＆電力小計,**,"23,283 ","5,306,570 ",
201,信義區,20臨時電燈,7 ,0 ,221 ,
201,信義區,21臨時電力,*,356 ,"169,372 ",
201,信義區,22臨時用電小計,**,356 ,"169,593 ",
201,信義區,23總計（含臨時用電）,**,"23,283 ","5,476,163 ",
201,信義區,24表燈合計,**,"2,077 ","1,288,693 ",
201,信義區,25綜合＆電力合計,**,"21,206 ","4,187,470 ",
202,中正區,1表燈非營業用,"31,086 ",236 ,"93,489 ",
202,中正區,2表燈營業用,"2,092 ","3,004 ","892,776 ",
202,中正區,3表燈小計,**,"3,240 ","986,265 ",
202,中正區,4低壓綜合裝置非營業用,*,43 ,"5,360 ",
202,中正區,5低壓綜合需量非營業用,206 ,"8,671 ","1,084,323 ",
202,中正區,6低壓綜合非營業用電小計,**,"8,714 ","1,089,683 ",
202,中正區,7低壓綜合裝置營業用,*,0 ,0 ,
202,中正區,8低壓綜合需量營業用,120 ,"3,974 ","807,277 ",
202,中正區,9低壓綜合營業用電小計,**,"3,974 ","807,277 ",
202,中正區,10低壓綜合用電小計,**,"12,688 ","1,896,960 ",
202,中正區,11低壓裝置電力,38 ,397 ,"47,682 ",
202,中正區,12低壓需量電力,36 ,"1,359 ","307,123 ",
202,中正區,13低壓電力小計,**,"1,756 ","354,805 ",
202,中正區,14高壓電力,40 ,"21,864 ","4,618,025 ",
202,中正區,15特高壓電力,*,"7,000 ","1,525,200 ",
202,中正區,16高＆特高壓電力小計,**,"28,864 ","6,143,225 ",
202,中正區,17電力小計,**,"30,620 ","6,498,030 ",
202,中正區,18綜合＆電力小計,**,"43,308 ","8,394,990 ",
202,中正區,19電燈＆綜合＆電力小計,**,"46,548 ","9,381,255 ",
202,中正區,20臨時電燈,7 ,0 ,0 ,
202,中正區,21臨時電力,7 ,488 ,"30,360 ",
202,中正區,22臨時用電小計,**,488 ,"30,360 ",
202,中正區,23總計（含臨時用電）,**,"46,548 ","9,411,615 ",
202,中正區,24表燈合計,**,"3,240 ","986,265 ",
202,中正區,25綜合＆電力合計,**,"43,308 ","8,425,350 ",
203,中山區,1表燈非營業用,"21,889 ",81 ,"11,263,709 ",
203,中山區,2表燈營業用,"1,077 ","1,313 ","1,630,940 ",
203,中山區,3表燈小計,**,"1,394 ","12,894,649 ",
203,中山區,4低壓綜合裝置非營業用,*,0 ,0 ,
203,中山區,5低壓綜合需量非營業用,71 ,"2,190 ","306,214 ",
203,中山區,6低壓綜合非營業用電小計,**,"2,190 ","306,214 ",
203,中山區,7低壓綜合裝置營業用,*,0 ,0 ,
203,中山區,8低壓綜合需量營業用,37 ,"1,256 ","273,513 ",
203,中山區,9低壓綜合營業用電小計,**,"1,256 ","273,513 ",
203,中山區,10低壓綜合用電小計,**,"3,446 ","579,727 ",
203,中山區,11低壓裝置電力,16 ,216 ,"59,710 ",
203,中山區,12低壓需量電力,13 ,395 ,"99,191 ",
203,中山區,13低壓電力小計,**,611 ,"158,901 ",
203,中山區,14高壓電力,30 ,"15,618 ","2,235,120 ",
203,中山區,15特高壓電力,*,0 ,0 ,
203,中山區,16高＆特高壓電力小計,**,"15,618 ","2,235,120 ",
203,中山區,17電力小計,**,"16,229 ","2,394,021 ",
203,中山區,18綜合＆電力小計,**,"19,675 ","2,973,748 ",
203,中山區,19電燈＆綜合＆電力小計,**,"21,069 ","15,868,397 ",
203,中山區,20臨時電燈,6 ,0 ,"18,976 ",
203,中山區,21臨時電力,*,55 ,"3,560 ",
203,中山區,22臨時用電小計,**,55 ,"22,536 ",
203,中山區,23總計（含臨時用電）,**,"21,069 ","15,890,933 ",
203,中山區,24表燈合計,**,"1,394 ","12,913,625 ",
203,中山區,25綜合＆電力合計,**,"19,675 ","2,977,308 ",
204,安樂區,1表燈非營業用,"40,132 ",131 ,"20,889,136 ",
204,安樂區,2表燈營業用,"1,347 ","2,655 ","2,705,314 ",
204,安樂區,3表燈小計,**,"2,786 ","23,594,450 ",
204,安樂區,4低壓綜合裝置非營業用,*,0 ,0 ,
204,安樂區,5低壓綜合需量非營業用,273 ,"9,305 ","1,110,138 ",
