郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),
104,中山區,17電力小計,**,"236,102 ","62,294,601 ",
104,中山區,18綜合＆電力小計,**,"357,041 ","82,875,565 ",
104,中山區,19電燈＆綜合＆電力小計,**,"400,217 ","146,866,834 ",
104,中山區,20臨時電燈,30 ,0 ,"47,419 ",
104,中山區,21臨時電力,33 ,"1,936 ","185,506 ",
104,中山區,22臨時用電小計,**,"1,936 ","232,925 ",
104,中山區,23總計（含臨時用電）,**,"400,217 ","147,099,759 ",
104,中山區,24表燈合計,**,"43,176 ","64,038,688 ",
104,中山區,25綜合＆電力合計,**,"357,041 ","83,061,071 ",
105,松山區,1表燈非營業用,"72,447 ",657 ,"29,535,254 ",
105,松山區,2表燈營業用,"11,825 ","20,141 ","20,491,961 ",
105,松山區,3表燈小計,**,"20,798 ","50,027,215 ",
105,松山區,4低壓綜合裝置非營業用,*,137 ,"5,949 ",
105,松山區,5低壓綜合需量非營業用,550 ,"20,963 ","3,370,466 ",
105,松山區,6低壓綜合非營業用電小計,**,"21,100 ","3,376,415 ",
105,松山區,7低壓綜合裝置營業用,*,154 ,"18,888 ",
105,松山區,8低壓綜合需量營業用,811 ,"39,455 ","7,887,067 ",
105,松山區,9低壓綜合營業用電小計,**,"39,609 ","7,905,955 ",
105,松山區,10低壓綜合用電小計,**,"60,709 ","11,282,370 ",
105,松山區,11低壓裝置電力,62 ,561 ,"30,190 ",
105,松山區,12低壓需量電力,12 ,652 ,"114,639 ",
105,松山區,13低壓電力小計,**,"1,213 ","144,829 ",
105,松山區,14高壓電力,161 ,"131,382 ","34,627,828 ",
105,松山區,15特高壓電力,*,"8,600 ","3,832,000 ",
105,松山區,16高＆特高壓電力小計,**,"139,982 ","38,459,828 ",
105,松山區,17電力小計,**,"141,195 ","38,604,657 ",
105,松山區,18綜合＆電力小計,**,"201,904 ","49,887,027 ",
105,松山區,19電燈＆綜合＆電力小計,**,"222,702 ","99,914,242 ",
105,松山區,20臨時電燈,9 ,0 ,"13,630 ",
105,松山區,21臨時電力,15 ,"1,350 ","140,560 ",
105,松山區,22臨時用電小計,**,"1,350 ","154,190 ",
105,松山區,23總計（含臨時用電）,**,"222,702 ","100,068,432 ",
105,松山區,24表燈合計,**,"20,798 ","50,040,845 ",
105,松山區,25綜合＆電力合計,**,"201,904 ","50,027,587 ",
106,大安區,1表燈非營業用,"111,037 ","1,770 ","31,946,587 ",
106,大安區,2表燈營業用,"17,380 ","42,287 ","22,643,254 ",
106,大安區,3表燈小計,**,"44,057 ","54,589,841 ",
106,大安區,4低壓綜合裝置非營業用,6 ,235 ,"12,860 ",
106,大安區,5低壓綜合需量非營業用,"1,080 ","40,625 ","6,424,764 ",
106,大安區,6低壓綜合非營業用電小計,**,"40,860 ","6,437,624 ",
106,大安區,7低壓綜合裝置營業用,11 ,398 ,"83,675 ",
106,大安區,8低壓綜合需量營業用,"1,465 ","64,058 ","12,759,899 ",
106,大安區,9低壓綜合營業用電小計,**,"64,456 ","12,843,574 ",
106,大安區,10低壓綜合用電小計,**,"105,316 ","19,281,198 ",
106,大安區,11低壓裝置電力,128 ,"1,487 ","128,432 ",
106,大安區,12低壓需量電力,*,296 ,"47,784 ",
106,大安區,13低壓電力小計,**,"1,783 ","176,216 ",
106,大安區,14高壓電力,279 ,"205,306 ","56,285,223 ",
106,大安區,15特高壓電力,*,"23,095 ","8,599,609 ",
106,大安區,16高＆特高壓電力小計,**,"228,401 ","64,884,832 ",
106,大安區,17電力小計,**,"230,184 ","65,061,048 ",
106,大安區,18綜合＆電力小計,**,"335,500 ","84,342,246 ",
106,大安區,19電燈＆綜合＆電力小計,**,"379,557 ","138,932,087 ",
106,大安區,20臨時電燈,18 ,0 ,"34,700 ",
106,大安區,21臨時電力,28 ,"2,628 ","471,204 ",
106,大安區,22臨時用電小計,**,"2,628 ","505,904 ",
106,大安區,23總計（含臨時用電）,**,"379,557 ","139,437,991 ",
106,大安區,24表燈合計,**,"44,057 ","54,624,541 ",
106,大安區,25綜合＆電力合計,**,"335,500 ","84,813,450 ",
108,萬華區,1表燈非營業用,"77,687 ","1,056 ","21,008,337 ",
108,萬華區,2表燈營業用,"9,152 ","15,960 ","9,234,528 ",
108,萬華區,3表燈小計,**,"17,016 ","30,242,865 ",
108,萬華區,4低壓綜合裝置非營業用,*,0 ,0 ,
108,萬華區,5低壓綜合需量非營業用,347 ,"11,931 ","1,774,578 ",
108,萬華區,6低壓綜合非營業用電小計,**,"11,931 ","1,774,578 ",
108,萬華區,7低壓綜合裝置營業用,35 ,"1,584 ","184,955 ",
108,萬華區,8低壓綜合需量營業用,710 ,"23,640 ","4,874,216 ",
108,萬華區,9低壓綜合營業用電小計,**,"25,224 ","5,059,171 ",
108,萬華區,10低壓綜合用電小計,**,"37,155 ","6,833,749 ",
108,萬華區,11低壓裝置電力,295 ,"3,113 ","198,394 ",
108,萬華區,12低壓需量電力,39 ,"1,322 ","178,918 ",
108,萬華區,13低壓電力小計,**,"4,435 ","377,312 ",
108,萬華區,14高壓電力,108 ,"45,245 ","12,476,809 ",
108,萬華區,15特高壓電力,*,0 ,0 ,
108,萬華區,16高＆特高壓電力小計,**,"45,245 ","12,476,809 ",
108,萬華區,17電力小計,**,"49,680 ","12,854,121 ",
108,萬華區,18綜合＆電力小計,**,"86,835 ","19,687,870 ",
108,萬華區,19電燈＆綜合＆電力小計,**,"103,851 ","49,930,735 ",
108,萬華區,20臨時電燈,11 ,0 ,"14,662 ",
108,萬華區,21臨時電力,15 ,981 ,"155,920 ",
108,萬華區,22臨時用電小計,**,981 ,"170,582 ",
108,萬華區,23總計（含臨時用電）,**,"103,851 ","50,101,317 ",
108,萬華區,24表燈合計,**,"17,016 ","30,257,527 ",
108,萬華區,25綜合＆電力合計,**,"86,835 ","19,843,790 ",
110,信義區,1表燈非營業用,"84,403 ",867 ,"18,773,111 ",
110,信義區,2表燈營業用,"10,272 ","13,962 ","9,162,319 ",
110,信義區,3表燈小計,**,"14,829 ","27,935,430 ",
110,信義區,4低壓綜合裝置非營業用,*,138 ,"3,680 ",
110,信義區,5低壓綜合需量非營業用,557 ,"25,567 ","4,166,496 ",
110,信義區,6低壓綜合非營業用電小計,**,"25,705 ","4,170,176 ",
110,信義區,7低壓綜合裝置營業用,*,28 ,"7,584 ",
110,信義區,8低壓綜合需量營業用,550 ,"24,736 ","5,297,946 ",
110,信義區,9低壓綜合營業用電小計,**,"24,764 ","5,305,530 ",
110,信義區,10低壓綜合用電小計,**,"50,469 ","9,475,706 ",
110,信義區,11低壓裝置電力,22 ,234 ,"29,706 ",
110,信義區,12低壓需量電力,6 ,705 ,"140,664 ",
110,信義區,13低壓電力小計,**,939 ,"170,370 ",
110,信義區,14高壓電力,143 ,"197,615 ","58,552,770 ",
110,信義區,15特高壓電力,*,"7,825 ","3,025,600 ",
110,信義區,16高＆特高壓電力小計,**,"205,440 ","61,578,370 ",
110,信義區,17電力小計,**,"206,379 ","61,748,740 ",
110,信義區,18綜合＆電力小計,**,"256,848 ","71,224,446 ",
110,信義區,19電燈＆綜合＆電力小計,**,"271,677 ","99,159,876 ",
110,信義區,20臨時電燈,9 ,0 ,"20,689 ",
110,信義區,21臨時電力,30 ,"3,345 ","683,418 ",
110,信義區,22臨時用電小計,**,"3,345 ","704,107 ",
110,信義區,23總計（含臨時用電）,**,"271,677 ","99,863,983 ",
110,信義區,24表燈合計,**,"14,829 ","27,956,119 ",
110,信義區,25綜合＆電力合計,**,"256,848 ","71,907,864 ",
111,士林區,1表燈非營業用,"107,239 ","2,141 ","34,219,306 ",
111,士林區,2表燈營業用,"9,712 ","18,743 ","10,206,625 ",
111,士林區,3表燈小計,**,"20,884 ","44,425,931 ",
111,士林區,4低壓綜合裝置非營業用,*,0 ,0 ,
111,士林區,5低壓綜合需量非營業用,654 ,"24,206 ","3,435,076 ",
111,士林區,6低壓綜合非營業用電小計,**,"24,206 ","3,435,076 ",
111,士林區,7低壓綜合裝置營業用,*,47 ,"6,284 ",
111,士林區,8低壓綜合需量營業用,813 ,"29,917 ","5,637,976 ",
111,士林區,9低壓綜合營業用電小計,**,"29,964 ","5,644,260 ",
111,士林區,10低壓綜合用電小計,**,"54,170 ","9,079,336 ",
111,士林區,11低壓裝置電力,114 ,"1,489 ","109,138 ",
111,士林區,12低壓需量電力,117 ,"5,877 ","787,100 ",
111,士林區,13低壓電力小計,**,"7,366 ","896,238 ",
111,士林區,14高壓電力,140 ,"97,123 ","24,912,476 ",
111,士林區,15特高壓電力,*,0 ,0 ,
111,士林區,16高＆特高壓電力小計,**,"97,123 ","24,912,476 ",
111,士林區,17電力小計,**,"104,489 ","25,808,714 ",
111,士林區,18綜合＆電力小計,**,"158,659 ","34,888,050 ",
111,士林區,19電燈＆綜合＆電力小計,**,"179,543 ","79,313,981 ",
111,士林區,20臨時電燈,55 ,0 ,"54,267 ",
111,士林區,21臨時電力,20 ,"1,291 ","177,880 ",
111,士林區,22臨時用電小計,**,"1,291 ","232,147 ",
111,士林區,23總計（含臨時用電）,**,"179,543 ","79,546,128 ",
111,士林區,24表燈合計,**,"20,884 ","44,480,198 ",
111,士林區,25綜合＆電力合計,**,"158,659 ","35,065,930 ",
112,北投區,1表燈非營業用,"94,007 ","1,055 ","38,386,806 ",
112,北投區,2表燈營業用,"5,927 ","9,449 ","11,453,367 ",
112,北投區,3表燈小計,**,"10,504 ","49,840,173 ",
112,北投區,4低壓綜合裝置非營業用,*,0 ,0 ,
112,北投區,5低壓綜合需量非營業用,633 ,"20,628 ","2,950,356 ",
112,北投區,6低壓綜合非營業用電小計,**,"20,628 ","2,950,356 ",
112,北投區,7低壓綜合裝置營業用,*,70 ,"6,540 ",
112,北投區,8低壓綜合需量營業用,429 ,"21,149 ","4,555,100 ",
112,北投區,9低壓綜合營業用電小計,**,"21,219 ","4,561,640 ",
112,北投區,10低壓綜合用電小計,**,"41,847 ","7,511,996 ",
112,北投區,11低壓裝置電力,66 ,801 ,"113,191 ",
112,北投區,12低壓需量電力,94 ,"5,327 ","739,498 ",
112,北投區,13低壓電力小計,**,"6,128 ","852,689 ",
112,北投區,14高壓電力,125 ,"99,152 ","31,114,684 ",
112,北投區,15特高壓電力,*,"10,537 ","4,506,523 ",
112,北投區,16高＆特高壓電力小計,**,"109,689 ","35,621,207 ",
112,北投區,17電力小計,**,"115,817 ","36,473,896 ",
112,北投區,18綜合＆電力小計,**,"157,664 ","43,985,892 ",
112,北投區,19電燈＆綜合＆電力小計,**,"168,168 ","93,826,065 ",
112,北投區,20臨時電燈,40 ,0 ,"32,552 ",
112,北投區,21臨時電力,39 ,"1,912 ","263,606 ",
112,北投區,22臨時用電小計,**,"1,912 ","296,158 ",
112,北投區,23總計（含臨時用電）,**,"168,168 ","94,122,223 ",
112,北投區,24表燈合計,**,"10,504 ","49,872,725 ",
112,北投區,25綜合＆電力合計,**,"157,664 ","44,249,498 ",
114,內湖區,1表燈非營業用,"103,693 ",540 ,"32,231,516 ",
114,內湖區,2表燈營業用,"13,132 ","20,988 ","10,336,374 ",
114,內湖區,3表燈小計,**,"21,528 ","42,567,890 ",
114,內湖區,4低壓綜合裝置非營業用,*,0 ,0 ,
114,內湖區,5低壓綜合需量非營業用,"1,152 ","49,741 ","7,673,682 ",
114,內湖區,6低壓綜合非營業用電小計,**,"49,741 ","7,673,682 ",
114,內湖區,7低壓綜合裝置營業用,*,0 ,0 ,
114,內湖區,8低壓綜合需量營業用,"1,784 ","111,309 ","22,663,849 ",
114,內湖區,9低壓綜合營業用電小計,**,"111,309 ","22,663,849 ",
114,內湖區,10低壓綜合用電小計,**,"161,050 ","30,337,531 ",
114,內湖區,11低壓裝置電力,21 ,175 ,"6,181 ",
114,內湖區,12低壓需量電力,353 ,"13,089 ","2,240,167 ",
114,內湖區,13低壓電力小計,**,"13,264 ","2,246,348 ",
114,內湖區,14高壓電力,163 ,"136,767 ","48,684,630 ",
114,內湖區,15特高壓電力,*,"11,700 ","4,385,200 ",
114,內湖區,16高＆特高壓電力小計,**,"148,467 ","53,069,830 ",
114,內湖區,17電力小計,**,"161,731 ","55,316,178 ",
114,內湖區,18綜合＆電力小計,**,"322,781 ","85,653,709 ",
114,內湖區,19電燈＆綜合＆電力小計,**,"344,309 ","128,221,599 ",
114,內湖區,20臨時電燈,22 ,0 ,"10,458 ",
114,內湖區,21臨時電力,43 ,"3,613 ","694,269 ",
114,內湖區,22臨時用電小計,**,"3,613 ","704,727 ",
114,內湖區,23總計（含臨時用電）,**,"344,309 ","128,926,326 ",
114,內湖區,24表燈合計,**,"21,528 ","42,578,348 ",
114,內湖區,25綜合＆電力合計,**,"322,781 ","86,347,978 ",
115,南港區,1表燈非營業用,"44,114 ",63 ,"7,549,190 ",
115,南港區,2表燈營業用,"4,313 ","6,223 ","3,010,499 ",
115,南港區,3表燈小計,**,"6,286 ","10,559,689 ",
115,南港區,4低壓綜合裝置非營業用,*,0 ,0 ,
115,南港區,5低壓綜合需量非營業用,360 ,"13,392 ","1,995,373 ",
115,南港區,6低壓綜合非營業用電小計,**,"13,392 ","1,995,373 ",
115,南港區,7低壓綜合裝置營業用,*,0 ,0 ,
115,南港區,8低壓綜合需量營業用,250 ,"13,033 ","2,548,683 ",
115,南港區,9低壓綜合營業用電小計,**,"13,033 ","2,548,683 ",
115,南港區,10低壓綜合用電小計,**,"26,425 ","4,544,056 ",
115,南港區,11低壓裝置電力,30 ,541 ,"44,661 ",
115,南港區,12低壓需量電力,148 ,"4,627 ","507,197 ",
115,南港區,13低壓電力小計,**,"5,168 ","551,858 ",
115,南港區,14高壓電力,87 ,"102,893 ","28,633,448 ",
115,南港區,15特高壓電力,*,"39,685 ","15,549,946 ",
115,南港區,16高＆特高壓電力小計,**,"142,578 ","44,183,394 ",
115,南港區,17電力小計,**,"147,746 ","44,735,252 ",
115,南港區,18綜合＆電力小計,**,"174,171 ","49,279,308 ",
115,南港區,19電燈＆綜合＆電力小計,**,"180,457 ","59,838,997 ",
115,南港區,20臨時電燈,9 ,0 ,"1,798 ",
115,南港區,21臨時電力,14 ,"1,625 ","361,300 ",
115,南港區,22臨時用電小計,**,"1,625 ","363,098 ",
115,南港區,23總計（含臨時用電）,**,"180,457 ","60,202,095 ",
115,南港區,24表燈合計,**,"6,286 ","10,561,487 ",
115,南港區,25綜合＆電力合計,**,"174,171 ","49,640,608 ",
116,文山區,1表燈非營業用,"100,542 ",357 ,"26,190,531 ",
116,文山區,2表燈營業用,"5,251 ","9,502 ","6,357,302 ",
116,文山區,3表燈小計,**,"9,859 ","32,547,833 ",
116,文山區,4低壓綜合裝置非營業用,*,0 ,0 ,
116,文山區,5低壓綜合需量非營業用,805 ,"25,267 ","3,431,930 ",
116,文山區,6低壓綜合非營業用電小計,**,"25,267 ","3,431,930 ",
116,文山區,7低壓綜合裝置營業用,*,74 ,"5,848 ",
116,文山區,8低壓綜合需量營業用,318 ,"10,934 ","2,403,540 ",
116,文山區,9低壓綜合營業用電小計,**,"11,008 ","2,409,388 ",
116,文山區,10低壓綜合用電小計,**,"36,275 ","5,841,318 ",
116,文山區,11低壓裝置電力,28 ,297 ,"59,914 ",
116,文山區,12低壓需量電力,26 ,"1,047 ","159,825 ",
116,文山區,13低壓電力小計,**,"1,344 ","219,739 ",
116,文山區,14高壓電力,98 ,"46,397 ","10,600,821 ",
116,文山區,15特高壓電力,*,"24,796 ","9,416,670 ",
116,文山區,16高＆特高壓電力小計,**,"71,193 ","20,017,491 ",
116,文山區,17電力小計,**,"72,537 ","20,237,230 ",
116,文山區,18綜合＆電力小計,**,"108,812 ","26,078,548 ",
116,文山區,19電燈＆綜合＆電力小計,**,"118,671 ","58,626,381 ",
116,文山區,20臨時電燈,11 ,0 ,"5,951 ",
116,文山區,21臨時電力,23 ,"2,094 ","221,040 ",
116,文山區,22臨時用電小計,**,"2,094 ","226,991 ",
116,文山區,23總計（含臨時用電）,**,"118,671 ","58,853,372 ",
116,文山區,24表燈合計,**,"9,859 ","32,553,784 ",
116,文山區,25綜合＆電力合計,**,"108,812 ","26,299,588 ",
200,仁愛區,1表燈非營業用,"22,718 ",427 ,"6,611,541 ",
200,仁愛區,2表燈營業用,"3,225 ","5,454 ","3,274,231 ",
200,仁愛區,3表燈小計,**,"5,881 ","9,885,772 ",
200,仁愛區,4低壓綜合裝置非營業用,*,0 ,0 ,
200,仁愛區,5低壓綜合需量非營業用,135 ,"3,704 ","395,154 ",
200,仁愛區,6低壓綜合非營業用電小計,**,"3,704 ","395,154 ",
200,仁愛區,7低壓綜合裝置營業用,*,106 ,"7,596 ",
200,仁愛區,8低壓綜合需量營業用,321 ,"9,686 ","1,869,723 ",
200,仁愛區,9低壓綜合營業用電小計,**,"9,792 ","1,877,319 ",
200,仁愛區,10低壓綜合用電小計,**,"13,496 ","2,272,473 ",
200,仁愛區,11低壓裝置電力,60 ,533 ,"43,600 ",
200,仁愛區,12低壓需量電力,14 ,395 ,"119,684 ",
200,仁愛區,13低壓電力小計,**,928 ,"163,284 ",
200,仁愛區,14高壓電力,25 ,"7,760 ","1,673,239 ",
200,仁愛區,15特高壓電力,*,0 ,0 ,
200,仁愛區,16高＆特高壓電力小計,**,"7,760 ","1,673,239 ",
200,仁愛區,17電力小計,**,"8,688 ","1,836,523 ",
200,仁愛區,18綜合＆電力小計,**,"22,184 ","4,108,996 ",
200,仁愛區,19電燈＆綜合＆電力小計,**,"28,065 ","13,994,768 ",
200,仁愛區,20臨時電燈,6 ,0 ,596 ,
200,仁愛區,21臨時電力,*,0 ,0 ,
200,仁愛區,22臨時用電小計,**,0 ,596 ,
200,仁愛區,23總計（含臨時用電）,**,"28,065 ","13,995,364 ",
200,仁愛區,24表燈合計,**,"5,881 ","9,886,368 ",
200,仁愛區,25綜合＆電力合計,**,"22,184 ","4,108,996 ",
201,信義區,1表燈非營業用,"24,999 ",258 ,"651,000 ",
201,信義區,2表燈營業用,"1,174 ","1,774 ","614,557 ",
201,信義區,3表燈小計,**,"2,032 ","1,265,557 ",
201,信義區,4低壓綜合裝置非營業用,*,0 ,0 ,
201,信義區,5低壓綜合需量非營業用,123 ,"4,559 ","584,763 ",
201,信義區,6低壓綜合非營業用電小計,**,"4,559 ","584,763 ",
201,信義區,7低壓綜合裝置營業用,*,68 ,"14,520 ",
201,信義區,8低壓綜合需量營業用,47 ,"2,928 ","625,048 ",
201,信義區,9低壓綜合營業用電小計,**,"2,996 ","639,568 ",
201,信義區,10低壓綜合用電小計,**,"7,555 ","1,224,331 ",
201,信義區,11低壓裝置電力,*,103 ,"44,385 ",
201,信義區,12低壓需量電力,22 ,918 ,"141,709 ",
201,信義區,13低壓電力小計,**,"1,021 ","186,094 ",
201,信義區,14高壓電力,32 ,"12,330 ","3,137,862 ",
201,信義區,15特高壓電力,*,0 ,0 ,
201,信義區,16高＆特高壓電力小計,**,"12,330 ","3,137,862 ",
201,信義區,17電力小計,**,"13,351 ","3,323,956 ",
201,信義區,18綜合＆電力小計,**,"20,906 ","4,548,287 ",
201,信義區,19電燈＆綜合＆電力小計,**,"22,938 ","5,813,844 ",
201,信義區,20臨時電燈,7 ,0 ,399 ,
201,信義區,21臨時電力,6 ,405 ,"201,613 ",
201,信義區,22臨時用電小計,**,405 ,"202,012 ",
201,信義區,23總計（含臨時用電）,**,"22,938 ","6,015,856 ",
201,信義區,24表燈合計,**,"2,032 ","1,265,956 ",
201,信義區,25綜合＆電力合計,**,"20,906 ","4,749,900 ",
202,中正區,1表燈非營業用,"31,097 ",242 ,"126,865 ",
202,中正區,2表燈營業用,"2,087 ","3,027 ","898,499 ",
202,中正區,3表燈小計,**,"3,269 ","1,025,364 ",
202,中正區,4低壓綜合裝置非營業用,*,43 ,"6,960 ",
202,中正區,5低壓綜合需量非營業用,207 ,"8,761 ","1,095,435 ",
202,中正區,6低壓綜合非營業用電小計,**,"8,804 ","1,102,395 ",
202,中正區,7低壓綜合裝置營業用,*,0 ,0 ,
202,中正區,8低壓綜合需量營業用,118 ,"3,924 ","778,807 ",
202,中正區,9低壓綜合營業用電小計,**,"3,924 ","778,807 ",
202,中正區,10低壓綜合用電小計,**,"12,728 ","1,881,202 ",
202,中正區,11低壓裝置電力,38 ,397 ,"40,027 ",
202,中正區,12低壓需量電力,36 ,"1,359 ","325,463 ",
202,中正區,13低壓電力小計,**,"1,756 ","365,490 ",
202,中正區,14高壓電力,40 ,"21,864 ","5,722,783 ",
202,中正區,15特高壓電力,*,"7,000 ","1,498,800 ",
202,中正區,16高＆特高壓電力小計,**,"28,864 ","7,221,583 ",
202,中正區,17電力小計,**,"30,620 ","7,587,073 ",
202,中正區,18綜合＆電力小計,**,"43,348 ","9,468,275 ",
202,中正區,19電燈＆綜合＆電力小計,**,"46,617 ","10,493,639 ",
202,中正區,20臨時電燈,7 ,0 ,0 ,
202,中正區,21臨時電力,7 ,488 ,"31,320 ",
202,中正區,22臨時用電小計,**,488 ,"31,320 ",
202,中正區,23總計（含臨時用電）,**,"46,617 ","10,524,959 ",
202,中正區,24表燈合計,**,"3,269 ","1,025,364 ",
202,中正區,25綜合＆電力合計,**,"43,348 ","9,499,595 ",
203,中山區,1表燈非營業用,"21,891 ",81 ,"10,727,249 ",
203,中山區,2表燈營業用,"1,077 ","1,328 ","1,571,274 ",
203,中山區,3表燈小計,**,"1,409 ","12,298,523 ",
203,中山區,4低壓綜合裝置非營業用,*,0 ,0 ,
203,中山區,5低壓綜合需量非營業用,71 ,"2,190 ","249,117 ",
203,中山區,6低壓綜合非營業用電小計,**,"2,190 ","249,117 ",
203,中山區,7低壓綜合裝置營業用,*,0 ,0 ,
203,中山區,8低壓綜合需量營業用,38 ,"1,272 ","285,069 ",
203,中山區,9低壓綜合營業用電小計,**,"1,272 ","285,069 ",
203,中山區,10低壓綜合用電小計,**,"3,462 ","534,186 ",
203,中山區,11低壓裝置電力,16 ,216 ,"62,896 ",
203,中山區,12低壓需量電力,13 ,395 ,"98,884 ",
203,中山區,13低壓電力小計,**,611 ,"161,780 ",
203,中山區,14高壓電力,30 ,"15,618 ","2,757,044 ",
203,中山區,15特高壓電力,*,0 ,0 ,
203,中山區,16高＆特高壓電力小計,**,"15,618 ","2,757,044 ",
203,中山區,17電力小計,**,"16,229 ","2,918,824 ",
203,中山區,18綜合＆電力小計,**,"19,691 ","3,453,010 ",
203,中山區,19電燈＆綜合＆電力小計,**,"21,100 ","15,751,533 ",
203,中山區,20臨時電燈,6 ,0 ,"18,119 ",
203,中山區,21臨時電力,*,55 ,"3,520 ",
203,中山區,22臨時用電小計,**,55 ,"21,639 ",
203,中山區,23總計（含臨時用電）,**,"21,100 ","15,773,172 ",
203,中山區,24表燈合計,**,"1,409 ","12,316,642 ",
203,中山區,25綜合＆電力合計,**,"19,691 ","3,456,530 ",
204,安樂區,1表燈非營業用,"40,147 ",131 ,"20,321,205 ",
204,安樂區,2表燈營業用,"1,350 ","2,651 ","2,583,650 ",
204,安樂區,3表燈小計,**,"2,782 ","22,904,855 ",
204,安樂區,4低壓綜合裝置非營業用,*,0 ,0 ,
204,安樂區,5低壓綜合需量非營業用,273 ,"9,302 ","1,107,031 ",
