郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
103,大同區,10低壓綜合用電小計　　　,**,"36,255","4,749,574",,,
103,大同區,11低壓裝置電力　　　　　,265,"2,382","87,635",,,
103,大同區,12低壓需量電力　　　　　,25,832,"76,112",,,
103,大同區,13低壓電力小計　　　　　,**,"3,214","163,747",,,
103,大同區,14高壓電力　　　　　　　,88,"45,855","10,463,822",,,
103,大同區,15特高壓電力　　　　　　,＊,"24,151","11,024,400",,,
103,大同區,16高＆特高壓電力小計　　,**,"70,006","21,488,222",,,
103,大同區,17電力小計　　　　　　　,**,"73,220","21,651,969",,,
103,大同區,18綜合＆電力小計　　　　,**,"109,475","26,401,543",,,
103,大同區,19電燈＆綜合＆電力小計　,**,"117,300","47,256,231",,,
103,大同區,20臨時電燈　　　　　　　,25,0,"12,942",,,
103,大同區,21臨時電力　　　　　　　,17,767,"111,998",,,
103,大同區,22臨時用電小計　　　　　,**,767,"124,940",,,
103,大同區,23總計（含臨時用電）　　,**,"117,300","47,381,171",,,
103,大同區,24表燈合計　　　　　　　,**,"7,825","20,867,630",,,
103,大同區,25綜合＆電力合計　　　　,**,"109,475","26,513,541",,,
104,中山區,1表燈非營業用　　　　,"110,430","1,225","29,966,077",,,
104,中山區,2表燈營業用　　　　　　,"20,994","38,485","29,467,379",,,
104,中山區,3表燈小計　　　　　　　,**,"39,710","59,433,456",,,
104,中山區,4低壓綜合裝置非營業用　,＊,130,"6,925",,,
104,中山區,5低壓綜合需量非營業用　,"1,199","46,195","5,924,475",,,
104,中山區,6低壓綜合非營業用電小計,**,"46,325","5,931,400",,,
104,中山區,7低壓綜合裝置營業用　　,43,"1,788","127,327",,,
104,中山區,8低壓綜合需量營業用　　,"1,569","71,689","11,615,715",,,
104,中山區,9低壓綜合營業用電小計　,**,"73,477","11,743,042",,,
104,中山區,10低壓綜合用電小計　　　,**,"119,802","17,674,442",,,
104,中山區,11低壓裝置電力　　　　　,230,"2,636","102,829",,,
104,中山區,12低壓需量電力　　　　　,9,724,"81,965",,,
104,中山區,13低壓電力小計　　　　　,**,"3,360","184,794",,,
104,中山區,14高壓電力　　　　　　　,321,"209,462","44,602,596",,,
104,中山區,15特高壓電力　　　　　　,＊,"27,200","6,460,800",,,
104,中山區,16高＆特高壓電力小計　　,**,"236,662","51,063,396",,,
104,中山區,17電力小計　　　　　　　,**,"240,022","51,248,190",,,
104,中山區,18綜合＆電力小計　　　　,**,"359,824","68,922,632",,,
104,中山區,19電燈＆綜合＆電力小計　,**,"399,534","128,356,088",,,
104,中山區,20臨時電燈　　　　　　　,35,0,"34,611",,,
104,中山區,21臨時電力　　　　　　　,31,"1,929","155,924",,,
104,中山區,22臨時用電小計　　　　　,**,"1,929","190,535",,,
104,中山區,23總計（含臨時用電）　　,**,"399,534","128,546,623",,,
104,中山區,24表燈合計　　　　　　　,**,"39,710","59,468,067",,,
104,中山區,25綜合＆電力合計　　　　,**,"359,824","69,078,556",,,
105,松山區,1表燈非營業用　　　　,"72,448",996,"29,685,672",,,
105,松山區,2表燈營業用　　　　　　,"11,628","18,516","19,217,936",,,
105,松山區,3表燈小計　　　　　　　,**,"19,512","48,903,608",,,
105,松山區,4低壓綜合裝置非營業用　,＊,137,"7,774",,,
105,松山區,5低壓綜合需量非營業用　,550,"21,748","3,164,980",,,
105,松山區,6低壓綜合非營業用電小計,**,"21,885","3,172,754",,,
105,松山區,7低壓綜合裝置營業用　　,＊,154,"12,128",,,
105,松山區,8低壓綜合需量營業用　　,829,"40,613","6,899,124",,,
105,松山區,9低壓綜合營業用電小計　,**,"40,767","6,911,252",,,
105,松山區,10低壓綜合用電小計　　　,**,"62,652","10,084,006",,,
105,松山區,11低壓裝置電力　　　　　,64,588,"24,638",,,
105,松山區,12低壓需量電力　　　　　,15,713,"100,671",,,
105,松山區,13低壓電力小計　　　　　,**,"1,301","125,309",,,
105,松山區,14高壓電力　　　　　　　,161,"133,405","28,752,953",,,
105,松山區,15特高壓電力　　　　　　,＊,"8,600","3,817,600",,,
105,松山區,16高＆特高壓電力小計　　,**,"142,005","32,570,553",,,
105,松山區,17電力小計　　　　　　　,**,"143,306","32,695,862",,,
105,松山區,18綜合＆電力小計　　　　,**,"205,958","42,779,868",,,
105,松山區,19電燈＆綜合＆電力小計　,**,"225,470","91,683,476",,,
105,松山區,20臨時電燈　　　　　　　,10,0,"15,550",,,
105,松山區,21臨時電力　　　　　　　,18,923,"94,960",,,
105,松山區,22臨時用電小計　　　　　,**,923,"110,510",,,
105,松山區,23總計（含臨時用電）　　,**,"225,470","91,793,986",,,
105,松山區,24表燈合計　　　　　　　,**,"19,512","48,919,158",,,
105,松山區,25綜合＆電力合計　　　　,**,"205,958","42,874,828",,,
106,大安區,1表燈非營業用　　　　,"110,549","1,519","33,694,069",,,
106,大安區,2表燈營業用　　　　　　,"17,375","38,465","19,603,294",,,
106,大安區,3表燈小計　　　　　　　,**,"39,984","53,297,363",,,
106,大安區,4低壓綜合裝置非營業用　,6,235,"12,393",,,
106,大安區,5低壓綜合需量非營業用　,"1,064","40,233","5,484,855",,,
106,大安區,6低壓綜合非營業用電小計,**,"40,468","5,497,248",,,
106,大安區,7低壓綜合裝置營業用　　,11,398,"63,573",,,
106,大安區,8低壓綜合需量營業用　　,"1,447","64,590","10,491,937",,,
106,大安區,9低壓綜合營業用電小計　,**,"64,988","10,555,510",,,
106,大安區,10低壓綜合用電小計　　　,**,"105,456","16,052,758",,,
106,大安區,11低壓裝置電力　　　　　,131,"1,513","101,622",,,
106,大安區,12低壓需量電力　　　　　,＊,296,"54,705",,,
106,大安區,13低壓電力小計　　　　　,**,"1,809","156,327",,,
106,大安區,14高壓電力　　　　　　　,280,"207,326","44,871,651",,,
106,大安區,15特高壓電力　　　　　　,＊,"22,699","7,617,094",,,
106,大安區,16高＆特高壓電力小計　　,**,"230,025","52,488,745",,,
106,大安區,17電力小計　　　　　　　,**,"231,834","52,645,072",,,
106,大安區,18綜合＆電力小計　　　　,**,"337,290","68,697,830",,,
106,大安區,19電燈＆綜合＆電力小計　,**,"377,274","121,995,193",,,
106,大安區,20臨時電燈　　　　　　　,15,0,"56,730",,,
106,大安區,21臨時電力　　　　　　　,24,"2,438","269,766",,,
106,大安區,22臨時用電小計　　　　　,**,"2,438","326,496",,,
106,大安區,23總計（含臨時用電）　　,**,"377,274","122,321,689",,,
106,大安區,24表燈合計　　　　　　　,**,"39,984","53,354,093",,,
106,大安區,25綜合＆電力合計　　　　,**,"337,290","68,967,596",,,
108,萬華區,1表燈非營業用　　　　,"76,726",914,"19,488,767",,,
108,萬華區,2表燈營業用　　　　　　,"9,231","14,179","7,740,656",,,
108,萬華區,3表燈小計　　　　　　　,**,"15,093","27,229,423",,,
108,萬華區,4低壓綜合裝置非營業用　,＊,0,0,,,
108,萬華區,5低壓綜合需量非營業用　,333,"11,229","1,221,315",,,
108,萬華區,6低壓綜合非營業用電小計,**,"11,229","1,221,315",,,
108,萬華區,7低壓綜合裝置營業用　　,36,"1,646","151,995",,,
108,萬華區,8低壓綜合需量營業用　　,705,"23,813","3,669,959",,,
108,萬華區,9低壓綜合營業用電小計　,**,"25,459","3,821,954",,,
108,萬華區,10低壓綜合用電小計　　　,**,"36,688","5,043,269",,,
108,萬華區,11低壓裝置電力　　　　　,304,"3,186","145,923",,,
108,萬華區,12低壓需量電力　　　　　,40,"1,331","144,199",,,
108,萬華區,13低壓電力小計　　　　　,**,"4,517","290,122",,,
108,萬華區,14高壓電力　　　　　　　,108,"45,014","10,149,112",,,
108,萬華區,15特高壓電力　　　　　　,＊,0,0,,,
108,萬華區,16高＆特高壓電力小計　　,**,"45,014","10,149,112",,,
108,萬華區,17電力小計　　　　　　　,**,"49,531","10,439,234",,,
108,萬華區,18綜合＆電力小計　　　　,**,"86,219","15,482,503",,,
108,萬華區,19電燈＆綜合＆電力小計　,**,"101,312","42,711,926",,,
108,萬華區,20臨時電燈　　　　　　　,17,0,"14,437",,,
108,萬華區,21臨時電力　　　　　　　,15,"1,025","133,440",,,
108,萬華區,22臨時用電小計　　　　　,**,"1,025","147,877",,,
108,萬華區,23總計（含臨時用電）　　,**,"101,312","42,859,803",,,
108,萬華區,24表燈合計　　　　　　　,**,"15,093","27,243,860",,,
108,萬華區,25綜合＆電力合計　　　　,**,"86,219","15,615,943",,,
110,信義區,1表燈非營業用　　　　,"84,119",712,"20,107,300",,,
110,信義區,2表燈營業用　　　　　　,"10,316","12,538","8,462,540",,,
110,信義區,3表燈小計　　　　　　　,**,"13,250","28,569,840",,,
110,信義區,4低壓綜合裝置非營業用　,＊,138,"5,160",,,
110,信義區,5低壓綜合需量非營業用　,554,"25,954","3,847,224",,,
110,信義區,6低壓綜合非營業用電小計,**,"26,092","3,852,384",,,
110,信義區,7低壓綜合裝置營業用　　,＊,28,"5,045",,,
110,信義區,8低壓綜合需量營業用　　,543,"24,410","4,739,402",,,
110,信義區,9低壓綜合營業用電小計　,**,"24,438","4,744,447",,,
110,信義區,10低壓綜合用電小計　　　,**,"50,530","8,596,831",,,
110,信義區,11低壓裝置電力　　　　　,24,241,"23,959",,,
110,信義區,12低壓需量電力　　　　　,＊,630,"121,760",,,
110,信義區,13低壓電力小計　　　　　,**,871,"145,719",,,
110,信義區,14高壓電力　　　　　　　,145,"205,608","48,362,043",,,
110,信義區,15特高壓電力　　　　　　,＊,"6,900","2,347,200",,,
110,信義區,16高＆特高壓電力小計　　,**,"212,508","50,709,243",,,
110,信義區,17電力小計　　　　　　　,**,"213,379","50,854,962",,,
110,信義區,18綜合＆電力小計　　　　,**,"263,909","59,451,793",,,
110,信義區,19電燈＆綜合＆電力小計　,**,"277,159","88,021,633",,,
110,信義區,20臨時電燈　　　　　　　,9,0,"12,806",,,
110,信義區,21臨時電力　　　　　　　,22,"2,459","267,774",,,
110,信義區,22臨時用電小計　　　　　,**,"2,459","280,580",,,
110,信義區,23總計（含臨時用電）　　,**,"277,159","88,302,213",,,
110,信義區,24表燈合計　　　　　　　,**,"13,250","28,582,646",,,
110,信義區,25綜合＆電力合計　　　　,**,"263,909","59,719,567",,,
111,士林區,1表燈非營業用　　　　,"106,639","1,914","32,954,896",,,
111,士林區,2表燈營業用　　　　　　,"9,694","16,851","9,090,093",,,
111,士林區,3表燈小計　　　　　　　,**,"18,765","42,044,989",,,
111,士林區,4低壓綜合裝置非營業用　,＊,0,0,,,
111,士林區,5低壓綜合需量非營業用　,638,"23,774","2,894,889",,,
111,士林區,6低壓綜合非營業用電小計,**,"23,774","2,894,889",,,
111,士林區,7低壓綜合裝置營業用　　,＊,47,"3,832",,,
111,士林區,8低壓綜合需量營業用　　,825,"30,757","4,618,200",,,
111,士林區,9低壓綜合營業用電小計　,**,"30,804","4,622,032",,,
111,士林區,10低壓綜合用電小計　　　,**,"54,578","7,516,921",,,
111,士林區,11低壓裝置電力　　　　　,114,"1,489","103,761",,,
111,士林區,12低壓需量電力　　　　　,119,"5,536","709,626",,,
111,士林區,13低壓電力小計　　　　　,**,"7,025","813,387",,,
111,士林區,14高壓電力　　　　　　　,138,"96,407","20,337,726",,,
111,士林區,15特高壓電力　　　　　　,＊,0,0,,,
111,士林區,16高＆特高壓電力小計　　,**,"96,407","20,337,726",,,
111,士林區,17電力小計　　　　　　　,**,"103,432","21,151,113",,,
111,士林區,18綜合＆電力小計　　　　,**,"158,010","28,668,034",,,
111,士林區,19電燈＆綜合＆電力小計　,**,"176,775","70,713,023",,,
111,士林區,20臨時電燈　　　　　　　,61,0,"112,589",,,
111,士林區,21臨時電力　　　　　　　,22,"1,366","251,046",,,
111,士林區,22臨時用電小計　　　　　,**,"1,366","363,635",,,
111,士林區,23總計（含臨時用電）　　,**,"176,775","71,076,658",,,
111,士林區,24表燈合計　　　　　　　,**,"18,765","42,157,578",,,
111,士林區,25綜合＆電力合計　　　　,**,"158,010","28,919,080",,,
112,北投區,1表燈非營業用　　　　,"93,319",908,"38,281,050",,,
112,北投區,2表燈營業用　　　　　　,"5,939","8,905","10,983,297",,,
112,北投區,3表燈小計　　　　　　　,**,"9,813","49,264,347",,,
112,北投區,4低壓綜合裝置非營業用　,＊,0,0,,,
112,北投區,5低壓綜合需量非營業用　,612,"19,974","2,464,827",,,
112,北投區,6低壓綜合非營業用電小計,**,"19,974","2,464,827",,,
112,北投區,7低壓綜合裝置營業用　　,＊,70,"1,080",,,
112,北投區,8低壓綜合需量營業用　　,431,"21,447","3,725,180",,,
112,北投區,9低壓綜合營業用電小計　,**,"21,517","3,726,260",,,
112,北投區,10低壓綜合用電小計　　　,**,"41,491","6,191,087",,,
112,北投區,11低壓裝置電力　　　　　,66,801,"93,044",,,
112,北投區,12低壓需量電力　　　　　,95,"4,947","611,807",,,
112,北投區,13低壓電力小計　　　　　,**,"5,748","704,851",,,
112,北投區,14高壓電力　　　　　　　,122,"95,770","24,052,047",,,
112,北投區,15特高壓電力　　　　　　,＊,"10,537","4,018,371",,,
112,北投區,16高＆特高壓電力小計　　,**,"106,307","28,070,418",,,
112,北投區,17電力小計　　　　　　　,**,"112,055","28,775,269",,,
112,北投區,18綜合＆電力小計　　　　,**,"153,546","34,966,356",,,
112,北投區,19電燈＆綜合＆電力小計　,**,"163,359","84,230,703",,,
112,北投區,20臨時電燈　　　　　　　,45,0,"45,395",,,
112,北投區,21臨時電力　　　　　　　,52,"2,747","288,806",,,
112,北投區,22臨時用電小計　　　　　,**,"2,747","334,201",,,
112,北投區,23總計（含臨時用電）　　,**,"163,359","84,564,904",,,
112,北投區,24表燈合計　　　　　　　,**,"9,813","49,309,742",,,
112,北投區,25綜合＆電力合計　　　　,**,"153,546","35,255,162",,,
114,內湖區,1表燈非營業用　　　　,"102,984",516,"32,657,954",,,
114,內湖區,2表燈營業用　　　　　　,"12,927","18,096","8,635,828",,,
114,內湖區,3表燈小計　　　　　　　,**,"18,612","41,293,782",,,
114,內湖區,4低壓綜合裝置非營業用　,＊,0,0,,,
114,內湖區,5低壓綜合需量非營業用　,"1,136","50,476","6,991,643",,,
114,內湖區,6低壓綜合非營業用電小計,**,"50,476","6,991,643",,,
114,內湖區,7低壓綜合裝置營業用　　,＊,0,0,,,
114,內湖區,8低壓綜合需量營業用　　,"1,754","110,290","19,678,205",,,
114,內湖區,9低壓綜合營業用電小計　,**,"110,290","19,678,205",,,
114,內湖區,10低壓綜合用電小計　　　,**,"160,766","26,669,848",,,
114,內湖區,11低壓裝置電力　　　　　,23,202,"6,623",,,
114,內湖區,12低壓需量電力　　　　　,345,"12,690","1,973,821",,,
114,內湖區,13低壓電力小計　　　　　,**,"12,892","1,980,444",,,
114,內湖區,14高壓電力　　　　　　　,162,"139,465","41,403,234",,,
114,內湖區,15特高壓電力　　　　　　,＊,"11,404","3,813,600",,,
114,內湖區,16高＆特高壓電力小計　　,**,"150,869","45,216,834",,,
114,內湖區,17電力小計　　　　　　　,**,"163,761","47,197,278",,,
114,內湖區,18綜合＆電力小計　　　　,**,"324,527","73,867,126",,,
114,內湖區,19電燈＆綜合＆電力小計　,**,"343,139","115,160,908",,,
114,內湖區,20臨時電燈　　　　　　　,26,0,"5,794",,,
114,內湖區,21臨時電力　　　　　　　,58,"3,319","443,357",,,
114,內湖區,22臨時用電小計　　　　　,**,"3,319","449,151",,,
114,內湖區,23總計（含臨時用電）　　,**,"343,139","115,610,059",,,
114,內湖區,24表燈合計　　　　　　　,**,"18,612","41,299,576",,,
114,內湖區,25綜合＆電力合計　　　　,**,"324,527","74,310,483",,,
115,南港區,1表燈非營業用　　　　,"43,872",65,"7,070,420",,,
115,南港區,2表燈營業用　　　　　　,"4,345","5,587","2,507,137",,,
115,南港區,3表燈小計　　　　　　　,**,"5,652","9,577,557",,,
115,南港區,4低壓綜合裝置非營業用　,＊,0,0,,,
115,南港區,5低壓綜合需量非營業用　,356,"13,498","1,656,195",,,
115,南港區,6低壓綜合非營業用電小計,**,"13,498","1,656,195",,,
115,南港區,7低壓綜合裝置營業用　　,＊,0,0,,,
115,南港區,8低壓綜合需量營業用　　,247,"12,546","2,081,874",,,
115,南港區,9低壓綜合營業用電小計　,**,"12,546","2,081,874",,,
115,南港區,10低壓綜合用電小計　　　,**,"26,044","3,738,069",,,
115,南港區,11低壓裝置電力　　　　　,31,543,"39,616",,,
115,南港區,12低壓需量電力　　　　　,155,"4,871","429,930",,,
115,南港區,13低壓電力小計　　　　　,**,"5,414","469,546",,,
115,南港區,14高壓電力　　　　　　　,87,"101,464","22,313,932",,,
115,南港區,15特高壓電力　　　　　　,＊,"39,885","12,380,573",,,
115,南港區,16高＆特高壓電力小計　　,**,"141,349","34,694,505",,,
115,南港區,17電力小計　　　　　　　,**,"146,763","35,164,051",,,
115,南港區,18綜合＆電力小計　　　　,**,"172,807","38,902,120",,,
115,南港區,19電燈＆綜合＆電力小計　,**,"178,459","48,479,677",,,
115,南港區,20臨時電燈　　　　　　　,10,0,"3,153",,,
115,南港區,21臨時電力　　　　　　　,14,"1,639","216,546",,,
115,南港區,22臨時用電小計　　　　　,**,"1,639","219,699",,,
115,南港區,23總計（含臨時用電）　　,**,"178,459","48,699,376",,,
115,南港區,24表燈合計　　　　　　　,**,"5,652","9,580,710",,,
115,南港區,25綜合＆電力合計　　　　,**,"172,807","39,118,666",,,
116,文山區,1表燈非營業用　　　　,"99,484",233,"25,765,878",,,
116,文山區,2表燈營業用　　　　　　,"5,025","8,561","5,650,223",,,
116,文山區,3表燈小計　　　　　　　,**,"8,794","31,416,101",,,
116,文山區,4低壓綜合裝置非營業用　,＊,0,0,,,
116,文山區,5低壓綜合需量非營業用　,788,"25,293","2,946,565",,,
116,文山區,6低壓綜合非營業用電小計,**,"25,293","2,946,565",,,
116,文山區,7低壓綜合裝置營業用　　,＊,74,"5,747",,,
116,文山區,8低壓綜合需量營業用　　,310,"10,549","1,893,904",,,
116,文山區,9低壓綜合營業用電小計　,**,"10,623","1,899,651",,,
116,文山區,10低壓綜合用電小計　　　,**,"35,916","4,846,216",,,
116,文山區,11低壓裝置電力　　　　　,29,300,"51,369",,,
116,文山區,12低壓需量電力　　　　　,26,"1,043","136,859",,,
116,文山區,13低壓電力小計　　　　　,**,"1,343","188,228",,,
116,文山區,14高壓電力　　　　　　　,98,"45,328","7,939,098",,,
116,文山區,15特高壓電力　　　　　　,＊,"23,950","7,146,731",,,
116,文山區,16高＆特高壓電力小計　　,**,"69,278","15,085,829",,,
116,文山區,17電力小計　　　　　　　,**,"70,621","15,274,057",,,
116,文山區,18綜合＆電力小計　　　　,**,"106,537","20,120,273",,,
116,文山區,19電燈＆綜合＆電力小計　,**,"115,331","51,536,374",,,
116,文山區,20臨時電燈　　　　　　　,18,0,"3,635",,,
116,文山區,21臨時電力　　　　　　　,23,"1,881","233,518",,,
116,文山區,22臨時用電小計　　　　　,**,"1,881","237,153",,,
116,文山區,23總計（含臨時用電）　　,**,"115,331","51,773,527",,,
116,文山區,24表燈合計　　　　　　　,**,"8,794","31,419,736",,,
116,文山區,25綜合＆電力合計　　　　,**,"106,537","20,353,791",,,
200,仁愛區,1表燈非營業用　　　　,"22,656",421,"5,900,210",,,
200,仁愛區,2表燈營業用　　　　　　,"3,231","5,200","3,078,391",,,
200,仁愛區,3表燈小計　　　　　　　,**,"5,621","8,978,601",,,
200,仁愛區,4低壓綜合裝置非營業用　,＊,0,0,,,
200,仁愛區,5低壓綜合需量非營業用　,137,"3,768","415,295",,,
200,仁愛區,6低壓綜合非營業用電小計,**,"3,768","415,295",,,
200,仁愛區,7低壓綜合裝置營業用　　,＊,106,"6,516",,,
200,仁愛區,8低壓綜合需量營業用　　,324,"9,996","1,649,565",,,
200,仁愛區,9低壓綜合營業用電小計　,**,"10,102","1,656,081",,,
200,仁愛區,10低壓綜合用電小計　　　,**,"13,870","2,071,376",,,
200,仁愛區,11低壓裝置電力　　　　　,61,534,"35,587",,,
200,仁愛區,12低壓需量電力　　　　　,14,468,"117,087",,,
200,仁愛區,13低壓電力小計　　　　　,**,"1,002","152,674",,,
200,仁愛區,14高壓電力　　　　　　　,24,"7,431","1,356,485",,,
200,仁愛區,15特高壓電力　　　　　　,＊,0,0,,,
200,仁愛區,16高＆特高壓電力小計　　,**,"7,431","1,356,485",,,
200,仁愛區,17電力小計　　　　　　　,**,"8,433","1,509,159",,,
200,仁愛區,18綜合＆電力小計　　　　,**,"22,303","3,580,535",,,
200,仁愛區,19電燈＆綜合＆電力小計　,**,"27,924","12,559,136",,,
200,仁愛區,20臨時電燈　　　　　　　,6,0,"5,689",,,
200,仁愛區,21臨時電力　　　　　　　,＊,0,0,,,
200,仁愛區,22臨時用電小計　　　　　,**,0,"5,689",,,
200,仁愛區,23總計（含臨時用電）　　,**,"27,924","12,564,825",,,
200,仁愛區,24表燈合計　　　　　　　,**,"5,621","8,984,290",,,
200,仁愛區,25綜合＆電力合計　　　　,**,"22,303","3,580,535",,,
201,信義區,1表燈非營業用　　　　,"24,954",255,"643,421",,,
201,信義區,2表燈營業用　　　　　　,"1,149","1,733","578,371",,,
201,信義區,3表燈小計　　　　　　　,**,"1,988","1,221,792",,,
201,信義區,4低壓綜合裝置非營業用　,＊,0,0,,,
201,信義區,5低壓綜合需量非營業用　,124,"4,791","518,882",,,
201,信義區,6低壓綜合非營業用電小計,**,"4,791","518,882",,,
201,信義區,7低壓綜合裝置營業用　　,＊,68,"9,840",,,
201,信義區,8低壓綜合需量營業用　　,47,"2,634","478,418",,,
201,信義區,9低壓綜合營業用電小計　,**,"2,702","488,258",,,
201,信義區,10低壓綜合用電小計　　　,**,"7,493","1,007,140",,,
201,信義區,11低壓裝置電力　　　　　,＊,103,"32,965",,,
201,信義區,12低壓需量電力　　　　　,22,930,"140,370",,,
201,信義區,13低壓電力小計　　　　　,**,"1,033","173,335",,,
201,信義區,14高壓電力　　　　　　　,33,"12,430","2,607,343",,,
201,信義區,15特高壓電力　　　　　　,＊,0,0,,,
201,信義區,16高＆特高壓電力小計　　,**,"12,430","2,607,343",,,
201,信義區,17電力小計　　　　　　　,**,"13,463","2,780,678",,,
201,信義區,18綜合＆電力小計　　　　,**,"20,956","3,787,818",,,
201,信義區,19電燈＆綜合＆電力小計　,**,"22,944","5,009,610",,,
201,信義區,20臨時電燈　　　　　　　,10,0,0,,,
201,信義區,21臨時電力　　　　　　　,＊,257,"77,119",,,
201,信義區,22臨時用電小計　　　　　,**,257,"77,119",,,
201,信義區,23總計（含臨時用電）　　,**,"22,944","5,086,729",,,
201,信義區,24表燈合計　　　　　　　,**,"1,988","1,221,792",,,
201,信義區,25綜合＆電力合計　　　　,**,"20,956","3,864,937",,,
202,中正區,1表燈非營業用　　　　,"30,988",256,"71,347",,,
202,中正區,2表燈營業用　　　　　　,"2,084","3,036","689,597",,,
202,中正區,3表燈小計　　　　　　　,**,"3,292","760,944",,,
202,中正區,4低壓綜合裝置非營業用　,＊,43,"5,440",,,
202,中正區,5低壓綜合需量非營業用　,207,"8,833","972,366",,,
202,中正區,6低壓綜合非營業用電小計,**,"8,876","977,806",,,
202,中正區,7低壓綜合裝置營業用　　,＊,0,0,,,
202,中正區,8低壓綜合需量營業用　　,122,"4,312","692,876",,,
202,中正區,9低壓綜合營業用電小計　,**,"4,312","692,876",,,
202,中正區,10低壓綜合用電小計　　　,**,"13,188","1,670,682",,,
202,中正區,11低壓裝置電力　　　　　,40,436,"41,107",,,
202,中正區,12低壓需量電力　　　　　,35,"1,364","247,245",,,
202,中正區,13低壓電力小計　　　　　,**,"1,800","288,352",,,
202,中正區,14高壓電力　　　　　　　,40,"22,015","4,656,405",,,
202,中正區,15特高壓電力　　　　　　,＊,"7,000","1,465,200",,,
202,中正區,16高＆特高壓電力小計　　,**,"29,015","6,121,605",,,
202,中正區,17電力小計　　　　　　　,**,"30,815","6,409,957",,,
202,中正區,18綜合＆電力小計　　　　,**,"44,003","8,080,639",,,
202,中正區,19電燈＆綜合＆電力小計　,**,"47,295","8,841,583",,,
202,中正區,20臨時電燈　　　　　　　,10,0,0,,,
202,中正區,21臨時電力　　　　　　　,7,404,"36,520",,,
202,中正區,22臨時用電小計　　　　　,**,404,"36,520",,,
202,中正區,23總計（含臨時用電）　　,**,"47,295","8,878,103",,,
202,中正區,24表燈合計　　　　　　　,**,"3,292","760,944",,,
202,中正區,25綜合＆電力合計　　　　,**,"44,003","8,117,159",,,
203,中山區,1表燈非營業用　　　　,"21,842",68,"11,587,740",,,
203,中山區,2表燈營業用　　　　　　,"1,069","1,217","1,533,857",,,
203,中山區,3表燈小計　　　　　　　,**,"1,285","13,121,597",,,
203,中山區,4低壓綜合裝置非營業用　,＊,0,0,,,
203,中山區,5低壓綜合需量非營業用　,70,"2,249","229,488",,,
203,中山區,6低壓綜合非營業用電小計,**,"2,249","229,488",,,
203,中山區,7低壓綜合裝置營業用　　,＊,0,0,,,
203,中山區,8低壓綜合需量營業用　　,40,"1,315","269,271",,,
203,中山區,9低壓綜合營業用電小計　,**,"1,315","269,271",,,
203,中山區,10低壓綜合用電小計　　　,**,"3,564","498,759",,,
203,中山區,11低壓裝置電力　　　　　,17,226,"64,386",,,
203,中山區,12低壓需量電力　　　　　,14,402,"87,866",,,
203,中山區,13低壓電力小計　　　　　,**,628,"152,252",,,
