郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),
106,大安區,16高＆特高壓電力小計,**,"227,934","66,643,767",
106,大安區,17電力小計,**,"229,704","66,813,485",
106,大安區,18綜合＆電力小計,**,"334,149","86,126,859",
106,大安區,19電燈＆綜合＆電力小計,**,"380,368","143,124,496",
106,大安區,20臨時電燈,23,0,"54,792",
106,大安區,21臨時電力,30,"2,318","426,969",
106,大安區,22臨時用電小計,**,"2,318","481,761",
106,大安區,23總計（含臨時用電）,**,"380,368","143,606,257",
106,大安區,24表燈合計,**,"46,219","57,052,429",
106,大安區,25綜合＆電力合計,**,"334,149","86,553,828",
108,萬華區,1表燈非營業用,"78,340","1,116","22,978,952",
108,萬華區,2表燈營業用,"9,164","16,989","9,559,595",
108,萬華區,3表燈小計,**,"18,105","32,538,547",
108,萬華區,4低壓綜合裝置非營業用,*,0,0,
108,萬華區,5低壓綜合需量非營業用,356,"12,279","1,618,921",
108,萬華區,6低壓綜合非營業用電小計,**,"12,279","1,618,921",
108,萬華區,7低壓綜合裝置營業用,35,"1,584","154,167",
108,萬華區,8低壓綜合需量營業用,702,"23,804","4,654,447",
108,萬華區,9低壓綜合營業用電小計,**,"25,388","4,808,614",
108,萬華區,10低壓綜合用電小計,**,"37,667","6,427,535",
108,萬華區,11低壓裝置電力,287,"3,041","195,364",
108,萬華區,12低壓需量電力,39,"1,277","174,274",
108,萬華區,13低壓電力小計,**,"4,318","369,638",
108,萬華區,14高壓電力,110,"46,984","13,421,495",
108,萬華區,15特高壓電力,*,0,0,
108,萬華區,16高＆特高壓電力小計,**,"46,984","13,421,495",
108,萬華區,17電力小計,**,"51,302","13,791,133",
108,萬華區,18綜合＆電力小計,**,"88,969","20,218,668",
108,萬華區,19電燈＆綜合＆電力小計,**,"107,074","52,757,215",
108,萬華區,20臨時電燈,15,0,"19,472",
108,萬華區,21臨時電力,17,"1,245","126,389",
108,萬華區,22臨時用電小計,**,"1,245","145,861",
108,萬華區,23總計（含臨時用電）,**,"107,074","52,903,076",
108,萬華區,24表燈合計,**,"18,105","32,558,019",
108,萬華區,25綜合＆電力合計,**,"88,969","20,345,057",
110,信義區,1表燈非營業用,"84,649",907,"20,040,179",
110,信義區,2表燈營業用,"10,328","15,119","9,657,181",
110,信義區,3表燈小計,**,"16,026","29,697,360",
110,信義區,4低壓綜合裝置非營業用,*,0,0,
110,信義區,5低壓綜合需量非營業用,568,"25,611","4,216,393",
110,信義區,6低壓綜合非營業用電小計,**,"25,611","4,216,393",
110,信義區,7低壓綜合裝置營業用,*,28,"9,746",
110,信義區,8低壓綜合需量營業用,551,"24,419","5,324,407",
110,信義區,9低壓綜合營業用電小計,**,"24,447","5,334,153",
110,信義區,10低壓綜合用電小計,**,"50,058","9,550,546",
110,信義區,11低壓裝置電力,22,234,"28,917",
110,信義區,12低壓需量電力,*,630,"121,800",
110,信義區,13低壓電力小計,**,864,"150,717",
110,信義區,14高壓電力,146,"197,675","59,200,104",
110,信義區,15特高壓電力,*,"6,434","3,140,800",
110,信義區,16高＆特高壓電力小計,**,"204,109","62,340,904",
110,信義區,17電力小計,**,"204,973","62,491,621",
110,信義區,18綜合＆電力小計,**,"255,031","72,042,167",
110,信義區,19電燈＆綜合＆電力小計,**,"271,057","101,739,527",
110,信義區,20臨時電燈,6,0,"2,553",
110,信義區,21臨時電力,23,"2,397","428,447",
110,信義區,22臨時用電小計,**,"2,397","431,000",
110,信義區,23總計（含臨時用電）,**,"271,057","102,170,527",
110,信義區,24表燈合計,**,"16,026","29,699,913",
110,信義區,25綜合＆電力合計,**,"255,031","72,470,614",
111,士林區,1表燈非營業用,"107,620","2,158","35,942,209",
111,士林區,2表燈營業用,"9,735","20,338","10,536,119",
111,士林區,3表燈小計,**,"22,496","46,478,328",
111,士林區,4低壓綜合裝置非營業用,*,0,0,
111,士林區,5低壓綜合需量非營業用,655,"22,731","3,328,509",
111,士林區,6低壓綜合非營業用電小計,**,"22,731","3,328,509",
111,士林區,7低壓綜合裝置營業用,*,47,"6,899",
111,士林區,8低壓綜合需量營業用,798,"28,931","5,435,493",
111,士林區,9低壓綜合營業用電小計,**,"28,978","5,442,392",
111,士林區,10低壓綜合用電小計,**,"51,709","8,770,901",
111,士林區,11低壓裝置電力,106,"1,358","118,057",
111,士林區,12低壓需量電力,118,"6,245","857,819",
111,士林區,13低壓電力小計,**,"7,603","975,876",
111,士林區,14高壓電力,137,"96,479","25,456,444",
111,士林區,15特高壓電力,*,0,0,
111,士林區,16高＆特高壓電力小計,**,"96,479","25,456,444",
111,士林區,17電力小計,**,"104,082","26,432,320",
111,士林區,18綜合＆電力小計,**,"155,791","35,203,221",
111,士林區,19電燈＆綜合＆電力小計,**,"178,287","81,681,549",
111,士林區,20臨時電燈,54,0,"49,170",
111,士林區,21臨時電力,24,"1,877","186,869",
111,士林區,22臨時用電小計,**,"1,877","236,039",
111,士林區,23總計（含臨時用電）,**,"178,287","81,917,588",
111,士林區,24表燈合計,**,"22,496","46,527,498",
111,士林區,25綜合＆電力合計,**,"155,791","35,390,090",
112,北投區,1表燈非營業用,"95,274","1,148","40,450,571",
112,北投區,2表燈營業用,"5,929","10,491","11,691,113",
112,北投區,3表燈小計,**,"11,639","52,141,684",
112,北投區,4低壓綜合裝置非營業用,*,0,0,
112,北投區,5低壓綜合需量非營業用,667,"22,216","3,007,451",
112,北投區,6低壓綜合非營業用電小計,**,"22,216","3,007,451",
112,北投區,7低壓綜合裝置營業用,*,70,"7,320",
112,北投區,8低壓綜合需量營業用,423,"19,927","4,465,079",
112,北投區,9低壓綜合營業用電小計,**,"19,997","4,472,399",
112,北投區,10低壓綜合用電小計,**,"42,213","7,479,850",
112,北投區,11低壓裝置電力,62,750,"91,630",
112,北投區,12低壓需量電力,95,"5,250","682,807",
112,北投區,13低壓電力小計,**,"6,000","774,437",
112,北投區,14高壓電力,126,"104,164","32,142,635",
112,北投區,15特高壓電力,*,"9,536","4,273,761",
112,北投區,16高＆特高壓電力小計,**,"113,700","36,416,396",
112,北投區,17電力小計,**,"119,700","37,190,833",
112,北投區,18綜合＆電力小計,**,"161,913","44,670,683",
112,北投區,19電燈＆綜合＆電力小計,**,"173,552","96,812,367",
112,北投區,20臨時電燈,40,0,"21,964",
112,北投區,21臨時電力,29,"1,468","248,498",
112,北投區,22臨時用電小計,**,"1,468","270,462",
112,北投區,23總計（含臨時用電）,**,"173,552","97,082,829",
112,北投區,24表燈合計,**,"11,639","52,163,648",
112,北投區,25綜合＆電力合計,**,"161,913","44,919,181",
114,內湖區,1表燈非營業用,"104,164",803,"34,125,274",
114,內湖區,2表燈營業用,"13,076","22,935","11,352,126",
114,內湖區,3表燈小計,**,"23,738","45,477,400",
114,內湖區,4低壓綜合裝置非營業用,*,0,0,
114,內湖區,5低壓綜合需量非營業用,"1,162","48,710","7,699,514",
114,內湖區,6低壓綜合非營業用電小計,**,"48,710","7,699,514",
114,內湖區,7低壓綜合裝置營業用,*,0,0,
114,內湖區,8低壓綜合需量營業用,"1,820","112,021","23,103,916",
114,內湖區,9低壓綜合營業用電小計,**,"112,021","23,103,916",
114,內湖區,10低壓綜合用電小計,**,"160,731","30,803,430",
114,內湖區,11低壓裝置電力,21,175,"6,195",
114,內湖區,12低壓需量電力,347,"13,289","2,412,559",
114,內湖區,13低壓電力小計,**,"13,464","2,418,754",
114,內湖區,14高壓電力,164,"137,333","49,659,747",
114,內湖區,15特高壓電力,*,"10,900","4,257,200",
114,內湖區,16高＆特高壓電力小計,**,"148,233","53,916,947",
114,內湖區,17電力小計,**,"161,697","56,335,701",
114,內湖區,18綜合＆電力小計,**,"322,428","87,139,131",
114,內湖區,19電燈＆綜合＆電力小計,**,"346,166","132,616,531",
114,內湖區,20臨時電燈,25,0,"15,417",
114,內湖區,21臨時電力,47,"4,093","552,090",
114,內湖區,22臨時用電小計,**,"4,093","567,507",
114,內湖區,23總計（含臨時用電）,**,"346,166","133,184,038",
114,內湖區,24表燈合計,**,"23,738","45,492,817",
114,內湖區,25綜合＆電力合計,**,"322,428","87,691,221",
115,南港區,1表燈非營業用,"44,285",92,"8,209,413",
115,南港區,2表燈營業用,"4,337","7,026","3,109,800",
115,南港區,3表燈小計,**,"7,118","11,319,213",
115,南港區,4低壓綜合裝置非營業用,*,0,0,
115,南港區,5低壓綜合需量非營業用,366,"13,319","2,010,940",
115,南港區,6低壓綜合非營業用電小計,**,"13,319","2,010,940",
115,南港區,7低壓綜合裝置營業用,*,0,0,
115,南港區,8低壓綜合需量營業用,255,"13,041","2,459,538",
115,南港區,9低壓綜合營業用電小計,**,"13,041","2,459,538",
115,南港區,10低壓綜合用電小計,**,"26,360","4,470,478",
115,南港區,11低壓裝置電力,30,541,"37,354",
115,南港區,12低壓需量電力,147,"4,747","499,741",
115,南港區,13低壓電力小計,**,"5,288","537,095",
115,南港區,14高壓電力,91,"111,437","30,993,936",
115,南港區,15特高壓電力,*,"37,989","15,103,075",
115,南港區,16高＆特高壓電力小計,**,"149,426","46,097,011",
115,南港區,17電力小計,**,"154,714","46,634,106",
115,南港區,18綜合＆電力小計,**,"181,074","51,104,584",
115,南港區,19電燈＆綜合＆電力小計,**,"188,192","62,423,797",
115,南港區,20臨時電燈,8,0,"1,835",
115,南港區,21臨時電力,15,"1,656","314,740",
115,南港區,22臨時用電小計,**,"1,656","316,575",
115,南港區,23總計（含臨時用電）,**,"188,192","62,740,372",
115,南港區,24表燈合計,**,"7,118","11,321,048",
115,南港區,25綜合＆電力合計,**,"181,074","51,419,324",
116,文山區,1表燈非營業用,"101,186",451,"27,960,832",
116,文山區,2表燈營業用,"5,070","10,107","6,668,978",
116,文山區,3表燈小計,**,"10,558","34,629,810",
116,文山區,4低壓綜合裝置非營業用,*,0,0,
116,文山區,5低壓綜合需量非營業用,829,"25,804","3,331,434",
116,文山區,6低壓綜合非營業用電小計,**,"25,804","3,331,434",
116,文山區,7低壓綜合裝置營業用,*,74,"6,924",
116,文山區,8低壓綜合需量營業用,314,"10,597","2,505,545",
116,文山區,9低壓綜合營業用電小計,**,"10,671","2,512,469",
116,文山區,10低壓綜合用電小計,**,"36,475","5,843,903",
116,文山區,11低壓裝置電力,26,281,"57,318",
116,文山區,12低壓需量電力,27,"1,063","147,792",
116,文山區,13低壓電力小計,**,"1,344","205,110",
116,文山區,14高壓電力,99,"45,877","10,206,932",
116,文山區,15特高壓電力,*,"23,363","9,200,113",
116,文山區,16高＆特高壓電力小計,**,"69,240","19,407,045",
116,文山區,17電力小計,**,"70,584","19,612,155",
116,文山區,18綜合＆電力小計,**,"107,059","25,456,058",
116,文山區,19電燈＆綜合＆電力小計,**,"117,617","60,085,868",
116,文山區,20臨時電燈,14,0,"46,184",
116,文山區,21臨時電力,24,"2,179","241,120",
116,文山區,22臨時用電小計,**,"2,179","287,304",
116,文山區,23總計（含臨時用電）,**,"117,617","60,373,172",
116,文山區,24表燈合計,**,"10,558","34,675,994",
116,文山區,25綜合＆電力合計,**,"107,059","25,697,178",
200,仁愛區,1表燈非營業用,"22,680",442,"6,720,192",
200,仁愛區,2表燈營業用,"3,277","5,487","3,376,280",
200,仁愛區,3表燈小計,**,"5,929","10,096,472",
200,仁愛區,4低壓綜合裝置非營業用,*,0,0,
200,仁愛區,5低壓綜合需量非營業用,132,"3,637","394,750",
200,仁愛區,6低壓綜合非營業用電小計,**,"3,637","394,750",
200,仁愛區,7低壓綜合裝置營業用,*,106,"7,260",
200,仁愛區,8低壓綜合需量營業用,316,"9,393","1,842,179",
200,仁愛區,9低壓綜合營業用電小計,**,"9,499","1,849,439",
200,仁愛區,10低壓綜合用電小計,**,"13,136","2,244,189",
200,仁愛區,11低壓裝置電力,60,533,"42,527",
200,仁愛區,12低壓需量電力,13,416,"130,299",
200,仁愛區,13低壓電力小計,**,949,"172,826",
200,仁愛區,14高壓電力,25,"8,417","1,949,545",
200,仁愛區,15特高壓電力,*,0,0,
200,仁愛區,16高＆特高壓電力小計,**,"8,417","1,949,545",
200,仁愛區,17電力小計,**,"9,366","2,122,371",
200,仁愛區,18綜合＆電力小計,**,"22,502","4,366,560",
200,仁愛區,19電燈＆綜合＆電力小計,**,"28,431","14,463,032",
200,仁愛區,20臨時電燈,*,0,470,
200,仁愛區,21臨時電力,*,0,0,
200,仁愛區,22臨時用電小計,**,0,470,
200,仁愛區,23總計（含臨時用電）,**,"28,431","14,463,502",
200,仁愛區,24表燈合計,**,"5,929","10,096,942",
200,仁愛區,25綜合＆電力合計,**,"22,502","4,366,560",
201,信義區,1表燈非營業用,"26,714",234,"795,681",
201,信義區,2表燈營業用,"1,206","1,910","695,837",
201,信義區,3表燈小計,**,"2,144","1,491,518",
201,信義區,4低壓綜合裝置非營業用,*,0,0,
201,信義區,5低壓綜合需量非營業用,133,"5,224","691,911",
201,信義區,6低壓綜合非營業用電小計,**,"5,224","691,911",
201,信義區,7低壓綜合裝置營業用,*,68,"14,840",
201,信義區,8低壓綜合需量營業用,47,"2,963","578,383",
201,信義區,9低壓綜合營業用電小計,**,"3,031","593,223",
201,信義區,10低壓綜合用電小計,**,"8,255","1,285,134",
201,信義區,11低壓裝置電力,*,103,"47,998",
201,信義區,12低壓需量電力,22,921,"155,042",
201,信義區,13低壓電力小計,**,"1,024","203,040",
201,信義區,14高壓電力,32,"12,511","3,072,374",
201,信義區,15特高壓電力,*,0,0,
201,信義區,16高＆特高壓電力小計,**,"12,511","3,072,374",
201,信義區,17電力小計,**,"13,535","3,275,414",
201,信義區,18綜合＆電力小計,**,"21,790","4,560,548",
201,信義區,19電燈＆綜合＆電力小計,**,"23,934","6,052,066",
201,信義區,20臨時電燈,10,0,0,
201,信義區,21臨時電力,*,208,"9,840",
201,信義區,22臨時用電小計,**,208,"9,840",
201,信義區,23總計（含臨時用電）,**,"23,934","6,061,906",
201,信義區,24表燈合計,**,"2,144","1,491,518",
201,信義區,25綜合＆電力合計,**,"21,790","4,570,388",
202,中正區,1表燈非營業用,"31,133",239,"212,139",
202,中正區,2表燈營業用,"2,127","3,123","993,971",
202,中正區,3表燈小計,**,"3,362","1,206,110",
202,中正區,4低壓綜合裝置非營業用,*,43,"6,560",
202,中正區,5低壓綜合需量非營業用,214,"8,812","1,075,030",
202,中正區,6低壓綜合非營業用電小計,**,"8,855","1,081,590",
202,中正區,7低壓綜合裝置營業用,*,0,0,
202,中正區,8低壓綜合需量營業用,115,"3,776","799,629",
202,中正區,9低壓綜合營業用電小計,**,"3,776","799,629",
202,中正區,10低壓綜合用電小計,**,"12,631","1,881,219",
202,中正區,11低壓裝置電力,35,377,"29,411",
202,中正區,12低壓需量電力,36,"1,191","288,136",
202,中正區,13低壓電力小計,**,"1,568","317,547",
202,中正區,14高壓電力,40,"21,746","5,768,924",
202,中正區,15特高壓電力,*,"7,000","796,962",
202,中正區,16高＆特高壓電力小計,**,"28,746","6,565,886",
202,中正區,17電力小計,**,"30,314","6,883,433",
202,中正區,18綜合＆電力小計,**,"42,945","8,764,652",
202,中正區,19電燈＆綜合＆電力小計,**,"46,307","9,970,762",
202,中正區,20臨時電燈,8,0,0,
202,中正區,21臨時電力,7,468,"40,960",
202,中正區,22臨時用電小計,**,468,"40,960",
202,中正區,23總計（含臨時用電）,**,"46,307","10,011,722",
202,中正區,24表燈合計,**,"3,362","1,206,110",
202,中正區,25綜合＆電力合計,**,"42,945","8,805,612",
203,中山區,1表燈非營業用,"21,899",106,"11,371,929",
203,中山區,2表燈營業用,"1,167","1,280","1,636,960",
203,中山區,3表燈小計,**,"1,386","13,008,889",
203,中山區,4低壓綜合裝置非營業用,*,0,0,
203,中山區,5低壓綜合需量非營業用,76,"2,298","279,197",
203,中山區,6低壓綜合非營業用電小計,**,"2,298","279,197",
203,中山區,7低壓綜合裝置營業用,*,0,0,
203,中山區,8低壓綜合需量營業用,40,"1,392","294,195",
203,中山區,9低壓綜合營業用電小計,**,"1,392","294,195",
203,中山區,10低壓綜合用電小計,**,"3,690","573,392",
203,中山區,11低壓裝置電力,15,208,"55,229",
203,中山區,12低壓需量電力,14,403,"96,707",
203,中山區,13低壓電力小計,**,611,"151,936",
203,中山區,14高壓電力,30,"14,541","2,840,898",
203,中山區,15特高壓電力,*,0,0,
203,中山區,16高＆特高壓電力小計,**,"14,541","2,840,898",
203,中山區,17電力小計,**,"15,152","2,992,834",
203,中山區,18綜合＆電力小計,**,"18,842","3,566,226",
203,中山區,19電燈＆綜合＆電力小計,**,"20,228","16,575,115",
203,中山區,20臨時電燈,6,0,6696,
203,中山區,21臨時電力,*,55,"3,040",
203,中山區,22臨時用電小計,**,55,"9,736",
203,中山區,23總計（含臨時用電）,**,"20,228","16,584,851",
203,中山區,24表燈合計,**,"1,386","13,015,585",
203,中山區,25綜合＆電力合計,**,"18,842","3,569,266",
204,安樂區,1表燈非營業用,"40,201",206,"22,195,656",
204,安樂區,2表燈營業用,"1,385","2,721","2,632,103",
204,安樂區,3表燈小計,**,"2,927","24,827,759",
204,安樂區,4低壓綜合裝置非營業用,*,0,0,
204,安樂區,5低壓綜合需量非營業用,275,"8,228","963,333",
204,安樂區,6低壓綜合非營業用電小計,**,"8,228","963,333",
204,安樂區,7低壓綜合裝置營業用,*,0,0,
204,安樂區,8低壓綜合需量營業用,82,"3,988","890,703",
204,安樂區,9低壓綜合營業用電小計,**,"3,988","890,703",
204,安樂區,10低壓綜合用電小計,**,"12,216","1,854,036",
204,安樂區,11低壓裝置電力,8,60,"13,454",
204,安樂區,12低壓需量電力,54,"3,007","427,901",
204,安樂區,13低壓電力小計,**,"3,067","441,355",
204,安樂區,14高壓電力,51,"25,286","8,103,767",
204,安樂區,15特高壓電力,*,0,0,
204,安樂區,16高＆特高壓電力小計,**,"25,286","8,103,767",
204,安樂區,17電力小計,**,"28,353","8,545,122",
204,安樂區,18綜合＆電力小計,**,"40,569","10,399,158",
204,安樂區,19電燈＆綜合＆電力小計,**,"43,496","35,226,917",
204,安樂區,20臨時電燈,16,0,11903,
204,安樂區,21臨時電力,*,254,"24,488",
204,安樂區,22臨時用電小計,**,254,"36,391",
204,安樂區,23總計（含臨時用電）,**,"43,496","35,263,308",
204,安樂區,24表燈合計,**,"2,927","24,839,662",
204,安樂區,25綜合＆電力合計,**,"40,569","10,423,646",
205,暖暖區,1表燈非營業用,"18,898",79,"5,251,138",
205,暖暖區,2表燈營業用,751,"1,570","854,013",
205,暖暖區,3表燈小計,**,"1,649","6,105,151",
205,暖暖區,4低壓綜合裝置非營業用,*,0,0,
205,暖暖區,5低壓綜合需量非營業用,141,"3,386","453,082",
205,暖暖區,6低壓綜合非營業用電小計,**,"3,386","453,082",
205,暖暖區,7低壓綜合裝置營業用,*,0,0,
205,暖暖區,8低壓綜合需量營業用,28,858,"256,115",
205,暖暖區,9低壓綜合營業用電小計,**,858,"256,115",
205,暖暖區,10低壓綜合用電小計,**,"4,244","709,197",
205,暖暖區,11低壓裝置電力,*,54,"8,224",
205,暖暖區,12低壓需量電力,12,770,"201,153",
205,暖暖區,13低壓電力小計,**,824,"209,377",
205,暖暖區,14高壓電力,14,"3,983","1,053,900",
205,暖暖區,15特高壓電力,*,0,0,
205,暖暖區,16高＆特高壓電力小計,**,"3,983","1,053,900",
205,暖暖區,17電力小計,**,"4,807","1,263,277",
205,暖暖區,18綜合＆電力小計,**,"9,051","1,972,474",
205,暖暖區,19電燈＆綜合＆電力小計,**,"10,700","8,077,625",
205,暖暖區,20臨時電燈,7,0,"2,490",
205,暖暖區,21臨時電力,*,131,"15,670",
205,暖暖區,22臨時用電小計,**,131,"18,160",
205,暖暖區,23總計（含臨時用電）,**,"10,700","8,095,785",
205,暖暖區,24表燈合計,**,"1,649","6,107,641",
205,暖暖區,25綜合＆電力合計,**,"9,051","1,988,144",
206,七堵區,1表燈非營業用,"25,422",155,"8,147,245",
206,七堵區,2表燈營業用,"1,764","2,265","2,320,542",
206,七堵區,3表燈小計,**,"2,420","10,467,787",
206,七堵區,4低壓綜合裝置非營業用,*,0,0,
206,七堵區,5低壓綜合需量非營業用,138,"4,994","730,449",
206,七堵區,6低壓綜合非營業用電小計,**,"4,994","730,449",
206,七堵區,7低壓綜合裝置營業用,*,0,0,
206,七堵區,8低壓綜合需量營業用,61,"2,642","596,192",
206,七堵區,9低壓綜合營業用電小計,**,"2,642","596,192",
206,七堵區,10低壓綜合用電小計,**,"7,636","1,326,641",
206,七堵區,11低壓裝置電力,6,46,"5,245",
206,七堵區,12低壓需量電力,76,"5,990","1,334,812",
206,七堵區,13低壓電力小計,**,"6,036","1,340,057",
206,七堵區,14高壓電力,54,"27,445","8,502,464",
206,七堵區,15特高壓電力,*,"1,130","184,800",
206,七堵區,16高＆特高壓電力小計,**,"28,575","8,687,264",
206,七堵區,17電力小計,**,"34,611","10,027,321",
206,七堵區,18綜合＆電力小計,**,"42,247","11,353,962",
