郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),
103,大同區,16高＆特高壓電力小計,**,"68,832","19,491,899",
103,大同區,17電力小計,**,"71,915","19,652,689",
103,大同區,18綜合＆電力小計,**,"108,773","24,691,758",
103,大同區,19電燈＆綜合＆電力小計,**,"118,677","46,788,861",
103,大同區,20臨時電燈,13,0,"29,052",
103,大同區,21臨時電力,15,948,"93,061",
103,大同區,22臨時用電小計,**,948,"122,113",
103,大同區,23總計（含臨時用電）,**,"118,677","46,910,974",
103,大同區,24表燈合計,**,"9,904","22,126,155",
103,大同區,25綜合＆電力合計,**,"108,773","24,784,819",
104,中山區,1表燈非營業用,"111,932","1,883","31,263,053",
104,中山區,2表燈營業用,"21,047","44,550","29,886,639",
104,中山區,3表燈小計,**,"46,433","61,149,692",
104,中山區,4低壓綜合裝置非營業用,*,130,"6,733",
104,中山區,5低壓綜合需量非營業用,"1,246","47,442","6,105,563",
104,中山區,6低壓綜合非營業用電小計,**,"47,572","6,112,296",
104,中山區,7低壓綜合裝置營業用,40,"1,622","128,432",
104,中山區,8低壓綜合需量營業用,"1,576","72,069","11,755,590",
104,中山區,9低壓綜合營業用電小計,**,"73,691","11,884,022",
104,中山區,10低壓綜合用電小計,**,"121,263","17,996,318",
104,中山區,11低壓裝置電力,216,"2,512","105,479",
104,中山區,12低壓需量電力,8,642,"78,433",
104,中山區,13低壓電力小計,**,"3,154","183,912",
104,中山區,14高壓電力,316,"206,882","42,300,475",
104,中山區,15特高壓電力,*,"18,692","5,758,000",
104,中山區,16高＆特高壓電力小計,**,"225,574","48,058,475",
104,中山區,17電力小計,**,"228,728","48,242,387",
104,中山區,18綜合＆電力小計,**,"349,991","66,238,705",
104,中山區,19電燈＆綜合＆電力小計,**,"396,424","127,388,397",
104,中山區,20臨時電燈,34,0,"44,344",
104,中山區,21臨時電力,31,"1,987","223,660",
104,中山區,22臨時用電小計,**,"1,987","268,004",
104,中山區,23總計（含臨時用電）,**,"396,424","127,656,401",
104,中山區,24表燈合計,**,"46,433","61,194,036",
104,中山區,25綜合＆電力合計,**,"349,991","66,462,365",
105,松山區,1表燈非營業用,"72,554",766,"29,903,749",
105,松山區,2表燈營業用,"11,994","21,352","18,932,051",
105,松山區,3表燈小計,**,"22,118","48,835,800",
105,松山區,4低壓綜合裝置非營業用,*,137,"5,710",
105,松山區,5低壓綜合需量非營業用,554,"20,956","2,983,772",
105,松山區,6低壓綜合非營業用電小計,**,"21,093","2,989,482",
105,松山區,7低壓綜合裝置營業用,*,154,"14,061",
105,松山區,8低壓綜合需量營業用,816,"39,071","6,653,995",
105,松山區,9低壓綜合營業用電小計,**,"39,225","6,668,056",
105,松山區,10低壓綜合用電小計,**,"60,318","9,657,538",
105,松山區,11低壓裝置電力,62,561,"21,379",
105,松山區,12低壓需量電力,11,602,"89,054",
105,松山區,13低壓電力小計,**,"1,163","110,433",
105,松山區,14高壓電力,161,"130,060","26,641,865",
105,松山區,15特高壓電力,*,"8,144","3,315,200",
105,松山區,16高＆特高壓電力小計,**,"138,204","29,957,065",
105,松山區,17電力小計,**,"139,367","30,067,498",
105,松山區,18綜合＆電力小計,**,"199,685","39,725,036",
105,松山區,19電燈＆綜合＆電力小計,**,"221,803","88,560,836",
105,松山區,20臨時電燈,7,0,39896,
105,松山區,21臨時電力,10,641,"108,640",
105,松山區,22臨時用電小計,**,641,"148,536",
105,松山區,23總計（含臨時用電）,**,"221,803","88,709,372",
105,松山區,24表燈合計,**,"22,118","48,875,696",
105,松山區,25綜合＆電力合計,**,"199,685","39,833,676",
106,大安區,1表燈非營業用,"111,162","1,788","33,666,885",
106,大安區,2表燈營業用,"17,474","44,622","19,654,676",
106,大安區,3表燈小計,**,"46,410","53,321,561",
106,大安區,4低壓綜合裝置非營業用,6,235,"11,179",
106,大安區,5低壓綜合需量非營業用,"1,088","41,048","5,352,479",
106,大安區,6低壓綜合非營業用電小計,**,"41,283","5,363,658",
106,大安區,7低壓綜合裝置營業用,11,398,"67,543",
106,大安區,8低壓綜合需量營業用,"1,458","62,869","9,694,419",
106,大安區,9低壓綜合營業用電小計,**,"63,267","9,761,962",
106,大安區,10低壓綜合用電小計,**,"104,550","15,125,620",
106,大安區,11低壓裝置電力,125,"1,462","85,473",
106,大安區,12低壓需量電力,*,296,"46,397",
106,大安區,13低壓電力小計,**,"1,758","131,870",
106,大安區,14高壓電力,277,"208,990","44,087,748",
106,大安區,15特高壓電力,*,"20,146","7,139,159",
106,大安區,16高＆特高壓電力小計,**,"229,136","51,226,907",
106,大安區,17電力小計,**,"230,894","51,358,777",
106,大安區,18綜合＆電力小計,**,"335,444","66,484,397",
106,大安區,19電燈＆綜合＆電力小計,**,"381,854","119,805,958",
106,大安區,20臨時電燈,22,0,"30,729",
106,大安區,21臨時電力,32,"2,823","427,728",
106,大安區,22臨時用電小計,**,"2,823","458,457",
106,大安區,23總計（含臨時用電）,**,"381,854","120,264,415",
106,大安區,24表燈合計,**,"46,410","53,352,290",
106,大安區,25綜合＆電力合計,**,"335,444","66,912,125",
108,萬華區,1表燈非營業用,"77,955","1,065","20,918,169",
108,萬華區,2表燈營業用,"9,185","16,879","8,603,079",
108,萬華區,3表燈小計,**,"17,944","29,521,248",
108,萬華區,4低壓綜合裝置非營業用,*,0,0,
108,萬華區,5低壓綜合需量非營業用,355,"12,136","1,501,771",
108,萬華區,6低壓綜合非營業用電小計,**,"12,136","1,501,771",
108,萬華區,7低壓綜合裝置營業用,35,"1,584","136,531",
108,萬華區,8低壓綜合需量營業用,705,"23,903","4,057,139",
108,萬華區,9低壓綜合營業用電小計,**,"25,487","4,193,670",
108,萬華區,10低壓綜合用電小計,**,"37,623","5,695,441",
108,萬華區,11低壓裝置電力,287,"3,041","157,729",
108,萬華區,12低壓需量電力,39,"1,277","163,886",
108,萬華區,13低壓電力小計,**,"4,318","321,615",
108,萬華區,14高壓電力,109,"46,734","10,332,339",
108,萬華區,15特高壓電力,*,0,0,
108,萬華區,16高＆特高壓電力小計,**,"46,734","10,332,339",
108,萬華區,17電力小計,**,"51,052","10,653,954",
108,萬華區,18綜合＆電力小計,**,"88,675","16,349,395",
108,萬華區,19電燈＆綜合＆電力小計,**,"106,619","45,870,643",
108,萬華區,20臨時電燈,14,0,"15,328",
108,萬華區,21臨時電力,18,"1,315","165,179",
108,萬華區,22臨時用電小計,**,"1,315","180,507",
108,萬華區,23總計（含臨時用電）,**,"106,619","46,051,150",
108,萬華區,24表燈合計,**,"17,944","29,536,576",
108,萬華區,25綜合＆電力合計,**,"88,675","16,514,574",
110,信義區,1表燈非營業用,"84,570",885,"19,588,999",
110,信義區,2表燈營業用,"10,317","15,088","8,497,660",
110,信義區,3表燈小計,**,"15,973","28,086,659",
110,信義區,4低壓綜合裝置非營業用,*,0,0,
110,信義區,5低壓綜合需量非營業用,563,"25,512","3,483,878",
110,信義區,6低壓綜合非營業用電小計,**,"25,512","3,483,878",
110,信義區,7低壓綜合裝置營業用,*,28,"5,496",
110,信義區,8低壓綜合需量營業用,553,"24,378","4,390,284",
110,信義區,9低壓綜合營業用電小計,**,"24,406","4,395,780",
110,信義區,10低壓綜合用電小計,**,"49,918","7,879,658",
110,信義區,11低壓裝置電力,22,234,"23,916",
110,信義區,12低壓需量電力,6,705,"111,056",
110,信義區,13低壓電力小計,**,939,"134,972",
110,信義區,14高壓電力,142,"194,942","46,140,536",
110,信義區,15特高壓電力,*,"6,434","2,614,400",
110,信義區,16高＆特高壓電力小計,**,"201,376","48,754,936",
110,信義區,17電力小計,**,"202,315","48,889,908",
110,信義區,18綜合＆電力小計,**,"252,233","56,769,566",
110,信義區,19電燈＆綜合＆電力小計,**,"268,206","84,856,225",
110,信義區,20臨時電燈,7,0,"2,400",
110,信義區,21臨時電力,25,"3,003","597,336",
110,信義區,22臨時用電小計,**,"3,003","599,736",
110,信義區,23總計（含臨時用電）,**,"268,206","85,455,961",
110,信義區,24表燈合計,**,"15,973","28,089,059",
110,信義區,25綜合＆電力合計,**,"252,233","57,366,902",
111,士林區,1表燈非營業用,"107,544","2,116","33,538,809",
111,士林區,2表燈營業用,"9,733","20,099","9,409,154",
111,士林區,3表燈小計,**,"22,215","42,947,963",
111,士林區,4低壓綜合裝置非營業用,*,0,0,
111,士林區,5低壓綜合需量非營業用,653,"23,035","3,020,502",
111,士林區,6低壓綜合非營業用電小計,**,"23,035","3,020,502",
111,士林區,7低壓綜合裝置營業用,*,47,"5,539",
111,士林區,8低壓綜合需量營業用,801,"28,980","4,517,552",
111,士林區,9低壓綜合營業用電小計,**,"29,027","4,523,091",
111,士林區,10低壓綜合用電小計,**,"52,062","7,543,593",
111,士林區,11低壓裝置電力,108,"1,380","99,351",
111,士林區,12低壓需量電力,119,"6,281","778,164",
111,士林區,13低壓電力小計,**,"7,661","877,515",
111,士林區,14高壓電力,137,"97,188","19,348,367",
111,士林區,15特高壓電力,*,0,0,
111,士林區,16高＆特高壓電力小計,**,"97,188","19,348,367",
111,士林區,17電力小計,**,"104,849","20,225,882",
111,士林區,18綜合＆電力小計,**,"156,911","27,769,475",
111,士林區,19電燈＆綜合＆電力小計,**,"179,126","70,717,438",
111,士林區,20臨時電燈,54,0,"52,443",
111,士林區,21臨時電力,21,"1,313","158,737",
111,士林區,22臨時用電小計,**,"1,313","211,180",
111,士林區,23總計（含臨時用電）,**,"179,126","70,928,618",
111,士林區,24表燈合計,**,"22,215","43,000,406",
111,士林區,25綜合＆電力合計,**,"156,911","27,928,212",
112,北投區,1表燈非營業用,"94,552","1,082","39,095,609",
112,北投區,2表燈營業用,"5,925","10,336","10,708,322",
112,北投區,3表燈小計,**,"11,418","49,803,931",
112,北投區,4低壓綜合裝置非營業用,*,0,0,
112,北投區,5低壓綜合需量非營業用,650,"20,795","2,625,081",
112,北投區,6低壓綜合非營業用電小計,**,"20,795","2,625,081",
112,北投區,7低壓綜合裝置營業用,*,70,"5,880",
112,北投區,8低壓綜合需量營業用,423,"20,061","3,739,092",
112,北投區,9低壓綜合營業用電小計,**,"20,131","3,744,972",
112,北投區,10低壓綜合用電小計,**,"40,926","6,370,053",
112,北投區,11低壓裝置電力,62,750,"78,785",
112,北投區,12低壓需量電力,95,"5,285","607,727",
112,北投區,13低壓電力小計,**,"6,035","686,512",
112,北投區,14高壓電力,126,"104,164","24,482,399",
112,北投區,15特高壓電力,*,"9,536","3,648,166",
112,北投區,16高＆特高壓電力小計,**,"113,700","28,130,565",
112,北投區,17電力小計,**,"119,735","28,817,077",
112,北投區,18綜合＆電力小計,**,"160,661","35,187,130",
112,北投區,19電燈＆綜合＆電力小計,**,"172,079","84,991,061",
112,北投區,20臨時電燈,41,0,"29,192",
112,北投區,21臨時電力,33,"1,674","305,198",
112,北投區,22臨時用電小計,**,"1,674","334,390",
112,北投區,23總計（含臨時用電）,**,"172,079","85,325,451",
112,北投區,24表燈合計,**,"11,418","49,833,123",
112,北投區,25綜合＆電力合計,**,"160,661","35,492,328",
114,內湖區,1表燈非營業用,"103,912",744,"34,186,676",
114,內湖區,2表燈營業用,"13,280","22,478","9,818,078",
114,內湖區,3表燈小計,**,"23,222","44,004,754",
114,內湖區,4低壓綜合裝置非營業用,*,0,0,
114,內湖區,5低壓綜合需量非營業用,"1,161","49,259","6,906,454",
114,內湖區,6低壓綜合非營業用電小計,**,"49,259","6,906,454",
114,內湖區,7低壓綜合裝置營業用,*,0,0,
114,內湖區,8低壓綜合需量營業用,"1,813","111,781","20,159,316",
114,內湖區,9低壓綜合營業用電小計,**,"111,781","20,159,316",
114,內湖區,10低壓綜合用電小計,**,"161,040","27,065,770",
114,內湖區,11低壓裝置電力,21,175,"5,703",
114,內湖區,12低壓需量電力,349,"13,294","2,048,158",
114,內湖區,13低壓電力小計,**,"13,469","2,053,861",
114,內湖區,14高壓電力,164,"137,333","40,688,568",
114,內湖區,15特高壓電力,*,"10,900","3,546,400",
114,內湖區,16高＆特高壓電力小計,**,"148,233","44,234,968",
114,內湖區,17電力小計,**,"161,702","46,288,829",
114,內湖區,18綜合＆電力小計,**,"322,742","73,354,599",
114,內湖區,19電燈＆綜合＆電力小計,**,"345,964","117,359,353",
114,內湖區,20臨時電燈,26,0,"16,460",
114,內湖區,21臨時電力,47,"2,977","295,335",
114,內湖區,22臨時用電小計,**,"2,977","311,795",
114,內湖區,23總計（含臨時用電）,**,"345,964","117,671,148",
114,內湖區,24表燈合計,**,"23,222","44,021,214",
114,內湖區,25綜合＆電力合計,**,"322,742","73,649,934",
115,南港區,1表燈非營業用,"44,272",94,"7,632,073",
115,南港區,2表燈營業用,"4,344","6,779","2,814,129",
115,南港區,3表燈小計,**,"6,873","10,446,202",
115,南港區,4低壓綜合裝置非營業用,*,0,0,
115,南港區,5低壓綜合需量非營業用,366,"13,421","1,840,468",
115,南港區,6低壓綜合非營業用電小計,**,"13,421","1,840,468",
115,南港區,7低壓綜合裝置營業用,*,0,0,
115,南港區,8低壓綜合需量營業用,254,"13,128","2,131,724",
115,南港區,9低壓綜合營業用電小計,**,"13,128","2,131,724",
115,南港區,10低壓綜合用電小計,**,"26,549","3,972,192",
115,南港區,11低壓裝置電力,30,541,"33,315",
115,南港區,12低壓需量電力,148,"4,750","450,028",
115,南港區,13低壓電力小計,**,"5,291","483,343",
115,南港區,14高壓電力,88,"105,837","23,832,680",
115,南港區,15特高壓電力,*,"37,989","12,087,887",
115,南港區,16高＆特高壓電力小計,**,"143,826","35,920,567",
115,南港區,17電力小計,**,"149,117","36,403,910",
115,南港區,18綜合＆電力小計,**,"175,666","40,376,102",
115,南港區,19電燈＆綜合＆電力小計,**,"182,539","50,822,304",
115,南港區,20臨時電燈,7,0,"2,018",
115,南港區,21臨時電力,19,"3,726","477,320",
115,南港區,22臨時用電小計,**,"3,726","479,338",
115,南港區,23總計（含臨時用電）,**,"182,539","51,301,642",
115,南港區,24表燈合計,**,"6,873","10,448,220",
115,南港區,25綜合＆電力合計,**,"175,666","40,853,422",
116,文山區,1表燈非營業用,"101,111",451,"26,844,058",
116,文山區,2表燈營業用,"5,114","10,116","5,980,776",
116,文山區,3表燈小計,**,"10,567","32,824,834",
116,文山區,4低壓綜合裝置非營業用,*,0,0,
116,文山區,5低壓綜合需量非營業用,827,"26,042","3,030,834",
116,文山區,6低壓綜合非營業用電小計,**,"26,042","3,030,834",
116,文山區,7低壓綜合裝置營業用,*,74,"6,057",
116,文山區,8低壓綜合需量營業用,317,"10,777","2,099,340",
116,文山區,9低壓綜合營業用電小計,**,"10,851","2,105,397",
116,文山區,10低壓綜合用電小計,**,"36,893","5,136,231",
116,文山區,11低壓裝置電力,26,281,"49,449",
116,文山區,12低壓需量電力,27,"1,063","138,645",
116,文山區,13低壓電力小計,**,"1,344","188,094",
116,文山區,14高壓電力,99,"45,695","7,391,914",
116,文山區,15特高壓電力,*,"23,363","7,063,075",
116,文山區,16高＆特高壓電力小計,**,"69,058","14,454,989",
116,文山區,17電力小計,**,"70,402","14,643,083",
116,文山區,18綜合＆電力小計,**,"107,295","19,779,314",
116,文山區,19電燈＆綜合＆電力小計,**,"117,862","52,604,148",
116,文山區,20臨時電燈,13,0,"12,463",
116,文山區,21臨時電力,24,"2,002","209,000",
116,文山區,22臨時用電小計,**,"2,002","221,463",
116,文山區,23總計（含臨時用電）,**,"117,862","52,825,611",
116,文山區,24表燈合計,**,"10,567","32,837,297",
116,文山區,25綜合＆電力合計,**,"107,295","19,988,314",
200,仁愛區,1表燈非營業用,"22,690",442,"6,120,174",
200,仁愛區,2表燈營業用,"3,282","5,454","3,081,426",
200,仁愛區,3表燈小計,**,"5,896","9,201,600",
200,仁愛區,4低壓綜合裝置非營業用,*,0,0,
200,仁愛區,5低壓綜合需量非營業用,133,"3,638","367,227",
200,仁愛區,6低壓綜合非營業用電小計,**,"3,638","367,227",
200,仁愛區,7低壓綜合裝置營業用,*,106,"5,666",
200,仁愛區,8低壓綜合需量營業用,316,"9,431","1,451,689",
200,仁愛區,9低壓綜合營業用電小計,**,"9,537","1,457,355",
200,仁愛區,10低壓綜合用電小計,**,"13,175","1,824,582",
200,仁愛區,11低壓裝置電力,60,533,"34,406",
200,仁愛區,12低壓需量電力,13,412,"111,177",
200,仁愛區,13低壓電力小計,**,945,"145,583",
200,仁愛區,14高壓電力,25,"8,406","1,351,582",
200,仁愛區,15特高壓電力,*,0,0,
200,仁愛區,16高＆特高壓電力小計,**,"8,406","1,351,582",
200,仁愛區,17電力小計,**,"9,351","1,497,165",
200,仁愛區,18綜合＆電力小計,**,"22,526","3,321,747",
200,仁愛區,19電燈＆綜合＆電力小計,**,"28,422","12,523,347",
200,仁愛區,20臨時電燈,*,0,447,
200,仁愛區,21臨時電力,*,0,0,
200,仁愛區,22臨時用電小計,**,0,447,
200,仁愛區,23總計（含臨時用電）,**,"28,422","12,523,794",
200,仁愛區,24表燈合計,**,"5,896","9,202,047",
200,仁愛區,25綜合＆電力合計,**,"22,526","3,321,747",
201,信義區,1表燈非營業用,"26,713",235,"774,940",
201,信義區,2表燈營業用,"1,208","1,902","566,389",
201,信義區,3表燈小計,**,"2,137","1,341,329",
201,信義區,4低壓綜合裝置非營業用,*,0,0,
201,信義區,5低壓綜合需量非營業用,133,"5,234","627,179",
201,信義區,6低壓綜合非營業用電小計,**,"5,234","627,179",
201,信義區,7低壓綜合裝置營業用,*,68,"11,040",
201,信義區,8低壓綜合需量營業用,48,"2,964","467,859",
201,信義區,9低壓綜合營業用電小計,**,"3,032","478,899",
201,信義區,10低壓綜合用電小計,**,"8,266","1,106,078",
201,信義區,11低壓裝置電力,*,103,"42,892",
201,信義區,12低壓需量電力,22,921,"138,014",
201,信義區,13低壓電力小計,**,"1,024","180,906",
201,信義區,14高壓電力,33,"12,611","2,352,714",
201,信義區,15特高壓電力,*,0,0,
201,信義區,16高＆特高壓電力小計,**,"12,611","2,352,714",
201,信義區,17電力小計,**,"13,635","2,533,620",
201,信義區,18綜合＆電力小計,**,"21,901","3,639,698",
201,信義區,19電燈＆綜合＆電力小計,**,"24,038","4,981,027",
201,信義區,20臨時電燈,8,0,176,
201,信義區,21臨時電力,*,208,"8,960",
201,信義區,22臨時用電小計,**,208,"9,136",
201,信義區,23總計（含臨時用電）,**,"24,038","4,990,163",
201,信義區,24表燈合計,**,"2,137","1,341,505",
201,信義區,25綜合＆電力合計,**,"21,901","3,648,658",
202,中正區,1表燈非營業用,"31,132",254,"184,039",
202,中正區,2表燈營業用,"2,124","3,186","876,833",
202,中正區,3表燈小計,**,"3,440","1,060,872",
202,中正區,4低壓綜合裝置非營業用,*,43,"3,240",
202,中正區,5低壓綜合需量非營業用,209,"8,567","944,481",
202,中正區,6低壓綜合非營業用電小計,**,"8,610","947,721",
202,中正區,7低壓綜合裝置營業用,*,0,0,
202,中正區,8低壓綜合需量營業用,115,"3,889","677,411",
202,中正區,9低壓綜合營業用電小計,**,"3,889","677,411",
202,中正區,10低壓綜合用電小計,**,"12,499","1,625,132",
202,中正區,11低壓裝置電力,35,377,"30,193",
202,中正區,12低壓需量電力,36,"1,191","278,885",
202,中正區,13低壓電力小計,**,"1,568","309,078",
202,中正區,14高壓電力,40,"21,746","4,410,457",
202,中正區,15特高壓電力,*,"7,000","586,085",
202,中正區,16高＆特高壓電力小計,**,"28,746","4,996,542",
202,中正區,17電力小計,**,"30,314","5,305,620",
202,中正區,18綜合＆電力小計,**,"42,813","6,930,752",
202,中正區,19電燈＆綜合＆電力小計,**,"46,253","7,991,624",
202,中正區,20臨時電燈,8,0,0,
202,中正區,21臨時電力,6,438,"36,720",
202,中正區,22臨時用電小計,**,438,"36,720",
202,中正區,23總計（含臨時用電）,**,"46,253","8,028,344",
202,中正區,24表燈合計,**,"3,440","1,060,872",
202,中正區,25綜合＆電力合計,**,"42,813","6,967,472",
203,中山區,1表燈非營業用,"21,875",106,"11,358,348",
203,中山區,2表燈營業用,"1,090","1,279","1,446,451",
203,中山區,3表燈小計,**,"1,385","12,804,799",
203,中山區,4低壓綜合裝置非營業用,*,0,0,
203,中山區,5低壓綜合需量非營業用,75,"2,263","238,489",
203,中山區,6低壓綜合非營業用電小計,**,"2,263","238,489",
203,中山區,7低壓綜合裝置營業用,*,0,0,
203,中山區,8低壓綜合需量營業用,40,"1,392","243,578",
203,中山區,9低壓綜合營業用電小計,**,"1,392","243,578",
203,中山區,10低壓綜合用電小計,**,"3,655","482,067",
203,中山區,11低壓裝置電力,15,208,"47,267",
203,中山區,12低壓需量電力,14,403,"81,707",
203,中山區,13低壓電力小計,**,611,"128,974",
203,中山區,14高壓電力,30,"14,727","2,184,788",
203,中山區,15特高壓電力,*,0,0,
203,中山區,16高＆特高壓電力小計,**,"14,727","2,184,788",
203,中山區,17電力小計,**,"15,338","2,313,762",
203,中山區,18綜合＆電力小計,**,"18,993","2,795,829",
203,中山區,19電燈＆綜合＆電力小計,**,"20,378","15,600,628",
203,中山區,20臨時電燈,7,0,6910,
203,中山區,21臨時電力,*,55,"3,000",
203,中山區,22臨時用電小計,**,55,"9,910",
203,中山區,23總計（含臨時用電）,**,"20,378","15,610,538",
203,中山區,24表燈合計,**,"1,385","12,811,709",
203,中山區,25綜合＆電力合計,**,"18,993","2,798,829",
204,安樂區,1表燈非營業用,"40,180",206,"20,949,663",
204,安樂區,2表燈營業用,"1,382","2,684","2,450,784",
204,安樂區,3表燈小計,**,"2,890","23,400,447",
204,安樂區,4低壓綜合裝置非營業用,*,0,0,
204,安樂區,5低壓綜合需量非營業用,275,"8,228","906,589",
204,安樂區,6低壓綜合非營業用電小計,**,"8,228","906,589",
204,安樂區,7低壓綜合裝置營業用,*,0,0,
204,安樂區,8低壓綜合需量營業用,82,"3,970","790,720",
204,安樂區,9低壓綜合營業用電小計,**,"3,970","790,720",
204,安樂區,10低壓綜合用電小計,**,"12,198","1,697,309",
204,安樂區,11低壓裝置電力,8,60,"12,026",
204,安樂區,12低壓需量電力,56,"3,087","383,366",
204,安樂區,13低壓電力小計,**,"3,147","395,392",
204,安樂區,14高壓電力,52,"25,526","6,526,337",
204,安樂區,15特高壓電力,*,0,0,
204,安樂區,16高＆特高壓電力小計,**,"25,526","6,526,337",
204,安樂區,17電力小計,**,"28,673","6,921,729",
204,安樂區,18綜合＆電力小計,**,"40,871","8,619,038",
204,安樂區,19電燈＆綜合＆電力小計,**,"43,761","32,019,485",
204,安樂區,20臨時電燈,17,0,14892,
204,安樂區,21臨時電力,*,144,"20,303",
204,安樂區,22臨時用電小計,**,144,"35,195",
204,安樂區,23總計（含臨時用電）,**,"43,761","32,054,680",
204,安樂區,24表燈合計,**,"2,890","23,415,339",
204,安樂區,25綜合＆電力合計,**,"40,871","8,639,341",
205,暖暖區,1表燈非營業用,"18,895",79,"4,826,596",
205,暖暖區,2表燈營業用,749,"1,564","797,857",
205,暖暖區,3表燈小計,**,"1,643","5,624,453",
205,暖暖區,4低壓綜合裝置非營業用,*,0,0,
205,暖暖區,5低壓綜合需量非營業用,141,"3,395","437,673",
205,暖暖區,6低壓綜合非營業用電小計,**,"3,395","437,673",
205,暖暖區,7低壓綜合裝置營業用,*,0,0,
205,暖暖區,8低壓綜合需量營業用,28,858,"232,012",
205,暖暖區,9低壓綜合營業用電小計,**,858,"232,012",
205,暖暖區,10低壓綜合用電小計,**,"4,253","669,685",
205,暖暖區,11低壓裝置電力,*,54,"8,421",
205,暖暖區,12低壓需量電力,12,770,"184,801",
205,暖暖區,13低壓電力小計,**,824,"193,222",
205,暖暖區,14高壓電力,13,"3,770","778,460",
205,暖暖區,15特高壓電力,*,0,0,
205,暖暖區,16高＆特高壓電力小計,**,"3,770","778,460",
205,暖暖區,17電力小計,**,"4,594","971,682",
205,暖暖區,18綜合＆電力小計,**,"8,847","1,641,367",
205,暖暖區,19電燈＆綜合＆電力小計,**,"10,490","7,265,820",
205,暖暖區,20臨時電燈,6,0,"2,157",
205,暖暖區,21臨時電力,*,131,"16,382",
205,暖暖區,22臨時用電小計,**,131,"18,539",
205,暖暖區,23總計（含臨時用電）,**,"10,490","7,284,359",
205,暖暖區,24表燈合計,**,"1,643","5,626,610",
205,暖暖區,25綜合＆電力合計,**,"8,847","1,657,749",
206,七堵區,1表燈非營業用,"25,411",155,"7,488,442",
206,七堵區,2表燈營業用,"1,765","2,238","2,161,476",
206,七堵區,3表燈小計,**,"2,393","9,649,918",
206,七堵區,4低壓綜合裝置非營業用,*,0,0,
206,七堵區,5低壓綜合需量非營業用,138,"4,994","682,445",
206,七堵區,6低壓綜合非營業用電小計,**,"4,994","682,445",
206,七堵區,7低壓綜合裝置營業用,*,0,0,
206,七堵區,8低壓綜合需量營業用,61,"2,642","539,562",
206,七堵區,9低壓綜合營業用電小計,**,"2,642","539,562",
206,七堵區,10低壓綜合用電小計,**,"7,636","1,222,007",
206,七堵區,11低壓裝置電力,6,46,"4,428",
206,七堵區,12低壓需量電力,76,"5,980","1,242,014",
206,七堵區,13低壓電力小計,**,"6,026","1,246,442",
206,七堵區,14高壓電力,54,"27,345","6,570,692",
206,七堵區,15特高壓電力,*,"1,130","179,400",
206,七堵區,16高＆特高壓電力小計,**,"28,475","6,750,092",
206,七堵區,17電力小計,**,"34,501","7,996,534",
206,七堵區,18綜合＆電力小計,**,"42,137","9,218,541",
206,七堵區,19電燈＆綜合＆電力小計,**,"44,530","18,868,459",
