郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),
110,信義區,20臨時電燈,9 ,0 ,"6,959 ",
110,信義區,21臨時電力,29 ,"3,491 ","688,239 ",
110,信義區,22臨時用電小計,**,"3,491 ","695,198 ",
110,信義區,23總計（含臨時用電）,**,"270,216 ","118,573,595 ",
110,信義區,24表燈合計,**,"15,136 ","32,625,005 ",
110,信義區,25綜合＆電力合計,**,"255,080 ","85,948,590 ",
111,士林區,1表燈非營業用,"107,448 ","2,152 ","35,888,629 ",
111,士林區,2表燈營業用,"9,712 ","19,020 ","12,291,343 ",
111,士林區,3表燈小計,**,"21,172 ","48,179,972 ",
111,士林區,4低壓綜合裝置非營業用,*,0 ,0 ,
111,士林區,5低壓綜合需量非營業用,656 ,"24,121 ","3,782,478 ",
111,士林區,6低壓綜合非營業用電小計,**,"24,121 ","3,782,478 ",
111,士林區,7低壓綜合裝置營業用,*,47 ,"6,181 ",
111,士林區,8低壓綜合需量營業用,810 ,"29,755 ","6,549,566 ",
111,士林區,9低壓綜合營業用電小計,**,"29,802 ","6,555,747 ",
111,士林區,10低壓綜合用電小計,**,"53,923 ","10,338,225 ",
111,士林區,11低壓裝置電力,112 ,"1,458 ","165,844 ",
111,士林區,12低壓需量電力,117 ,"5,877 ","909,727 ",
111,士林區,13低壓電力小計,**,"7,335 ","1,075,571 ",
111,士林區,14高壓電力,140 ,"97,123 ","31,510,120 ",
111,士林區,15特高壓電力,*,0 ,0 ,
111,士林區,16高＆特高壓電力小計,**,"97,123 ","31,510,120 ",
111,士林區,17電力小計,**,"104,458 ","32,585,691 ",
111,士林區,18綜合＆電力小計,**,"158,381 ","42,923,916 ",
111,士林區,19電燈＆綜合＆電力小計,**,"179,553 ","91,103,888 ",
111,士林區,20臨時電燈,56 ,0 ,"65,831 ",
111,士林區,21臨時電力,19 ,"1,797 ","173,146 ",
111,士林區,22臨時用電小計,**,"1,797 ","238,977 ",
111,士林區,23總計（含臨時用電）,**,"179,553 ","91,342,865 ",
111,士林區,24表燈合計,**,"21,172 ","48,245,803 ",
111,士林區,25綜合＆電力合計,**,"158,381 ","43,097,062 ",
112,北投區,1表燈非營業用,"94,050 ","1,067 ","43,282,972 ",
112,北投區,2表燈營業用,"5,924 ","9,655 ","13,695,903 ",
112,北投區,3表燈小計,**,"10,722 ","56,978,875 ",
112,北投區,4低壓綜合裝置非營業用,*,0 ,0 ,
112,北投區,5低壓綜合需量非營業用,636 ,"20,653 ","3,013,837 ",
112,北投區,6低壓綜合非營業用電小計,**,"20,653 ","3,013,837 ",
112,北投區,7低壓綜合裝置營業用,*,70 ,"7,320 ",
112,北投區,8低壓綜合需量營業用,429 ,"21,124 ","5,176,316 ",
112,北投區,9低壓綜合營業用電小計,**,"21,194 ","5,183,636 ",
112,北投區,10低壓綜合用電小計,**,"41,847 ","8,197,473 ",
112,北投區,11低壓裝置電力,64 ,770 ,"94,860 ",
112,北投區,12低壓需量電力,94 ,"5,327 ","795,185 ",
112,北投區,13低壓電力小計,**,"6,097 ","890,045 ",
112,北投區,14高壓電力,125 ,"99,245 ","40,289,412 ",
112,北投區,15特高壓電力,*,"10,537 ","4,668,163 ",
112,北投區,16高＆特高壓電力小計,**,"109,782 ","44,957,575 ",
112,北投區,17電力小計,**,"115,879 ","45,847,620 ",
112,北投區,18綜合＆電力小計,**,"157,726 ","54,045,093 ",
112,北投區,19電燈＆綜合＆電力小計,**,"168,448 ","111,023,968 ",
112,北投區,20臨時電燈,42 ,0 ,"28,085 ",
112,北投區,21臨時電力,39 ,"1,901 ","325,411 ",
112,北投區,22臨時用電小計,**,"1,901 ","353,496 ",
112,北投區,23總計（含臨時用電）,**,"168,448 ","111,377,464 ",
112,北投區,24表燈合計,**,"10,722 ","57,006,960 ",
112,北投區,25綜合＆電力合計,**,"157,726 ","54,370,504 ",
114,內湖區,1表燈非營業用,"103,824 ",560 ,"34,338,407 ",
114,內湖區,2表燈營業用,"13,132 ","21,329 ","12,411,935 ",
114,內湖區,3表燈小計,**,"21,889 ","46,750,342 ",
114,內湖區,4低壓綜合裝置非營業用,*,0 ,0 ,
114,內湖區,5低壓綜合需量非營業用,"1,157 ","49,726 ","8,581,686 ",
114,內湖區,6低壓綜合非營業用電小計,**,"49,726 ","8,581,686 ",
114,內湖區,7低壓綜合裝置營業用,*,0 ,0 ,
114,內湖區,8低壓綜合需量營業用,"1,796 ","111,873 ","25,610,501 ",
114,內湖區,9低壓綜合營業用電小計,**,"111,873 ","25,610,501 ",
114,內湖區,10低壓綜合用電小計,**,"161,599 ","34,192,187 ",
114,內湖區,11低壓裝置電力,21 ,175 ,"7,202 ",
114,內湖區,12低壓需量電力,356 ,"13,267 ","2,637,870 ",
114,內湖區,13低壓電力小計,**,"13,442 ","2,645,072 ",
114,內湖區,14高壓電力,163 ,"138,580 ","56,948,574 ",
114,內湖區,15特高壓電力,*,"11,200 ","4,486,000 ",
114,內湖區,16高＆特高壓電力小計,**,"149,780 ","61,434,574 ",
114,內湖區,17電力小計,**,"163,222 ","64,079,646 ",
114,內湖區,18綜合＆電力小計,**,"324,821 ","98,271,833 ",
114,內湖區,19電燈＆綜合＆電力小計,**,"346,710 ","145,022,175 ",
114,內湖區,20臨時電燈,21 ,0 ,"11,227 ",
114,內湖區,21臨時電力,40 ,"2,359 ","504,606 ",
114,內湖區,22臨時用電小計,**,"2,359 ","515,833 ",
114,內湖區,23總計（含臨時用電）,**,"346,710 ","145,538,008 ",
114,內湖區,24表燈合計,**,"21,889 ","46,761,569 ",
114,內湖區,25綜合＆電力合計,**,"324,821 ","98,776,439 ",
115,南港區,1表燈非營業用,"44,076 ",63 ,"7,785,460 ",
115,南港區,2表燈營業用,"4,316 ","6,345 ","3,450,230 ",
115,南港區,3表燈小計,**,"6,408 ","11,235,690 ",
115,南港區,4低壓綜合裝置非營業用,*,0 ,0 ,
115,南港區,5低壓綜合需量非營業用,360 ,"13,317 ","2,107,552 ",
115,南港區,6低壓綜合非營業用電小計,**,"13,317 ","2,107,552 ",
115,南港區,7低壓綜合裝置營業用,*,0 ,0 ,
115,南港區,8低壓綜合需量營業用,254 ,"13,242 ","2,928,453 ",
115,南港區,9低壓綜合營業用電小計,**,"13,242 ","2,928,453 ",
115,南港區,10低壓綜合用電小計,**,"26,559 ","5,036,005 ",
115,南港區,11低壓裝置電力,30 ,541 ,"56,157 ",
115,南港區,12低壓需量電力,150 ,"4,740 ","539,495 ",
115,南港區,13低壓電力小計,**,"5,281 ","595,652 ",
115,南港區,14高壓電力,86 ,"102,792 ","37,248,892 ",
115,南港區,15特高壓電力,*,"39,685 ","18,581,669 ",
115,南港區,16高＆特高壓電力小計,**,"142,477 ","55,830,561 ",
115,南港區,17電力小計,**,"147,758 ","56,426,213 ",
115,南港區,18綜合＆電力小計,**,"174,317 ","61,462,218 ",
115,南港區,19電燈＆綜合＆電力小計,**,"180,725 ","72,697,908 ",
115,南港區,20臨時電燈,9 ,0 ,952 ,
115,南港區,21臨時電力,13 ,"1,576 ","401,700 ",
115,南港區,22臨時用電小計,**,"1,576 ","402,652 ",
115,南港區,23總計（含臨時用電）,**,"180,725 ","73,100,560 ",
115,南港區,24表燈合計,**,"6,408 ","11,236,642 ",
115,南港區,25綜合＆電力合計,**,"174,317 ","61,863,918 ",
116,文山區,1表燈非營業用,"100,718 ",387 ,"27,944,354 ",
116,文山區,2表燈營業用,"5,075 ","9,656 ","7,631,825 ",
116,文山區,3表燈小計,**,"10,043 ","35,576,179 ",
116,文山區,4低壓綜合裝置非營業用,*,0 ,0 ,
116,文山區,5低壓綜合需量非營業用,805 ,"25,200 ","3,523,383 ",
116,文山區,6低壓綜合非營業用電小計,**,"25,200 ","3,523,383 ",
116,文山區,7低壓綜合裝置營業用,*,74 ,"8,313 ",
116,文山區,8低壓綜合需量營業用,318 ,"10,972 ","2,815,803 ",
116,文山區,9低壓綜合營業用電小計,**,"11,046 ","2,824,116 ",
116,文山區,10低壓綜合用電小計,**,"36,246 ","6,347,499 ",
116,文山區,11低壓裝置電力,27 ,283 ,"67,862 ",
116,文山區,12低壓需量電力,27 ,"1,078 ","153,809 ",
116,文山區,13低壓電力小計,**,"1,361 ","221,671 ",
116,文山區,14高壓電力,98 ,"46,013 ","13,701,164 ",
116,文山區,15特高壓電力,*,"24,896 ","10,598,537 ",
116,文山區,16高＆特高壓電力小計,**,"70,909 ","24,299,701 ",
116,文山區,17電力小計,**,"72,270 ","24,521,372 ",
116,文山區,18綜合＆電力小計,**,"108,516 ","30,868,871 ",
116,文山區,19電燈＆綜合＆電力小計,**,"118,559 ","66,445,050 ",
116,文山區,20臨時電燈,11 ,0 ,"8,578 ",
116,文山區,21臨時電力,24 ,"2,090 ","255,200 ",
116,文山區,22臨時用電小計,**,"2,090 ","263,778 ",
116,文山區,23總計（含臨時用電）,**,"118,559 ","66,708,828 ",
116,文山區,24表燈合計,**,"10,043 ","35,584,757 ",
116,文山區,25綜合＆電力合計,**,"108,516 ","31,124,071 ",
200,仁愛區,1表燈非營業用,"22,709 ",418 ,"6,360,470 ",
200,仁愛區,2表燈營業用,"3,245 ","5,400 ","3,821,622 ",
200,仁愛區,3表燈小計,**,"5,818 ","10,182,092 ",
200,仁愛區,4低壓綜合裝置非營業用,*,0 ,0 ,
200,仁愛區,5低壓綜合需量非營業用,135 ,"3,704 ","430,596 ",
200,仁愛區,6低壓綜合非營業用電小計,**,"3,704 ","430,596 ",
200,仁愛區,7低壓綜合裝置營業用,*,106 ,"11,568 ",
200,仁愛區,8低壓綜合需量營業用,319 ,"9,648 ","2,283,575 ",
200,仁愛區,9低壓綜合營業用電小計,**,"9,754 ","2,295,143 ",
200,仁愛區,10低壓綜合用電小計,**,"13,458 ","2,725,739 ",
200,仁愛區,11低壓裝置電力,60 ,533 ,"65,241 ",
200,仁愛區,12低壓需量電力,14 ,455 ,"118,282 ",
200,仁愛區,13低壓電力小計,**,988 ,"183,523 ",
200,仁愛區,14高壓電力,25 ,"7,740 ","2,168,208 ",
200,仁愛區,15特高壓電力,*,0 ,0 ,
200,仁愛區,16高＆特高壓電力小計,**,"7,740 ","2,168,208 ",
200,仁愛區,17電力小計,**,"8,728 ","2,351,731 ",
200,仁愛區,18綜合＆電力小計,**,"22,186 ","5,077,470 ",
200,仁愛區,19電燈＆綜合＆電力小計,**,"28,004 ","15,259,562 ",
200,仁愛區,20臨時電燈,6 ,0 ,800 ,
200,仁愛區,21臨時電力,*,0 ,0 ,
200,仁愛區,22臨時用電小計,**,0 ,800 ,
200,仁愛區,23總計（含臨時用電）,**,"28,004 ","15,260,362 ",
200,仁愛區,24表燈合計,**,"5,818 ","10,182,892 ",
200,仁愛區,25綜合＆電力合計,**,"22,186 ","5,077,470 ",
201,信義區,1表燈非營業用,"25,003 ",258 ,"720,177 ",
201,信義區,2表燈營業用,"1,177 ","1,815 ","695,002 ",
201,信義區,3表燈小計,**,"2,073 ","1,415,179 ",
201,信義區,4低壓綜合裝置非營業用,*,0 ,0 ,
201,信義區,5低壓綜合需量非營業用,123 ,"4,509 ","634,862 ",
201,信義區,6低壓綜合非營業用電小計,**,"4,509 ","634,862 ",
201,信義區,7低壓綜合裝置營業用,*,68 ,"16,440 ",
201,信義區,8低壓綜合需量營業用,47 ,"2,934 ","677,394 ",
201,信義區,9低壓綜合營業用電小計,**,"3,002 ","693,834 ",
201,信義區,10低壓綜合用電小計,**,"7,511 ","1,328,696 ",
201,信義區,11低壓裝置電力,*,103 ,"37,582 ",
201,信義區,12低壓需量電力,22 ,918 ,"138,420 ",
201,信義區,13低壓電力小計,**,"1,021 ","176,002 ",
201,信義區,14高壓電力,32 ,"12,330 ","3,895,499 ",
201,信義區,15特高壓電力,*,0 ,"30,800 ",
201,信義區,16高＆特高壓電力小計,**,"12,330 ","3,926,299 ",
201,信義區,17電力小計,**,"13,351 ","4,102,301 ",
201,信義區,18綜合＆電力小計,**,"20,862 ","5,430,997 ",
201,信義區,19電燈＆綜合＆電力小計,**,"22,935 ","6,846,176 ",
201,信義區,20臨時電燈,9 ,0 ,140 ,
201,信義區,21臨時電力,*,462 ,"174,200 ",
201,信義區,22臨時用電小計,**,462 ,"174,340 ",
201,信義區,23總計（含臨時用電）,**,"22,935 ","7,020,516 ",
201,信義區,24表燈合計,**,"2,073 ","1,415,319 ",
201,信義區,25綜合＆電力合計,**,"20,862 ","5,605,197 ",
202,中正區,1表燈非營業用,"31,099 ",243 ,"161,431 ",
202,中正區,2表燈營業用,"2,094 ","3,104 ","1,039,923 ",
202,中正區,3表燈小計,**,"3,347 ","1,201,354 ",
202,中正區,4低壓綜合裝置非營業用,*,43 ,"5,720 ",
202,中正區,5低壓綜合需量非營業用,207 ,"8,730 ","1,217,867 ",
202,中正區,6低壓綜合非營業用電小計,**,"8,773 ","1,223,587 ",
202,中正區,7低壓綜合裝置營業用,*,0 ,0 ,
202,中正區,8低壓綜合需量營業用,118 ,"3,924 ","925,816 ",
202,中正區,9低壓綜合營業用電小計,**,"3,924 ","925,816 ",
202,中正區,10低壓綜合用電小計,**,"12,697 ","2,149,403 ",
202,中正區,11低壓裝置電力,38 ,397 ,"43,545 ",
202,中正區,12低壓需量電力,36 ,"1,281 ","304,149 ",
202,中正區,13低壓電力小計,**,"1,678 ","347,694 ",
202,中正區,14高壓電力,40 ,"21,946 ","7,350,928 ",
202,中正區,15特高壓電力,*,"7,000 ","2,007,744 ",
202,中正區,16高＆特高壓電力小計,**,"28,946 ","9,358,672 ",
202,中正區,17電力小計,**,"30,624 ","9,706,366 ",
202,中正區,18綜合＆電力小計,**,"43,321 ","11,855,769 ",
202,中正區,19電燈＆綜合＆電力小計,**,"46,668 ","13,057,123 ",
202,中正區,20臨時電燈,7 ,0 ,0 ,
202,中正區,21臨時電力,7 ,488 ,"47,800 ",
202,中正區,22臨時用電小計,**,488 ,"47,800 ",
202,中正區,23總計（含臨時用電）,**,"46,668 ","13,104,923 ",
202,中正區,24表燈合計,**,"3,347 ","1,201,354 ",
202,中正區,25綜合＆電力合計,**,"43,321 ","11,903,569 ",
203,中山區,1表燈非營業用,"21,882 ",91 ,"11,289,698 ",
203,中山區,2表燈營業用,"1,081 ","1,357 ","1,837,670 ",
203,中山區,3表燈小計,**,"1,448 ","13,127,368 ",
203,中山區,4低壓綜合裝置非營業用,*,0 ,0 ,
203,中山區,5低壓綜合需量非營業用,71 ,"2,048 ","270,045 ",
203,中山區,6低壓綜合非營業用電小計,**,"2,048 ","270,045 ",
203,中山區,7低壓綜合裝置營業用,*,0 ,0 ,
203,中山區,8低壓綜合需量營業用,38 ,"1,272 ","319,305 ",
203,中山區,9低壓綜合營業用電小計,**,"1,272 ","319,305 ",
203,中山區,10低壓綜合用電小計,**,"3,320 ","589,350 ",
203,中山區,11低壓裝置電力,16 ,216 ,"59,998 ",
203,中山區,12低壓需量電力,12 ,375 ,"79,717 ",
203,中山區,13低壓電力小計,**,591 ,"139,715 ",
203,中山區,14高壓電力,30 ,"15,082 ","3,601,452 ",
203,中山區,15特高壓電力,*,0 ,0 ,
203,中山區,16高＆特高壓電力小計,**,"15,082 ","3,601,452 ",
203,中山區,17電力小計,**,"15,673 ","3,741,167 ",
203,中山區,18綜合＆電力小計,**,"18,993 ","4,330,517 ",
203,中山區,19電燈＆綜合＆電力小計,**,"20,441 ","17,457,885 ",
203,中山區,20臨時電燈,6 ,0 ,"19,477 ",
203,中山區,21臨時電力,*,55 ,"3,920 ",
203,中山區,22臨時用電小計,**,55 ,"23,397 ",
203,中山區,23總計（含臨時用電）,**,"20,441 ","17,481,282 ",
203,中山區,24表燈合計,**,"1,448 ","13,146,845 ",
203,中山區,25綜合＆電力合計,**,"18,993 ","4,334,437 ",
204,安樂區,1表燈非營業用,"40,149 ",133 ,"19,925,612 ",
204,安樂區,2表燈營業用,"1,349 ","2,703 ","2,893,931 ",
204,安樂區,3表燈小計,**,"2,836 ","22,819,543 ",
204,安樂區,4低壓綜合裝置非營業用,*,0 ,0 ,
