郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),
103,大同區,23總計（含臨時用電）,**,"118,930","70,622,936",
103,大同區,24表燈合計,**,"9,983","38,237,709",
103,大同區,25綜合＆電力合計,**,"108,947","32,385,227",
104,中山區,1表燈非營業用,"111,543","1,763","57,031,206",
104,中山區,2表燈營業用,"21,077","44,007","38,818,981",
104,中山區,3表燈小計,**,"45,770","95,850,187",
104,中山區,4低壓綜合裝置非營業用,*,130,"10,427",
104,中山區,5低壓綜合需量非營業用,"1,241","47,252","7,674,101",
104,中山區,6低壓綜合非營業用電小計,**,"47,382","7,684,528",
104,中山區,7低壓綜合裝置營業用,40,"1,622","194,913",
104,中山區,8低壓綜合需量營業用,"1,576","72,075","16,483,000",
104,中山區,9低壓綜合營業用電小計,**,"73,697","16,677,913",
104,中山區,10低壓綜合用電小計,**,"121,079","24,362,441",
104,中山區,11低壓裝置電力,216,"2,512","231,567",
104,中山區,12低壓需量電力,8,642,"108,924",
104,中山區,13低壓電力小計,**,"3,154","340,491",
104,中山區,14高壓電力,317,"207,622","57,473,882",
104,中山區,15特高壓電力,*,"18,692","7,430,800",
104,中山區,16高＆特高壓電力小計,**,"226,314","64,904,682",
104,中山區,17電力小計,**,"229,468","65,245,173",
104,中山區,18綜合＆電力小計,**,"350,547","89,607,614",
104,中山區,19電燈＆綜合＆電力小計,**,"396,317","185,457,801",
104,中山區,20臨時電燈,34,0,"37,299",
104,中山區,21臨時電力,33,"2,085","261,718",
104,中山區,22臨時用電小計,**,"2,085","299,017",
104,中山區,23總計（含臨時用電）,**,"396,317","185,756,818",
104,中山區,24表燈合計,**,"45,770","95,887,486",
104,中山區,25綜合＆電力合計,**,"350,547","89,869,332",
105,松山區,1表燈非營業用,"72,419",671,"27,658,795",
105,松山區,2表燈營業用,"11,893","21,424","18,866,226",
105,松山區,3表燈小計,**,"22,095","46,525,021",
105,松山區,4低壓綜合裝置非營業用,*,137,"6,161",
105,松山區,5低壓綜合需量非營業用,555,"21,110","3,660,441",
105,松山區,6低壓綜合非營業用電小計,**,"21,247","3,666,602",
105,松山區,7低壓綜合裝置營業用,*,154,"20,092",
105,松山區,8低壓綜合需量營業用,812,"38,876","8,908,795",
105,松山區,9低壓綜合營業用電小計,**,"39,030","8,928,887",
105,松山區,10低壓綜合用電小計,**,"60,277","12,595,489",
105,松山區,11低壓裝置電力,62,561,"42,519",
105,松山區,12低壓需量電力,12,652,"114,678",
105,松山區,13低壓電力小計,**,"1,213","157,197",
105,松山區,14高壓電力,159,"130,360","35,966,022",
105,松山區,15特高壓電力,*,"8,144","4,044,800",
105,松山區,16高＆特高壓電力小計,**,"138,504","40,010,822",
105,松山區,17電力小計,**,"139,717","40,168,019",
105,松山區,18綜合＆電力小計,**,"199,994","52,763,508",
105,松山區,19電燈＆綜合＆電力小計,**,"222,089","99,288,529",
105,松山區,20臨時電燈,8,0,191,
105,松山區,21臨時電力,13,"1,085","124,000",
105,松山區,22臨時用電小計,**,"1,085","124,191",
105,松山區,23總計（含臨時用電）,**,"222,089","99,412,720",
105,松山區,24表燈合計,**,"22,095","46,525,212",
105,松山區,25綜合＆電力合計,**,"199,994","52,887,508",
106,大安區,1表燈非營業用,"111,133","1,868","63,875,805",
106,大安區,2表燈營業用,"17,435","44,246","37,178,355",
106,大安區,3表燈小計,**,"46,114","101,054,160",
106,大安區,4低壓綜合裝置非營業用,6,235,"12,317",
106,大安區,5低壓綜合需量非營業用,"1,086","41,238","6,184,945",
106,大安區,6低壓綜合非營業用電小計,**,"41,473","6,197,262",
106,大安區,7低壓綜合裝置營業用,11,398,"79,900",
106,大安區,8低壓綜合需量營業用,"1,466","63,851","12,396,750",
106,大安區,9低壓綜合營業用電小計,**,"64,249","12,476,650",
106,大安區,10低壓綜合用電小計,**,"105,722","18,673,912",
106,大安區,11低壓裝置電力,126,"1,467","126,370",
106,大安區,12低壓需量電力,*,296,"46,125",
106,大安區,13低壓電力小計,**,"1,763","172,495",
106,大安區,14高壓電力,277,"209,175","60,955,817",
106,大安區,15特高壓電力,*,"20,146","8,769,804",
106,大安區,16高＆特高壓電力小計,**,"229,321","69,725,621",
106,大安區,17電力小計,**,"231,084","69,898,116",
106,大安區,18綜合＆電力小計,**,"336,806","88,572,028",
106,大安區,19電燈＆綜合＆電力小計,**,"382,920","189,626,188",
106,大安區,20臨時電燈,22,0,"258,131",
106,大安區,21臨時電力,31,"2,631","413,524",
106,大安區,22臨時用電小計,**,"2,631","671,655",
106,大安區,23總計（含臨時用電）,**,"382,920","190,297,843",
106,大安區,24表燈合計,**,"46,114","101,312,291",
106,大安區,25綜合＆電力合計,**,"336,806","88,985,552",
108,萬華區,1表燈非營業用,"77,881","1,096","29,667,954",
108,萬華區,2表燈營業用,"9,183","16,919","13,948,282",
108,萬華區,3表燈小計,**,"18,015","43,616,236",
108,萬華區,4低壓綜合裝置非營業用,*,0,0,
108,萬華區,5低壓綜合需量非營業用,352,"11,915","1,976,752",
108,萬華區,6低壓綜合非營業用電小計,**,"11,915","1,976,752",
108,萬華區,7低壓綜合裝置營業用,35,"1,584","233,036",
108,萬華區,8低壓綜合需量營業用,706,"23,727","6,206,389",
108,萬華區,9低壓綜合營業用電小計,**,"25,311","6,439,425",
108,萬華區,10低壓綜合用電小計,**,"37,226","8,416,177",
108,萬華區,11低壓裝置電力,290,"3,065","339,881",
108,萬華區,12低壓需量電力,39,"1,308","227,200",
108,萬華區,13低壓電力小計,**,"4,373","567,081",
108,萬華區,14高壓電力,109,"46,734","13,498,551",
108,萬華區,15特高壓電力,*,0,0,
108,萬華區,16高＆特高壓電力小計,**,"46,734","13,498,551",
108,萬華區,17電力小計,**,"51,107","14,065,632",
108,萬華區,18綜合＆電力小計,**,"88,333","22,481,809",
108,萬華區,19電燈＆綜合＆電力小計,**,"106,348","66,098,045",
108,萬華區,20臨時電燈,14,0,"22,089",
108,萬華區,21臨時電力,14,"3,164","586,920",
108,萬華區,22臨時用電小計,**,"3,164","609,009",
108,萬華區,23總計（含臨時用電）,**,"106,348","66,707,054",
108,萬華區,24表燈合計,**,"18,015","43,638,325",
108,萬華區,25綜合＆電力合計,**,"88,333","23,068,729",
110,信義區,1表燈非營業用,"84,524",888,"49,659,757",
110,信義區,2表燈營業用,"10,301","15,050","21,140,934",
110,信義區,3表燈小計,**,"15,938","70,800,691",
110,信義區,4低壓綜合裝置非營業用,*,138,"3,320",
110,信義區,5低壓綜合需量非營業用,556,"25,391","4,246,802",
110,信義區,6低壓綜合非營業用電小計,**,"25,529","4,250,122",
110,信義區,7低壓綜合裝置營業用,*,28,"9,124",
110,信義區,8低壓綜合需量營業用,555,"24,242","5,450,334",
110,信義區,9低壓綜合營業用電小計,**,"24,270","5,459,458",
110,信義區,10低壓綜合用電小計,**,"49,799","9,709,580",
110,信義區,11低壓裝置電力,22,234,"31,172",
110,信義區,12低壓需量電力,6,705,"148,632",
110,信義區,13低壓電力小計,**,939,"179,804",
110,信義區,14高壓電力,142,"196,317","60,970,720",
110,信義區,15特高壓電力,*,"6,434","3,128,000",
110,信義區,16高＆特高壓電力小計,**,"202,751","64,098,720",
110,信義區,17電力小計,**,"203,690","64,278,524",
110,信義區,18綜合＆電力小計,**,"253,489","73,988,104",
110,信義區,19電燈＆綜合＆電力小計,**,"269,427","144,788,795",
110,信義區,20臨時電燈,9,0,"6,045",
110,信義區,21臨時電力,28,"3,601","687,092",
110,信義區,22臨時用電小計,**,"3,601","693,137",
110,信義區,23總計（含臨時用電）,**,"269,427","145,481,932",
110,信義區,24表燈合計,**,"15,938","70,806,736",
110,信義區,25綜合＆電力合計,**,"253,489","74,675,196",
111,士林區,1表燈非營業用,"107,433","2,063","55,065,869",
111,士林區,2表燈營業用,"9,764","20,002","21,050,198",
111,士林區,3表燈小計,**,"22,065","76,116,067",
111,士林區,4低壓綜合裝置非營業用,*,0,0,
111,士林區,5低壓綜合需量非營業用,651,"23,237","3,708,724",
111,士林區,6低壓綜合非營業用電小計,**,"23,237","3,708,724",
111,士林區,7低壓綜合裝置營業用,*,47,"5,802",
111,士林區,8低壓綜合需量營業用,805,"29,399","6,518,591",
111,士林區,9低壓綜合營業用電小計,**,"29,446","6,524,393",
111,士林區,10低壓綜合用電小計,**,"52,683","10,233,117",
111,士林區,11低壓裝置電力,108,"1,380","180,153",
111,士林區,12低壓需量電力,118,"6,071","913,072",
111,士林區,13低壓電力小計,**,"7,451","1,093,225",
111,士林區,14高壓電力,138,"97,318","26,874,410",
111,士林區,15特高壓電力,*,0,0,
111,士林區,16高＆特高壓電力小計,**,"97,318","26,874,410",
111,士林區,17電力小計,**,"104,769","27,967,635",
111,士林區,18綜合＆電力小計,**,"157,452","38,200,752",
111,士林區,19電燈＆綜合＆電力小計,**,"179,517","114,316,819",
111,士林區,20臨時電燈,56,0,"36,821",
111,士林區,21臨時電力,24,"1,656","166,401",
111,士林區,22臨時用電小計,**,"1,656","203,222",
111,士林區,23總計（含臨時用電）,**,"179,517","114,520,041",
111,士林區,24表燈合計,**,"22,065","76,152,888",
111,士林區,25綜合＆電力合計,**,"157,452","38,367,153",
112,北投區,1表燈非營業用,"94,387","1,078","20,516,934",
112,北投區,2表燈營業用,"5,900","10,212","5,660,629",
112,北投區,3表燈小計,**,"11,290","26,177,563",
112,北投區,4低壓綜合裝置非營業用,*,0,0,
112,北投區,5低壓綜合需量非營業用,645,"20,817","3,014,990",
112,北投區,6低壓綜合非營業用電小計,**,"20,817","3,014,990",
112,北投區,7低壓綜合裝置營業用,*,70,"8,100",
112,北投區,8低壓綜合需量營業用,427,"21,038","4,979,820",
112,北投區,9低壓綜合營業用電小計,**,"21,108","4,987,920",
112,北投區,10低壓綜合用電小計,**,"41,925","8,002,910",
112,北投區,11低壓裝置電力,62,750,"88,516",
112,北投區,12低壓需量電力,95,"5,368","759,657",
112,北投區,13低壓電力小計,**,"6,118","848,173",
112,北投區,14高壓電力,123,"102,871","33,565,049",
112,北投區,15特高壓電力,*,"9,536","5,755,690",
112,北投區,16高＆特高壓電力小計,**,"112,407","39,320,739",
112,北投區,17電力小計,**,"118,525","40,168,912",
112,北投區,18綜合＆電力小計,**,"160,450","48,171,822",
112,北投區,19電燈＆綜合＆電力小計,**,"171,740","74,349,385",
112,北投區,20臨時電燈,45,0,"36,334",
112,北投區,21臨時電力,36,"1,697","351,681",
112,北投區,22臨時用電小計,**,"1,697","388,015",
112,北投區,23總計（含臨時用電）,**,"171,740","74,737,400",
112,北投區,24表燈合計,**,"11,290","26,213,897",
112,北投區,25綜合＆電力合計,**,"160,450","48,523,503",
114,內湖區,1表燈非營業用,"103,825",680,"45,410,536",
114,內湖區,2表燈營業用,"13,274","22,388","51,725,938",
114,內湖區,3表燈小計,**,"23,068","97,136,474",
114,內湖區,4低壓綜合裝置非營業用,*,0,0,
114,內湖區,5低壓綜合需量非營業用,"1,159","49,698","8,515,232",
114,內湖區,6低壓綜合非營業用電小計,**,"49,698","8,515,232",
114,內湖區,7低壓綜合裝置營業用,*,0,0,
114,內湖區,8低壓綜合需量營業用,"1,807","111,705","25,229,967",
114,內湖區,9低壓綜合營業用電小計,**,"111,705","25,229,967",
114,內湖區,10低壓綜合用電小計,**,"161,403","33,745,199",
114,內湖區,11低壓裝置電力,21,175,"8,222",
114,內湖區,12低壓需量電力,352,"13,274","2,579,805",
114,內湖區,13低壓電力小計,**,"13,449","2,588,027",
114,內湖區,14高壓電力,163,"136,177","50,837,074",
114,內湖區,15特高壓電力,*,"10,900","4,866,400",
114,內湖區,16高＆特高壓電力小計,**,"147,077","55,703,474",
114,內湖區,17電力小計,**,"160,526","58,291,501",
114,內湖區,18綜合＆電力小計,**,"321,929","92,036,700",
114,內湖區,19電燈＆綜合＆電力小計,**,"344,997","189,173,174",
114,內湖區,20臨時電燈,26,0,"17,816",
114,內湖區,21臨時電力,42,"2,930","366,095",
114,內湖區,22臨時用電小計,**,"2,930","383,911",
114,內湖區,23總計（含臨時用電）,**,"344,997","189,557,085",
114,內湖區,24表燈合計,**,"23,068","97,154,290",
114,內湖區,25綜合＆電力合計,**,"321,929","92,402,795",
115,南港區,1表燈非營業用,"44,231",94,"25,401,938",
115,南港區,2表燈營業用,"4,342","6,750","12,309,985",
115,南港區,3表燈小計,**,"6,844","37,711,923",
115,南港區,4低壓綜合裝置非營業用,*,0,0,
115,南港區,5低壓綜合需量非營業用,364,"13,424","2,234,917",
115,南港區,6低壓綜合非營業用電小計,**,"13,424","2,234,917",
115,南港區,7低壓綜合裝置營業用,*,0,0,
115,南港區,8低壓綜合需量營業用,254,"13,280","2,960,515",
115,南港區,9低壓綜合營業用電小計,**,"13,280","2,960,515",
115,南港區,10低壓綜合用電小計,**,"26,704","5,195,432",
115,南港區,11低壓裝置電力,30,541,"49,101",
115,南港區,12低壓需量電力,147,"4,708","568,470",
115,南港區,13低壓電力小計,**,"5,249","617,571",
115,南港區,14高壓電力,88,"104,653","31,290,212",
115,南港區,15特高壓電力,*,"37,989","16,136,277",
115,南港區,16高＆特高壓電力小計,**,"142,642","47,426,489",
115,南港區,17電力小計,**,"147,891","48,044,060",
115,南港區,18綜合＆電力小計,**,"174,595","53,239,492",
115,南港區,19電燈＆綜合＆電力小計,**,"181,439","90,951,415",
115,南港區,20臨時電燈,6,0,"25,894",
115,南港區,21臨時電力,16,"1,774","395,920",
115,南港區,22臨時用電小計,**,"1,774","421,814",
115,南港區,23總計（含臨時用電）,**,"181,439","91,373,229",
115,南港區,24表燈合計,**,"6,844","37,737,817",
115,南港區,25綜合＆電力合計,**,"174,595","53,635,412",
116,文山區,1表燈非營業用,"100,996",441,"44,129,676",
116,文山區,2表燈營業用,"5,100","9,991","8,043,557",
116,文山區,3表燈小計,**,"10,432","52,173,233",
116,文山區,4低壓綜合裝置非營業用,*,0,0,
116,文山區,5低壓綜合需量非營業用,818,"25,734","3,667,998",
116,文山區,6低壓綜合非營業用電小計,**,"25,734","3,667,998",
116,文山區,7低壓綜合裝置營業用,*,74,"8,582",
116,文山區,8低壓綜合需量營業用,318,"10,858","2,792,867",
116,文山區,9低壓綜合營業用電小計,**,"10,932","2,801,449",
116,文山區,10低壓綜合用電小計,**,"36,666","6,469,447",
116,文山區,11低壓裝置電力,26,281,"69,202",
116,文山區,12低壓需量電力,27,"1,078","147,821",
116,文山區,13低壓電力小計,**,"1,359","217,023",
116,文山區,14高壓電力,100,"46,147","10,849,077",
116,文山區,15特高壓電力,*,"23,363","9,411,841",
116,文山區,16高＆特高壓電力小計,**,"69,510","20,260,918",
116,文山區,17電力小計,**,"70,869","20,477,941",
116,文山區,18綜合＆電力小計,**,"107,535","26,947,388",
116,文山區,19電燈＆綜合＆電力小計,**,"117,967","79,120,621",
116,文山區,20臨時電燈,15,0,"10,014",
116,文山區,21臨時電力,25,"1,823","269,240",
116,文山區,22臨時用電小計,**,"1,823","279,254",
116,文山區,23總計（含臨時用電）,**,"117,967","79,399,875",
116,文山區,24表燈合計,**,"10,432","52,183,247",
116,文山區,25綜合＆電力合計,**,"107,535","27,216,628",
200,仁愛區,1表燈非營業用,"22,696",444,"6,133,362",
200,仁愛區,2表燈營業用,"3,284","5,513","4,290,150",
200,仁愛區,3表燈小計,**,"5,957","10,423,512",
200,仁愛區,4低壓綜合裝置非營業用,*,0,0,
200,仁愛區,5低壓綜合需量非營業用,135,"3,688","446,701",
200,仁愛區,6低壓綜合非營業用電小計,**,"3,688","446,701",
200,仁愛區,7低壓綜合裝置營業用,*,106,"8,628",
200,仁愛區,8低壓綜合需量營業用,317,"9,595","2,103,466",
200,仁愛區,9低壓綜合營業用電小計,**,"9,701","2,112,094",
200,仁愛區,10低壓綜合用電小計,**,"13,389","2,558,795",
200,仁愛區,11低壓裝置電力,60,533,"65,768",
200,仁愛區,12低壓需量電力,13,450,"124,522",
200,仁愛區,13低壓電力小計,**,983,"190,290",
200,仁愛區,14高壓電力,25,"7,706","1,804,542",
200,仁愛區,15特高壓電力,*,0,0,
200,仁愛區,16高＆特高壓電力小計,**,"7,706","1,804,542",
200,仁愛區,17電力小計,**,"8,689","1,994,832",
200,仁愛區,18綜合＆電力小計,**,"22,078","4,553,627",
200,仁愛區,19電燈＆綜合＆電力小計,**,"28,035","14,977,139",
200,仁愛區,20臨時電燈,*,0,549,
200,仁愛區,21臨時電力,*,0,0,
200,仁愛區,22臨時用電小計,**,0,549,
200,仁愛區,23總計（含臨時用電）,**,"28,035","14,977,688",
200,仁愛區,24表燈合計,**,"5,957","10,424,061",
200,仁愛區,25綜合＆電力合計,**,"22,078","4,553,627",
201,信義區,1表燈非營業用,"25,003",244,"15,581,746",
201,信義區,2表燈營業用,"1,202","1,848","2,794,604",
201,信義區,3表燈小計,**,"2,092","18,376,350",
201,信義區,4低壓綜合裝置非營業用,*,0,0,
201,信義區,5低壓綜合需量非營業用,122,"4,483","621,187",
201,信義區,6低壓綜合非營業用電小計,**,"4,483","621,187",
201,信義區,7低壓綜合裝置營業用,*,68,"18,680",
201,信義區,8低壓綜合需量營業用,48,"2,970","666,051",
201,信義區,9低壓綜合營業用電小計,**,"3,038","684,731",
201,信義區,10低壓綜合用電小計,**,"7,521","1,305,918",
201,信義區,11低壓裝置電力,*,103,"40,478",
201,信義區,12低壓需量電力,22,921,"160,840",
201,信義區,13低壓電力小計,**,"1,024","201,318",
201,信義區,14高壓電力,33,"12,881","3,249,065",
201,信義區,15特高壓電力,*,0,0,
201,信義區,16高＆特高壓電力小計,**,"12,881","3,249,065",
201,信義區,17電力小計,**,"13,905","3,450,383",
201,信義區,18綜合＆電力小計,**,"21,426","4,756,301",
201,信義區,19電燈＆綜合＆電力小計,**,"23,518","23,132,651",
201,信義區,20臨時電燈,11,0,"16,360",
201,信義區,21臨時電力,*,307,"56,480",
201,信義區,22臨時用電小計,**,307,"72,840",
201,信義區,23總計（含臨時用電）,**,"23,518","23,205,491",
201,信義區,24表燈合計,**,"2,092","18,392,710",
201,信義區,25綜合＆電力合計,**,"21,426","4,812,781",
202,中正區,1表燈非營業用,"31,151",254,"20,286,521",
202,中正區,2表燈營業用,"2,109","3,164","4,704,216",
202,中正區,3表燈小計,**,"3,418","24,990,737",
202,中正區,4低壓綜合裝置非營業用,*,43,"4,000",
202,中正區,5低壓綜合需量非營業用,209,"8,575","1,340,736",
202,中正區,6低壓綜合非營業用電小計,**,"8,618","1,344,736",
202,中正區,7低壓綜合裝置營業用,*,0,0,
202,中正區,8低壓綜合需量營業用,116,"3,860","1,051,953",
202,中正區,9低壓綜合營業用電小計,**,"3,860","1,051,953",
202,中正區,10低壓綜合用電小計,**,"12,478","2,396,689",
202,中正區,11低壓裝置電力,35,377,"43,707",
202,中正區,12低壓需量電力,36,"1,191","278,485",
202,中正區,13低壓電力小計,**,"1,568","322,192",
202,中正區,14高壓電力,40,"21,946","6,021,847",
202,中正區,15特高壓電力,*,"7,000","1,366,492",
202,中正區,16高＆特高壓電力小計,**,"28,946","7,388,339",
202,中正區,17電力小計,**,"30,514","7,710,531",
202,中正區,18綜合＆電力小計,**,"42,992","10,107,220",
202,中正區,19電燈＆綜合＆電力小計,**,"46,410","35,097,957",
202,中正區,20臨時電燈,7,0,"13,663",
202,中正區,21臨時電力,8,548,"75,160",
202,中正區,22臨時用電小計,**,548,"88,823",
202,中正區,23總計（含臨時用電）,**,"46,410","35,186,780",
202,中正區,24表燈合計,**,"3,418","25,004,400",
202,中正區,25綜合＆電力合計,**,"42,992","10,182,380",
203,中山區,1表燈非營業用,"21,871",101,"99,280",
203,中山區,2表燈營業用,"1,085","1,282","456,737",
203,中山區,3表燈小計,**,"1,383","556,017",
203,中山區,4低壓綜合裝置非營業用,*,0,0,
203,中山區,5低壓綜合需量非營業用,71,"2,068","234,813",
203,中山區,6低壓綜合非營業用電小計,**,"2,068","234,813",
203,中山區,7低壓綜合裝置營業用,*,0,0,
203,中山區,8低壓綜合需量營業用,38,"1,272","306,265",
203,中山區,9低壓綜合營業用電小計,**,"1,272","306,265",
203,中山區,10低壓綜合用電小計,**,"3,340","541,078",
203,中山區,11低壓裝置電力,15,208,"47,630",
203,中山區,12低壓需量電力,14,403,"80,041",
203,中山區,13低壓電力小計,**,611,"127,671",
203,中山區,14高壓電力,30,"14,727","3,031,756",
203,中山區,15特高壓電力,*,0,0,
203,中山區,16高＆特高壓電力小計,**,"14,727","3,031,756",
203,中山區,17電力小計,**,"15,338","3,159,427",
203,中山區,18綜合＆電力小計,**,"18,678","3,700,505",
203,中山區,19電燈＆綜合＆電力小計,**,"20,061","4,256,522",
203,中山區,20臨時電燈,7,0,0,
203,中山區,21臨時電力,*,55,"4,840",
203,中山區,22臨時用電小計,**,55,"4,840",
203,中山區,23總計（含臨時用電）,**,"20,061","4,261,362",
203,中山區,24表燈合計,**,"1,383","556,017",
203,中山區,25綜合＆電力合計,**,"18,678","3,705,345",
204,安樂區,1表燈非營業用,"40,166",206,"267,365",
204,安樂區,2表燈營業用,"1,368","2,706","942,440",
204,安樂區,3表燈小計,**,"2,912","1,209,805",
204,安樂區,4低壓綜合裝置非營業用,*,0,0,
204,安樂區,5低壓綜合需量非營業用,275,"8,306","1,142,658",
204,安樂區,6低壓綜合非營業用電小計,**,"8,306","1,142,658",
204,安樂區,7低壓綜合裝置營業用,*,0,0,
204,安樂區,8低壓綜合需量營業用,83,"3,993","1,123,238",
204,安樂區,9低壓綜合營業用電小計,**,"3,993","1,123,238",
204,安樂區,10低壓綜合用電小計,**,"12,299","2,265,896",
204,安樂區,11低壓裝置電力,8,60,"13,277",
204,安樂區,12低壓需量電力,57,"3,211","519,718",
204,安樂區,13低壓電力小計,**,"3,271","532,995",
204,安樂區,14高壓電力,52,"25,526","8,571,158",
204,安樂區,15特高壓電力,*,0,0,
204,安樂區,16高＆特高壓電力小計,**,"25,526","8,571,158",
204,安樂區,17電力小計,**,"28,797","9,104,153",
204,安樂區,18綜合＆電力小計,**,"41,096","11,370,049",
204,安樂區,19電燈＆綜合＆電力小計,**,"44,008","12,579,854",
204,安樂區,20臨時電燈,16,0,0,
204,安樂區,21臨時電力,*,193,"12,386",
204,安樂區,22臨時用電小計,**,193,"12,386",
204,安樂區,23總計（含臨時用電）,**,"44,008","12,592,240",
204,安樂區,24表燈合計,**,"2,912","1,209,805",
204,安樂區,25綜合＆電力合計,**,"41,096","11,382,435",
205,暖暖區,1表燈非營業用,"18,829",72,"6,242,555",
205,暖暖區,2表燈營業用,737,"1,476","1,207,342",
205,暖暖區,3表燈小計,**,"1,548","7,449,897",
205,暖暖區,4低壓綜合裝置非營業用,*,0,0,
205,暖暖區,5低壓綜合需量非營業用,139,"3,340","503,718",
205,暖暖區,6低壓綜合非營業用電小計,**,"3,340","503,718",
205,暖暖區,7低壓綜合裝置營業用,*,0,0,
205,暖暖區,8低壓綜合需量營業用,28,858,"325,147",
205,暖暖區,9低壓綜合營業用電小計,**,858,"325,147",
205,暖暖區,10低壓綜合用電小計,**,"4,198","828,865",
205,暖暖區,11低壓裝置電力,*,54,"10,585",
205,暖暖區,12低壓需量電力,12,770,"220,799",
205,暖暖區,13低壓電力小計,**,824,"231,384",
205,暖暖區,14高壓電力,13,"3,770","987,180",
205,暖暖區,15特高壓電力,*,0,0,
205,暖暖區,16高＆特高壓電力小計,**,"3,770","987,180",
205,暖暖區,17電力小計,**,"4,594","1,218,564",
205,暖暖區,18綜合＆電力小計,**,"8,792","2,047,429",
205,暖暖區,19電燈＆綜合＆電力小計,**,"10,340","9,497,326",
205,暖暖區,20臨時電燈,7,0,"22,544",
205,暖暖區,21臨時電力,*,70,"10,906",
205,暖暖區,22臨時用電小計,**,70,"33,450",
205,暖暖區,23總計（含臨時用電）,**,"10,340","9,530,776",
205,暖暖區,24表燈合計,**,"1,548","7,472,441",
205,暖暖區,25綜合＆電力合計,**,"8,792","2,058,335",
206,七堵區,1表燈非營業用,"25,415",145,"8,092,221",
206,七堵區,2表燈營業用,"1,771","2,291","2,306,814",
206,七堵區,3表燈小計,**,"2,436","10,399,035",
206,七堵區,4低壓綜合裝置非營業用,*,0,0,
206,七堵區,5低壓綜合需量非營業用,138,"5,019","837,430",
206,七堵區,6低壓綜合非營業用電小計,**,"5,019","837,430",
206,七堵區,7低壓綜合裝置營業用,*,0,0,
206,七堵區,8低壓綜合需量營業用,61,"2,683","745,195",
206,七堵區,9低壓綜合營業用電小計,**,"2,683","745,195",
206,七堵區,10低壓綜合用電小計,**,"7,702","1,582,625",
206,七堵區,11低壓裝置電力,6,46,"3,881",
206,七堵區,12低壓需量電力,75,"5,876","1,408,344",
206,七堵區,13低壓電力小計,**,"5,922","1,412,225",
206,七堵區,14高壓電力,54,"27,560","8,418,176",
206,七堵區,15特高壓電力,*,"1,130","168,000",
206,七堵區,16高＆特高壓電力小計,**,"28,690","8,586,176",
206,七堵區,17電力小計,**,"34,612","9,998,401",
206,七堵區,18綜合＆電力小計,**,"42,314","11,581,026",
