郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
106,大安區,19電燈＆綜合＆電力小計,**,"381,370","190,058,573",,,
106,大安區,20臨時電燈,17,0,"143,083",,,
106,大安區,21臨時電力,31,"2,603","384,555",,,
106,大安區,22臨時用電小計,**,"2,603","527,638",,,
106,大安區,23總計（含臨時用電）,**,"381,370","190,586,211",,,
106,大安區,24表燈合計,**,"43,585","99,434,150",,,
106,大安區,25綜合＆電力合計,**,"337,785","91,152,061",,,
108,萬華區,1表燈非營業用,"77,602","1,031","27,365,903",,,
108,萬華區,2表燈營業用,"9,170","15,660","13,834,828",,,
108,萬華區,3表燈小計,**,"16,691","41,200,731",,,
108,萬華區,4低壓綜合裝置非營業用,*,0,0,,,
108,萬華區,5低壓綜合需量非營業用,336,"11,571","1,962,013",,,
108,萬華區,6低壓綜合非營業用電小計,**,"11,571","1,962,013",,,
108,萬華區,7低壓綜合裝置營業用,36,"1,646","274,661",,,
108,萬華區,8低壓綜合需量營業用,712,"23,801","6,354,506",,,
108,萬華區,9低壓綜合營業用電小計,**,"25,447","6,629,167",,,
108,萬華區,10低壓綜合用電小計,**,"37,018","8,591,180",,,
108,萬華區,11低壓裝置電力,299,"3,142","381,127",,,
108,萬華區,12低壓需量電力,39,"1,326","220,468",,,
108,萬華區,13低壓電力小計,**,"4,468","601,595",,,
108,萬華區,14高壓電力,107,"44,976","12,945,361",,,
108,萬華區,15特高壓電力,*,0,0,,,
108,萬華區,16高＆特高壓電力小計,**,"44,976","12,945,361",,,
108,萬華區,17電力小計,**,"49,444","13,546,956",,,
108,萬華區,18綜合＆電力小計,**,"86,462","22,138,136",,,
108,萬華區,19電燈＆綜合＆電力小計,**,"103,153","63,338,867",,,
108,萬華區,20臨時電燈,15,0,"21,286",,,
108,萬華區,21臨時電力,16,"1,090","153,760",,,
108,萬華區,22臨時用電小計,**,"1,090","175,046",,,
108,萬華區,23總計（含臨時用電）,**,"103,153","63,513,913",,,
108,萬華區,24表燈合計,**,"16,691","41,222,017",,,
108,萬華區,25綜合＆電力合計,**,"86,462","22,291,896",,,
110,信義區,1表燈非營業用,"84,354",852,"46,676,571",,,
110,信義區,2表燈營業用,"10,288","13,719","21,139,501",,,
110,信義區,3表燈小計,**,"14,571","67,816,072",,,
110,信義區,4低壓綜合裝置非營業用,*,138,"4,600",,,
110,信義區,5低壓綜合需量非營業用,558,"25,904","4,820,380",,,
110,信義區,6低壓綜合非營業用電小計,**,"26,042","4,824,980",,,
110,信義區,7低壓綜合裝置營業用,*,28,"10,372",,,
110,信義區,8低壓綜合需量營業用,541,"24,143","6,078,476",,,
110,信義區,9低壓綜合營業用電小計,**,"24,171","6,088,848",,,
110,信義區,10低壓綜合用電小計,**,"50,213","10,913,828",,,
110,信義區,11低壓裝置電力,22,234,"36,211",,,
110,信義區,12低壓需量電力,6,705,"184,165",,,
110,信義區,13低壓電力小計,**,939,"220,376",,,
110,信義區,14高壓電力,143,"200,531","61,319,232",,,
110,信義區,15特高壓電力,*,"7,825","3,169,600",,,
110,信義區,16高＆特高壓電力小計,**,"208,356","64,488,832",,,
110,信義區,17電力小計,**,"209,295","64,709,208",,,
110,信義區,18綜合＆電力小計,**,"259,508","75,623,036",,,
110,信義區,19電燈＆綜合＆電力小計,**,"274,079","143,439,108",,,
110,信義區,20臨時電燈,9,0,"2,333",,,
110,信義區,21臨時電力,26,"3,075","593,009",,,
110,信義區,22臨時用電小計,**,"3,075","595,342",,,
110,信義區,23總計（含臨時用電）,**,"274,079","144,034,450",,,
110,信義區,24表燈合計,**,"14,571","67,818,405",,,
110,信義區,25綜合＆電力合計,**,"259,508","76,216,045",,,
111,士林區,1表燈非營業用,"107,035","2,086","50,608,658",,,
111,士林區,2表燈營業用,"9,687","18,352","20,658,676",,,
111,士林區,3表燈小計,**,"20,438","71,267,334",,,
111,士林區,4低壓綜合裝置非營業用,*,0,0,,,
111,士林區,5低壓綜合需量非營業用,648,"23,882","3,822,134",,,
111,士林區,6低壓綜合非營業用電小計,**,"23,882","3,822,134",,,
111,士林區,7低壓綜合裝置營業用,*,47,"6,392",,,
111,士林區,8低壓綜合需量營業用,816,"30,235","7,230,477",,,
111,士林區,9低壓綜合營業用電小計,**,"30,282","7,236,869",,,
111,士林區,10低壓綜合用電小計,**,"54,164","11,059,003",,,
111,士林區,11低壓裝置電力,114,"1,489","186,640",,,
111,士林區,12低壓需量電力,121,"5,979","931,743",,,
111,士林區,13低壓電力小計,**,"7,468","1,118,383",,,
111,士林區,14高壓電力,139,"97,977","26,872,530",,,
111,士林區,15特高壓電力,*,0,0,,,
111,士林區,16高＆特高壓電力小計,**,"97,977","26,872,530",,,
111,士林區,17電力小計,**,"105,445","27,990,913",,,
111,士林區,18綜合＆電力小計,**,"159,609","39,049,916",,,
111,士林區,19電燈＆綜合＆電力小計,**,"180,047","110,317,250",,,
111,士林區,20臨時電燈,62,0,"40,168",,,
111,士林區,21臨時電力,21,"1,914","173,800",,,
111,士林區,22臨時用電小計,**,"1,914","213,968",,,
111,士林區,23總計（含臨時用電）,**,"180,047","110,531,218",,,
111,士林區,24表燈合計,**,"20,438","71,307,502",,,
111,士林區,25綜合＆電力合計,**,"159,609","39,223,716",,,
112,北投區,1表燈非營業用,"93,837",868,"18,462,972",,,
112,北投區,2表燈營業用,"5,962","9,397","5,645,240",,,
112,北投區,3表燈小計,**,"10,265","24,108,212",,,
112,北投區,4低壓綜合裝置非營業用,*,0,0,,,
112,北投區,5低壓綜合需量非營業用,630,"20,379","3,233,356",,,
112,北投區,6低壓綜合非營業用電小計,**,"20,379","3,233,356",,,
112,北投區,7低壓綜合裝置營業用,*,70,"8,400",,,
112,北投區,8低壓綜合需量營業用,425,"20,953","5,397,785",,,
112,北投區,9低壓綜合營業用電小計,**,"21,023","5,406,185",,,
112,北投區,10低壓綜合用電小計,**,"41,402","8,639,541",,,
112,北投區,11低壓裝置電力,66,801,"98,197",,,
112,北投區,12低壓需量電力,96,"5,358","755,237",,,
112,北投區,13低壓電力小計,**,"6,159","853,434",,,
112,北投區,14高壓電力,124,"98,898","33,426,265",,,
112,北投區,15特高壓電力,*,"10,537","5,976,791",,,
112,北投區,16高＆特高壓電力小計,**,"109,435","39,403,056",,,
112,北投區,17電力小計,**,"115,594","40,256,490",,,
112,北投區,18綜合＆電力小計,**,"156,996","48,896,031",,,
112,北投區,19電燈＆綜合＆電力小計,**,"167,261","73,004,243",,,
112,北投區,20臨時電燈,38,0,"33,741",,,
112,北投區,21臨時電力,40,"2,021","283,844",,,
112,北投區,22臨時用電小計,**,"2,021","317,585",,,
112,北投區,23總計（含臨時用電）,**,"167,261","73,321,828",,,
112,北投區,24表燈合計,**,"10,265","24,141,953",,,
112,北投區,25綜合＆電力合計,**,"156,996","49,179,875",,,
114,內湖區,1表燈非營業用,"103,210",527,"41,547,070",,,
114,內湖區,2表燈營業用,"13,183","21,158","49,117,917",,,
114,內湖區,3表燈小計,**,"21,685","90,664,987",,,
114,內湖區,4低壓綜合裝置非營業用,*,0,0,,,
114,內湖區,5低壓綜合需量非營業用,"1,149","50,361","8,963,693",,,
114,內湖區,6低壓綜合非營業用電小計,**,"50,361","8,963,693",,,
114,內湖區,7低壓綜合裝置營業用,*,0,0,,,
114,內湖區,8低壓綜合需量營業用,"1,756","110,782","27,120,306",,,
114,內湖區,9低壓綜合營業用電小計,**,"110,782","27,120,306",,,
114,內湖區,10低壓綜合用電小計,**,"161,143","36,083,999",,,
114,內湖區,11低壓裝置電力,21,175,"8,652",,,
114,內湖區,12低壓需量電力,343,"13,025","2,896,807",,,
114,內湖區,13低壓電力小計,**,"13,200","2,905,459",,,
114,內湖區,14高壓電力,163,"135,849","50,326,721",,,
114,內湖區,15特高壓電力,*,"11,700","4,603,200",,,
114,內湖區,16高＆特高壓電力小計,**,"147,549","54,929,921",,,
114,內湖區,17電力小計,**,"160,749","57,835,380",,,
114,內湖區,18綜合＆電力小計,**,"321,892","93,919,379",,,
114,內湖區,19電燈＆綜合＆電力小計,**,"343,577","184,584,366",,,
114,內湖區,20臨時電燈,25,0,"27,453",,,
114,內湖區,21臨時電力,51,"4,513","876,206",,,
114,內湖區,22臨時用電小計,**,"4,513","903,659",,,
114,內湖區,23總計（含臨時用電）,**,"343,577","185,488,025",,,
114,內湖區,24表燈合計,**,"21,685","90,692,440",,,
114,內湖區,25綜合＆電力合計,**,"321,892","94,795,585",,,
115,南港區,1表燈非營業用,"44,084",63,"23,188,036",,,
115,南港區,2表燈營業用,"4,357","6,194","11,835,449",,,
115,南港區,3表燈小計,**,"6,257","35,023,485",,,
115,南港區,4低壓綜合裝置非營業用,*,0,0,,,
115,南港區,5低壓綜合需量非營業用,360,"13,545","2,204,169",,,
115,南港區,6低壓綜合非營業用電小計,**,"13,545","2,204,169",,,
115,南港區,7低壓綜合裝置營業用,*,0,0,,,
115,南港區,8低壓綜合需量營業用,247,"13,024","3,030,296",,,
115,南港區,9低壓綜合營業用電小計,**,"13,024","3,030,296",,,
115,南港區,10低壓綜合用電小計,**,"26,569","5,234,465",,,
115,南港區,11低壓裝置電力,30,541,"58,493",,,
115,南港區,12低壓需量電力,150,"4,759","640,065",,,
115,南港區,13低壓電力小計,**,"5,300","698,558",,,
115,南港區,14高壓電力,86,"102,203","30,943,939",,,
115,南港區,15特高壓電力,*,"39,685","16,160,470",,,
115,南港區,16高＆特高壓電力小計,**,"141,888","47,104,409",,,
115,南港區,17電力小計,**,"147,188","47,802,967",,,
115,南港區,18綜合＆電力小計,**,"173,757","53,037,432",,,
115,南港區,19電燈＆綜合＆電力小計,**,"180,014","88,060,917",,,
115,南港區,20臨時電燈,9,0,"27,474",,,
115,南港區,21臨時電力,16,"1,699","405,444",,,
115,南港區,22臨時用電小計,**,"1,699","432,918",,,
115,南港區,23總計（含臨時用電）,**,"180,014","88,493,835",,,
115,南港區,24表燈合計,**,"6,257","35,050,959",,,
115,南港區,25綜合＆電力合計,**,"173,757","53,442,876",,,
116,文山區,1表燈非營業用,"99,754",355,"40,358,255",,,
116,文山區,2表燈營業用,"5,037","9,383","8,093,449",,,
116,文山區,3表燈小計,**,"9,738","48,451,704",,,
116,文山區,4低壓綜合裝置非營業用,*,0,0,,,
116,文山區,5低壓綜合需量非營業用,792,"24,524","3,686,902",,,
116,文山區,6低壓綜合非營業用電小計,**,"24,524","3,686,902",,,
116,文山區,7低壓綜合裝置營業用,*,74,"8,835",,,
116,文山區,8低壓綜合需量營業用,314,"10,630","2,892,486",,,
116,文山區,9低壓綜合營業用電小計,**,"10,704","2,901,321",,,
116,文山區,10低壓綜合用電小計,**,"35,228","6,588,223",,,
116,文山區,11低壓裝置電力,28,297,"77,379",,,
116,文山區,12低壓需量電力,25,992,"148,956",,,
116,文山區,13低壓電力小計,**,"1,289","226,335",,,
116,文山區,14高壓電力,97,"44,955","10,965,816",,,
116,文山區,15特高壓電力,*,"24,796","9,487,986",,,
116,文山區,16高＆特高壓電力小計,**,"69,751","20,453,802",,,
116,文山區,17電力小計,**,"71,040","20,680,137",,,
116,文山區,18綜合＆電力小計,**,"106,268","27,268,360",,,
116,文山區,19電燈＆綜合＆電力小計,**,"116,006","75,720,064",,,
116,文山區,20臨時電燈,15,0,"23,293",,,
116,文山區,21臨時電力,28,"2,079","345,137",,,
116,文山區,22臨時用電小計,**,"2,079","368,430",,,
116,文山區,23總計（含臨時用電）,**,"116,006","76,088,494",,,
116,文山區,24表燈合計,**,"9,738","48,474,997",,,
116,文山區,25綜合＆電力合計,**,"106,268","27,613,497",,,
200,仁愛區,1表燈非營業用,"22,721",427,"5,827,907",,,
200,仁愛區,2表燈營業用,"3,225","5,400","4,294,683",,,
200,仁愛區,3表燈小計,**,"5,827","10,122,590",,,
200,仁愛區,4低壓綜合裝置非營業用,*,0,0,,,
200,仁愛區,5低壓綜合需量非營業用,136,"3,765","476,976",,,
200,仁愛區,6低壓綜合非營業用電小計,**,"3,765","476,976",,,
200,仁愛區,7低壓綜合裝置營業用,*,106,"10,880",,,
200,仁愛區,8低壓綜合需量營業用,323,"9,811","2,357,611",,,
200,仁愛區,9低壓綜合營業用電小計,**,"9,917","2,368,491",,,
200,仁愛區,10低壓綜合用電小計,**,"13,682","2,845,467",,,
200,仁愛區,11低壓裝置電力,60,533,"71,177",,,
200,仁愛區,12低壓需量電力,14,468,"118,910",,,
200,仁愛區,13低壓電力小計,**,"1,001","190,087",,,
200,仁愛區,14高壓電力,25,"7,961","1,698,077",,,
200,仁愛區,15特高壓電力,*,0,0,,,
200,仁愛區,16高＆特高壓電力小計,**,"7,961","1,698,077",,,
200,仁愛區,17電力小計,**,"8,962","1,888,164",,,
200,仁愛區,18綜合＆電力小計,**,"22,644","4,733,631",,,
200,仁愛區,19電燈＆綜合＆電力小計,**,"28,471","14,856,221",,,
200,仁愛區,20臨時電燈,9,0,"12,522",,,
200,仁愛區,21臨時電力,*,0,0,,,
200,仁愛區,22臨時用電小計,**,0,"12,522",,,
200,仁愛區,23總計（含臨時用電）,**,"28,471","14,868,743",,,
200,仁愛區,24表燈合計,**,"5,827","10,135,112",,,
200,仁愛區,25綜合＆電力合計,**,"22,644","4,733,631",,,
201,信義區,1表燈非營業用,"24,990",261,"14,850,684",,,
201,信義區,2表燈營業用,"1,167","1,785","2,720,819",,,
201,信義區,3表燈小計,**,"2,046","17,571,503",,,
201,信義區,4低壓綜合裝置非營業用,*,0,0,,,
201,信義區,5低壓綜合需量非營業用,124,"4,664","679,928",,,
201,信義區,6低壓綜合非營業用電小計,**,"4,664","679,928",,,
201,信義區,7低壓綜合裝置營業用,*,68,"19,160",,,
201,信義區,8低壓綜合需量營業用,48,"3,067","743,797",,,
201,信義區,9低壓綜合營業用電小計,**,"3,135","762,957",,,
201,信義區,10低壓綜合用電小計,**,"7,799","1,442,885",,,
201,信義區,11低壓裝置電力,*,103,"40,609",,,
201,信義區,12低壓需量電力,21,911,"144,791",,,
201,信義區,13低壓電力小計,**,"1,014","185,400",,,
201,信義區,14高壓電力,33,"12,730","3,327,633",,,
201,信義區,15特高壓電力,*,0,0,,,
201,信義區,16高＆特高壓電力小計,**,"12,730","3,327,633",,,
201,信義區,17電力小計,**,"13,744","3,513,033",,,
201,信義區,18綜合＆電力小計,**,"21,543","4,955,918",,,
201,信義區,19電燈＆綜合＆電力小計,**,"23,589","22,527,421",,,
201,信義區,20臨時電燈,8,0,"1,344",,,
201,信義區,21臨時電力,*,356,"135,977",,,
201,信義區,22臨時用電小計,**,356,"137,321",,,
201,信義區,23總計（含臨時用電）,**,"23,589","22,664,742",,,
201,信義區,24表燈合計,**,"2,046","17,572,847",,,
201,信義區,25綜合＆電力合計,**,"21,543","5,091,895",,,
202,中正區,1表燈非營業用,"31,039",232,"18,076,524",,,
202,中正區,2表燈營業用,"2,084","3,173","4,464,736",,,
202,中正區,3表燈小計,**,"3,405","22,541,260",,,
202,中正區,4低壓綜合裝置非營業用,*,43,"5,520",,,
202,中正區,5低壓綜合需量非營業用,208,"8,825","1,413,871",,,
202,中正區,6低壓綜合非營業用電小計,**,"8,868","1,419,391",,,
202,中正區,7低壓綜合裝置營業用,*,0,0,,,
202,中正區,8低壓綜合需量營業用,120,"4,163","1,131,177",,,
202,中正區,9低壓綜合營業用電小計,**,"4,163","1,131,177",,,
202,中正區,10低壓綜合用電小計,**,"13,031","2,550,568",,,
202,中正區,11低壓裝置電力,40,436,"56,809",,,
202,中正區,12低壓需量電力,36,"1,359","327,999",,,
202,中正區,13低壓電力小計,**,"1,795","384,808",,,
202,中正區,14高壓電力,40,"21,864","6,020,049",,,
202,中正區,15特高壓電力,*,"7,000","2,151,600",,,
202,中正區,16高＆特高壓電力小計,**,"28,864","8,171,649",,,
202,中正區,17電力小計,**,"30,659","8,556,457",,,
202,中正區,18綜合＆電力小計,**,"43,690","11,107,025",,,
202,中正區,19電燈＆綜合＆電力小計,**,"47,095","33,648,285",,,
202,中正區,20臨時電燈,8,0,"32,551",,,
202,中正區,21臨時電力,7,488,"48,880",,,
202,中正區,22臨時用電小計,**,488,"81,431",,,
202,中正區,23總計（含臨時用電）,**,"47,095","33,729,716",,,
202,中正區,24表燈合計,**,"3,405","22,573,811",,,
202,中正區,25綜合＆電力合計,**,"43,690","11,155,905",,,
203,中山區,1表燈非營業用,"21,898",77,"26,277",,,
203,中山區,2表燈營業用,"1,079","1,308","463,621",,,
203,中山區,3表燈小計,**,"1,385","489,898",,,
203,中山區,4低壓綜合裝置非營業用,*,0,0,,,
203,中山區,5低壓綜合需量非營業用,71,"2,254","261,295",,,
203,中山區,6低壓綜合非營業用電小計,**,"2,254","261,295",,,
203,中山區,7低壓綜合裝置營業用,*,0,0,,,
203,中山區,8低壓綜合需量營業用,37,"1,256","328,249",,,
203,中山區,9低壓綜合營業用電小計,**,"1,256","328,249",,,
203,中山區,10低壓綜合用電小計,**,"3,510","589,544",,,
203,中山區,11低壓裝置電力,16,216,"58,030",,,
203,中山區,12低壓需量電力,14,402,"84,772",,,
203,中山區,13低壓電力小計,**,618,"142,802",,,
203,中山區,14高壓電力,30,"15,618","2,710,312",,,
203,中山區,15特高壓電力,*,0,0,,,
203,中山區,16高＆特高壓電力小計,**,"15,618","2,710,312",,,
203,中山區,17電力小計,**,"16,236","2,853,114",,,
203,中山區,18綜合＆電力小計,**,"19,746","3,442,658",,,
203,中山區,19電燈＆綜合＆電力小計,**,"21,131","3,932,556",,,
203,中山區,20臨時電燈,6,0,0,,,
203,中山區,21臨時電力,*,75,"5,520",,,
203,中山區,22臨時用電小計,**,75,"5,520",,,
203,中山區,23總計（含臨時用電）,**,"21,131","3,938,076",,,
203,中山區,24表燈合計,**,"1,385","489,898",,,
203,中山區,25綜合＆電力合計,**,"19,746","3,448,178",,,
204,安樂區,1表燈非營業用,"40,127",131,"62,604",,,
204,安樂區,2表燈營業用,"1,340","2,711","878,622",,,
204,安樂區,3表燈小計,**,"2,842","941,226",,,
204,安樂區,4低壓綜合裝置非營業用,*,0,0,,,
204,安樂區,5低壓綜合需量非營業用,273,"9,246","1,154,298",,,
204,安樂區,6低壓綜合非營業用電小計,**,"9,246","1,154,298",,,
204,安樂區,7低壓綜合裝置營業用,*,0,0,,,
204,安樂區,8低壓綜合需量營業用,82,"3,983","1,174,123",,,
204,安樂區,9低壓綜合營業用電小計,**,"3,983","1,174,123",,,
204,安樂區,10低壓綜合用電小計,**,"13,229","2,328,421",,,
204,安樂區,11低壓裝置電力,8,60,"17,507",,,
204,安樂區,12低壓需量電力,58,"3,197","600,411",,,
204,安樂區,13低壓電力小計,**,"3,257","617,918",,,
204,安樂區,14高壓電力,52,"25,477","8,703,532",,,
204,安樂區,15特高壓電力,*,0,0,,,
204,安樂區,16高＆特高壓電力小計,**,"25,477","8,703,532",,,
204,安樂區,17電力小計,**,"28,734","9,321,450",,,
204,安樂區,18綜合＆電力小計,**,"41,963","11,649,871",,,
204,安樂區,19電燈＆綜合＆電力小計,**,"44,805","12,591,097",,,
204,安樂區,20臨時電燈,18,0,0,,,
204,安樂區,21臨時電力,*,45,"6,865",,,
204,安樂區,22臨時用電小計,**,45,"6,865",,,
204,安樂區,23總計（含臨時用電）,**,"44,805","12,597,962",,,
204,安樂區,24表燈合計,**,"2,842","941,226",,,
204,安樂區,25綜合＆電力合計,**,"41,963","11,656,736",,,
205,暖暖區,1表燈非營業用,"18,765",62,"5,546,399",,,
205,暖暖區,2表燈營業用,733,"1,473","1,129,735",,,
205,暖暖區,3表燈小計,**,"1,535","6,676,134",,,
205,暖暖區,4低壓綜合裝置非營業用,*,0,0,,,
205,暖暖區,5低壓綜合需量非營業用,139,"3,434","531,627",,,
205,暖暖區,6低壓綜合非營業用電小計,**,"3,434","531,627",,,
205,暖暖區,7低壓綜合裝置營業用,*,0,0,,,
205,暖暖區,8低壓綜合需量營業用,28,858,"310,452",,,
205,暖暖區,9低壓綜合營業用電小計,**,858,"310,452",,,
205,暖暖區,10低壓綜合用電小計,**,"4,292","842,079",,,
205,暖暖區,11低壓裝置電力,*,54,"10,523",,,
205,暖暖區,12低壓需量電力,12,770,"224,245",,,
205,暖暖區,13低壓電力小計,**,824,"234,768",,,
205,暖暖區,14高壓電力,12,"3,820","935,540",,,
